,dayVec1,dayVec2,dayVec4,dayVec8,dayVec16,dayVec32,dayVec64,dayVec128,dayVec256,movAvg8,movAvg16,movAvg32,movAvg64,movAvg128,movAvg256,movMin8,movMin16,movMin32,movMin64,movMin128,movMin256,movMax8,movMax16,movMax32,movMax64,movMax128,movMax256,movMed8,movMed16,movMed32,movMed64,movMed128,movMed256,movSTD8,movSTD16,movSTD32,movSTD64,movSTD128,movSTD256,movAvgTrends8,movAvgTrends16,movAvgTrends32,movAvgTrends64,movAvgTrends128,movAvgTrends256,dayVec1Forward,dayVec2Forward,dayVec4Forward,dayVec8Forward,dayVec16Forward,dayVec32Forward,dayVec64Forward
2004-12-23,-0.014929149797570984,-0.011678090886011683,-0.026993251687078224,-0.02259603314084857,-0.02626313156578286,0.04314040728831725,-0.06932823332536453,-0.23381224168470782,,-0.021521254202142237,-0.017012277877727744,-0.012101314808646735,0.0027649769585254003,-0.04155534910917158,,0.0,0.019109947643978886,0.040909090909091006,0.1507537688442211,0.1507537688442211,,-0.050487804878048825,-0.050487804878048825,-0.050487804878048825,-0.05875241779497098,-0.28437499999999993,,-0.02099836539670563,-0.018653894630703327,-0.014555119605113354,-0.012179649835067141,-0.013931104356636359,,52.68770633849801,53.4305197892318,43.02633082049316,18.558920159644405,7.595266906899257,,64.80645161290326,65.0645161290322,65.34929435483872,64.43623991935488,61.740927419354804,60.15954721102151,-0.07857988165680474,-0.12771678243334084,-0.1343117633978208,-0.06799138137419203,-0.12673844773441,0.08470325996099182,0.1645228836374515
2004-12-27,0.08528127408168507,0.06907894736842102,0.08472400513478817,0.04475766567754702,0.05177993527508096,0.1296791443850267,0.03199804592085975,-0.1718933751470012,,0.05592002499219051,0.06332777550570823,0.06804016210195396,0.08770857133662657,0.04193961065984331,,0.08528127408168507,0.1060209424083769,0.11038107752956638,0.24889151640555718,0.24889151640555718,,0.0,0.0,0.0,0.0,-0.22334558823529405,,0.062492141330315665,0.06503655155028976,0.06691919191919182,0.0720629281908145,0.07016210739614981,,36.4408335188339,42.601093964743285,43.809911334590566,19.92572718949102,8.524313562779295,,64.54838709677423,64.80645161290317,65.24546370967744,64.56325604838715,61.966229838709644,60.17130796370968,-0.053327358279184445,-0.057340473003123615,-0.04606005870399632,0.02923264311814866,-0.038898999090081876,0.1808272778088318,0.23106060606060597
2004-12-28,0.05633136094674551,0.1464166452607245,0.1330286874841331,0.08853658536585374,0.1132451983038163,0.1716986085586767,0.11770598547458055,-0.13841698841698835,,0.10289438729805767,0.1152620728431295,0.12240551394597676,0.14681249146812503,0.10215602481116659,,0.1464166452607245,0.168324607329843,0.1729303547963208,0.3192432751995271,0.3192432751995271,,0.0,0.0,0.0,0.0,-0.1795955882352941,,0.12234376964667426,0.1250315099571464,0.12276729559748434,0.13245369195635637,0.13044579533941225,,21.470916270009287,27.554699731557683,34.216772381860196,19.8454231395383,9.290537635244455,,64.48387096774198,64.74193548387092,65.20665322580646,64.58996975806456,62.02318548387093,60.17622227822581,-0.004239178937974097,-0.007560595952857407,0.002470799640611032,0.05458412098298693,0.0535882908404155,0.24734488541084398,0.30230522322731246
2004-12-29,0.004257226081111343,0.06082840236686393,0.1341093117408907,0.11910112359550573,0.13497087870346913,0.15426216842647444,0.1366979457266042,-0.16051695073983896,,0.09150684931506903,0.11076346401077863,0.12190237797246573,0.14920774824222272,0.10868128427814394,,0.1512972001027486,0.17329842931937156,0.17792378449408686,0.3248595920780373,0.3248595920780373,,0.0,0.0,0.0,0.0,-0.17610294117647052,,0.12712184081478695,0.12542372881355934,0.12542372881355934,0.1366979457266042,0.13525835866261393,,16.9690058536876,21.86157638262969,28.13339330346592,18.796880697560404,9.670591860811392,,64.41935483870972,64.67741935483866,65.16270161290323,64.61466733870971,62.08039314516125,60.18192624327957,-0.0033355570380253496,0.011966583878979531,0.06359753203607021,0.07122370936902467,0.08892128279883393,0.24396336386344708,0.3178476918553368
2004-12-30,0.0033467202141901353,0.007618194039883397,0.15515026971487278,0.12396900774806308,0.17722513089005232,0.11146811665842793,0.10112634671890297,-0.1627257493948986,,0.07887002938883292,0.1029154787087263,0.12169988541674792,0.15114911726355706,0.11427376767379505,,0.15515026971487278,0.1614152892561984,0.18186596583442838,0.32929352645580856,0.32929352645580856,,0.0,0.0,0.0,0.0,-0.1733455882352941,,0.09991439403204083,0.12650300601202402,0.1291902071563087,0.1405021557189956,0.13905775075987825,,15.096515170434323,19.597262229561295,24.33442054694905,17.94700876083971,10.10075334304986,,64.35483870967747,64.6129032258064,65.11360887096775,64.6373487903226,62.137852822580605,60.188419858870965,0.015353352901332107,0.010107816711590223,0.07661000718218802,0.07997118155619587,0.11367013372956891,0.2443276148312119,0.2848571428571429
2004-12-31,-0.015121191905714926,-0.01182507809013833,0.04828402366863904,0.1370988446726571,0.1438533057851239,0.08314991440449981,0.083945178658835,-0.18584558823529407,,0.04580873671782815,0.07704232844440906,0.10181837970629193,0.1321891189122908,0.09957658760253096,,0.1376830208065758,0.1376830208065758,0.163994743758213,0.30919302394324566,0.30919302394324566,,-0.015121191905714926,-0.015121191905714926,-0.015121191905714926,-0.015121191905714926,-0.1578246814983838,,0.02357291425930219,0.10642018486135396,0.11211550533584425,0.12325640375348712,0.12183383991894625,,15.505220750707284,18.458776390532897,22.06473690269792,17.062408377042356,10.445511063453246,,64.2903225806452,64.54838709677415,65.059375,64.65801411290325,62.19556451612899,60.195703124999994,-0.005166217430368492,0.05102040816326525,0.07892813641900132,0.04704491725768323,0.08182706399609185,0.24200785193494112,0.25538548752834456
2005-01-03,0.005193045834274157,-0.010006671114075938,-0.0024647098364328768,0.13023610053313028,0.1180311401305878,0.11105565260793626,0.10007412898443313,-0.15296803652968038,,0.03555956153868567,0.07495661359692019,0.10372183829681769,0.13623058947385225,0.10701304857130056,,0.14359106087850004,0.14359106087850004,0.1700394218134036,0.3159917233224949,0.3159917233224949,,-0.010006671114075938,-0.010006671114075938,-0.010006671114075938,-0.010006671114075938,-0.1534512264689104,,0.00258979844612095,0.1062243756988448,0.1178907721280602,0.12908952574182098,0.12765957446808507,,16.949718607604908,17.573576561187156,20.54558853056148,16.539838546184708,10.930816876434001,,64.16935483870971,64.39112903225801,64.88911290322581,64.71698588709678,62.374747983870925,60.224558971774194,0.056478405315614655,0.06583672492219295,0.05198487712665423,0.04507042253521121,0.07692307692307687,0.24740823760156916,0.2785755313038485
2005-01-04,-0.053459119496855445,-0.04854368932038833,-0.05979473449352968,0.06629554655870429,0.07912932138284257,0.056140350877192935,0.027554255059741628,-0.19870697851302532,,-0.02721108065214206,0.012767747168562993,0.042907965970611084,0.07500428493417166,0.049964572416316466,,0.0824556896994606,0.0824556896994606,0.10749014454664918,0.245639964528525,0.245639964528525,,-0.06293084278407823,-0.06293084278407823,-0.06293084278407823,-0.06293084278407823,-0.17759562841530052,,-0.051007769395338354,0.034872298624754494,0.05812931575643443,0.06872939386254129,0.06737588652482263,,19.063778684800315,17.188978199897022,19.173494520928646,15.493068003606886,10.805710546496,,64.17741935483873,64.3629032258064,64.84274193548387,64.73865927419355,62.43800403225802,60.23726898521505,0.008858032080440337,0.026552984165651772,0.0071701720841299554,-0.05409652076318738,-0.004017962656582386,0.19342962333616542,0.20744985673352434
2005-01-05,-0.008780256288561827,-0.06176999101527403,-0.07115855014454076,0.07295145132288727,0.04870700477027379,0.03467921724052525,0.019775390625,-0.18481654957064786,,-0.043590257305589186,0.0009585430146166196,0.03263288009888776,0.06522154925087698,0.042667670351828724,,0.0,0.07295145132288727,0.09776609724047325,0.23470292639668955,0.23470292639668955,,-0.07115855014454076,-0.07115855014454076,-0.07115855014454076,-0.07115855014454076,-0.18098039215686268,,-0.059340164395901285,0.009302887519632597,0.04883866917765234,0.05934567588130868,0.05800405268490372,,29.64115284281441,17.419251442824688,18.864831641322695,15.279184762644146,11.167199342690319,,64.20967741935486,64.34677419354834,64.8024193548387,64.76078629032259,62.50302419354835,60.25152469758064,0.01753958587088933,-0.012996219281663501,0.0031219980787704493,-0.06303275011215781,-0.010658455708195014,0.2030529953917053,0.20722543352601153
2005-01-06,-0.017237251615992433,-0.025866160417655548,-0.07315421088281782,-0.028402366863905404,0.015084075173095846,0.06485084306095978,-0.007495164410058042,-0.19509803921568636,,-0.0568367845142016,-0.017193134716965597,0.01287686020510459,0.046989387436287,0.02668714413558826,-0.05733087427968553,0.0,0.05445671718469036,0.0788436268068331,0.21342004138338755,0.21342004138338755,0.21342004138338755,-0.0871692239270625,-0.0871692239270625,-0.0871692239270625,-0.0871692239270625,-0.1723790322580646,-0.28209164043371815,-0.07555455466726724,-0.008693552282057482,0.0286931462222777,0.041085467917828966,0.03976697061803436,-0.03683716564992978,24.826011921245733,17.247214777185658,18.772505623753272,15.022484035358332,11.465267988724868,6.729146140756167,64.26612903225808,64.34274193548383,64.76814516129032,64.78336693548388,62.5698084677419,60.26732610887096,-0.030009451795841247,-0.018881453154875882,-0.029550827423167836,-0.0661965423111921,-0.05020823692734844,0.2024018746338605,0.18641618497109813
2005-01-07,0.030937880633373993,0.0131673449844385,-0.04941599281221931,-0.051758906565090745,0.03219512195121954,0.11222076215505927,0.028432563791008558,-0.1450505050505051,-0.18458574181117526,-0.021163409274892575,0.011215483639729129,0.04078636919080525,0.07887797455446433,0.05993769860526221,-0.027330823084947276,0.030937880633373993,0.08707937323400983,0.10785340314136116,0.2509606857818505,0.2509606857818505,0.2509606857818505,-0.05892817433844777,-0.05892817433844777,-0.05892817433844777,-0.05892817433844777,-0.14677419354838717,-0.2598810772997552,-0.022745641380902848,0.00869979740197846,0.05813226653331682,0.07329444585341105,0.07193515704153985,-0.004352429125985102,25.963932274672768,17.86079646105971,19.65656545817588,15.401740834124094,12.269462058515158,7.006560065941452,64.3467741935484,64.35080645161285,64.73991935483872,64.80640120967743,62.638356854838676,60.28467321908601,0.011472275334607929,0.016330451488952846,-0.0065727699530516714,-0.0009442870632672129,-0.0037664783427494575,0.21994811184779484,0.22206179613052268
2005-01-10,-0.011342155009451682,0.019244823386114662,-0.00711912672045556,-0.06648817492190984,0.04469413233458197,0.09214304359175163,0.04600000000000004,-0.13410596026490063,-0.21456729866716728,-0.023855351414405868,-0.0029192731605613975,0.026197593316471535,0.06585996895275259,0.04924610513776928,-0.03737515626530552,0.019244823386114662,0.07474955047521203,0.09528795811518331,0.23677209577298264,0.23677209577298264,0.23677209577298264,-0.06960195686012882,-0.06960195686012882,-0.06960195686012882,-0.06960195686012882,-0.15645161290322573,-0.26827562084644974,-0.009235140895098248,-0.003572279114074761,0.04521608793404952,0.061120973877758056,0.05977710233029376,-0.012741859367626063,27.05667108114397,18.086963607989574,19.78737652491192,15.097524816326857,12.473627257759627,6.967925136560169,64.70967741935485,64.44758064516125,64.69153225806453,64.87822580645162,62.842237903225765,60.34598874327956,0.004803073967339255,-0.010874704491725673,-0.060830527497193976,0.016520894071914594,-0.0009551098376312517,0.19577022006287503,0.2198250728862976
2005-01-11,-0.004780114722753415,-0.016068052930056753,-0.0031122815417764516,-0.0740493662441627,0.04073981504623858,0.07458064516129026,0.0371108343711084,-0.1510703363914373,-0.2147840844804828,-0.018994610831345016,-0.010088703326747606,0.019035018622045152,0.060136288234101,0.04574876146563911,-0.04099493321050118,0.014372716199756441,0.06961212432571284,0.0900523560209423,0.2308601832692876,0.2308601832692876,0.2308601832692876,-0.06469002695417791,-0.0740493662441627,-0.0740493662441627,-0.0740493662441627,-0.16048387096774197,-0.2717733473242392,-0.008335317932841146,-0.008335317932841146,0.03918143249313699,0.05604869388790257,0.054711246200607855,-0.016068052930056753,31.86947539538687,18.527801763227416,19.990654803552925,14.930004128154225,12.878839499056367,6.980320381650042,64.83870967741936,64.50403225806447,64.68750000000001,64.9030745967742,62.909610215053725,60.369518649193544,-0.015602836879432536,-0.022535211267605604,-0.06594885598923284,0.031203566121842385,0.16475524475524472,0.183627060830017,0.22578745952310864
2005-01-12,0.015850144092218965,0.010994263862332598,0.030450669914738215,-0.0449311356965455,0.08600770218228493,0.08211818879508814,0.05171556439582292,-0.14717741935483875,-0.18497109826589597,0.002429053853901797,0.0006209527188845154,0.03265181568507769,0.07604923942811026,0.06384776351079124,-0.024952457788277815,0.030450669914738215,0.08656563061905986,0.10732984293193693,0.25036949453148094,0.25036949453148094,0.25036949453148094,-0.04986522911051228,-0.05937291527685129,-0.05937291527685129,-0.05937291527685129,-0.1454545454545455,-0.2602308499475342,0.007382710169087758,0.0024884464984002985,0.054074258659357,0.07278721785442555,0.07142857142857117,-0.00023635074450500948,40.24985758670155,20.537913654279578,20.44636447217924,15.030938881920978,13.688447704750613,7.148592911268096,64.96774193548389,64.57258064516125,64.68951612903227,64.92837701612903,62.97668850806448,60.394594254032256,-0.007042253521126862,-0.0505050505050505,-0.03776160145586904,0.03321934538348792,0.18421052631578938,0.19525289629838927,0.28104179285281616
2005-01-13,0.007092198581560405,0.023054755043227626,0.006616257088846833,-0.043126684636118684,0.08149276466108146,0.09399075500770415,0.06553276638319172,-0.1393939393939394,-0.15207006369426757,0.015313114461062316,0.002957665651347252,0.03707986549609754,0.0825534347962471,0.07284729122192513,-0.01736124877007872,0.037758830694275325,0.09427176984330865,0.11518324607329844,0.2592373632870235,0.2592373632870235,0.2592373632870235,0.0,-0.05270180120080048,-0.05270180120080048,-0.05270180120080048,-0.12471748510376002,-0.25498426023084997,0.014527268397237503,0.007687758722649374,0.05694082620022334,0.08039563783920878,0.07902735562310026,0.006854171590640501,86.26519615031387,22.568765318368712,20.76401927083027,14.958967626345961,14.445466747643794,7.234377505296925,65.0967741935484,64.65322580645157,64.6975806451613,64.95413306451614,63.04347278225802,60.420551915322584,-0.04377104377104368,-0.044414535666218,0.0056657223796034994,0.030478955007256836,0.1936116559260299,0.19999999999999996,0.290909090909091
2005-01-14,0.04577464788732377,0.05319148936170204,0.06477055449330771,0.057190317987660055,0.12727732793522262,0.12273185483870952,0.13938618925831192,-0.08465173618245336,-0.13646055437100224,0.05421954033188414,0.04116152025941244,0.0805484602032851,0.12966235330475362,0.12286671274389827,0.028270959784479466,0.08526187576126665,0.14436167480092466,0.1662303664921465,0.31687851019804913,0.31687851019804913,0.31687851019804913,0.0,-0.009339559706471046,-0.009339559706471046,-0.009339559706471046,-0.05414012738853513,-0.220881427072403,0.0589493700974566,0.052942566769085264,0.09405697445972483,0.12841945288753776,0.12841945288753776,0.052942566769085264,41.67147559106466,25.311346694116995,20.912290064946415,15.217690718545974,15.651246548938591,7.653638155021344,65.22580645161291,64.74596774193544,64.7116935483871,64.9803427419355,63.10996303763437,60.44739163306452,-0.0006729475100942794,0.013421292083712455,0.08236151603498554,0.052942566769085264,0.2272727272727273,0.24964936886395517,0.35906040268456363
2005-01-18,0.0006734006734006037,0.04647887323943656,0.07060518731988474,0.06727316255685878,0.1451322887233495,0.11505752876438224,0.15642023346303513,-0.053503184713375895,-0.1580736543909349,0.04623327857310522,0.033334782041808175,0.07751920418753278,0.12772878729787318,0.12418068878289712,0.029740491407010294,0.08599269183922043,0.08599269183922043,0.16701570680628253,0.31776529707360335,0.31776529707360335,0.31776529707360335,0.0,-0.008672448298865931,-0.008672448298865931,-0.008672448298865931,-0.051287507980421476,-0.22035676810073457,0.05365161900259974,0.049929345266132685,0.08665447897623402,0.12846475129730406,0.12917933130699066,0.05365161900259974,33.347225863130625,30.882657362137124,20.194766226768415,14.816432485446025,15.955193048318769,7.718580499478582,65.74193548387102,65.22580645161287,64.82862903225808,65.0897177419355,63.3729838709677,60.56357106854839,0.0141037306642402,0.052407932011331315,0.10401188707280817,0.05589767882520125,0.2421287266648091,0.24351464435146442,0.34075187969924814
2005-01-19,-0.013907581875280295,-0.013243546576879872,0.03924349881796707,0.07088915956151043,0.04047337278106511,0.09434901667911366,0.11942959001782527,-0.04476314645806179,-0.19941722819158614,0.022950056720673073,0.016445562010461323,0.05950049709276084,0.1099871383144091,0.10899612720123697,0.016423529071742937,0.05571565802113354,0.07088915956151043,0.15078534031413615,0.2994383683121491,0.2994383683121491,0.2994383683121491,-0.013907581875280295,-0.02245941738937063,-0.02245941738937063,-0.02245941738937063,-0.06448180463928499,-0.23119972018188173,0.035327366933584514,0.015711645101663674,0.06324827669609379,0.11010101010101003,0.11347517730496448,0.038997872843299364,35.55619068226315,30.606125396172093,19.543738365213542,14.305559152867685,15.932994119590521,7.6857080069599135,65.87096774193554,65.35483870967738,64.87298387096776,65.11819556451614,63.43800403225802,60.59482106854839,0.037771482530689404,0.06802721088435382,0.0737664875427455,0.017121702915317005,0.22861934041363896,0.2103524229074889,0.3032908390157132
2005-01-20,-0.036396724294813554,-0.04979811574697168,-0.005633802816901401,0.000945179584120881,-0.05086264844275157,0.05662259915190804,0.1051395773545527,-0.09853160246861037,-0.24086021505376343,-0.014396649507023462,-0.01732612257325694,0.019195633049872818,0.06788934450444906,0.06960834211180345,-0.019380602035721783,0.01729106628242083,0.03191230207064555,0.1089005235602094,0.25214306828258937,0.25214306828258937,0.25214306828258937,-0.04979811574697168,-0.05803869246164106,-0.05803869246164106,-0.05803869246164106,-0.07551287647315585,-0.25918153200419725,-0.0028248587570622874,-0.0028248587570622874,0.015705550893178266,0.06566037735849051,0.07294832826747699,0.0011817537225240482,34.31456412991735,30.24080492578517,18.89222909193201,13.66801344817588,15.781883833723452,7.47229279753112,66.00000000000006,65.4838709677419,64.9233870967742,65.14712701612903,63.50273017473114,60.626953125,0.029154518950437414,0.04903417533432375,0.02467343976777925,-0.0028248587570620654,0.1839016210173281,0.18224951158247293,0.28208232445520576
2005-01-21,-0.028328611898017053,-0.06369426751592366,-0.0760942760942761,-0.016252390057361565,-0.08165997322623841,0.04228918713598362,0.07327249022164262,-0.08042895442359255,-0.2673549305802777,-0.040419641556170505,-0.04006996574593835,-0.010918702972229966,0.03649026165650193,0.04004643064422453,-0.04586424906686759,0.0,0.0026796589524968883,0.07748691099476424,0.21667159326041974,0.21667159326041974,0.21667159326041974,-0.07671601615074031,-0.08472314876584397,-0.08472314876584397,-0.08472314876584397,-0.10170231340026192,-0.28016789087093397,-0.03107344632768383,-0.027869626830420602,-0.01306797746073618,0.03352165725047063,0.04255319148936154,-0.026374926079243077,30.403790344849728,29.345729569350613,18.625484204186645,13.247459728918164,15.556663776653451,7.341132398007602,66.12903225806458,65.6129032258064,64.97983870967742,65.1765120967742,63.567162298387046,60.659967237903224,0.019316493313521477,0.005373717635564157,-0.027180335618057327,-0.017191977077364085,0.14238134887593668,0.16271186440677954,0.2275574112734864
2005-01-24,-0.01895043731778412,-0.04674220963172793,-0.09421265141318969,-0.030259365994236287,-0.10206804536357561,0.0570680628272251,0.023055485178616664,-0.11872544740288082,-0.2753050969131371,-0.05513469244493807,-0.05191794089161628,-0.031248125712229013,0.01648435932835368,0.021434020133670684,-0.06264349680634484,0.0,0.0,0.04287190082644643,0.19361513449600953,0.19361513449600953,0.19361513449600953,-0.09421265141318969,-0.09421265141318969,-0.10206804536357561,-0.10206804536357561,-0.10206804536357561,-0.29380902413431265,-0.04943502824858759,-0.04561569368943508,-0.0317707708907804,0.012918600275931391,0.022796352583586588,-0.04380771963059438,25.242612754182243,28.47943977512301,19.02336902257185,12.9724604266606,15.65746778369303,7.28482907773375,66.51612903225814,65.99999999999994,65.18548387096776,65.26738911290325,63.758694556451545,60.76430191532257,-0.013678553981436137,-0.023222060957910018,-0.04358124111795347,0.1295104895104895,0.1173215273934698,0.15668862790031524,0.23448486701314586
2005-01-25,0.013868251609707727,-0.005344995140913467,-0.06869881710646053,-0.032151300236406555,-0.07563784149920982,0.05733471074380159,0.183236994219653,0.024012006003001574,-0.27680621798268856,-0.03820515079434961,-0.034021029036588546,-0.019445234495456654,0.028017655713584944,0.03540309100321193,-0.048291706205248475,0.013868251609707727,0.013868251609707727,0.051631132802465896,0.21016848950635536,0.21016848950635536,0.21016848950635536,-0.08165096455809784,-0.08165096455809784,-0.08961529908828114,-0.08961529908828114,-0.08961529908828114,-0.28401538999650233,-0.03625235404896432,-0.030317385125532947,-0.018343124325620463,0.025037556334501776,0.036980749746706953,-0.029282750444576178,23.60570422358773,29.355953195750974,20.011295865159706,13.52134009903178,15.868449108462059,7.526999527681982,66.64516129032265,66.12903225806446,65.26612903225808,65.29858870967743,63.82195060483865,60.80084425403225,-0.009675858732462683,-0.03238005199716387,-0.05275335492827393,0.14613661814109746,0.14806505888951205,0.17812949640287767,0.2906683480453971
2005-01-26,0.009770395701026002,0.023774145616641817,-0.024079320113314373,-0.029577464788732355,-0.0714285714285714,0.038171772978402796,0.21695613776861955,0.0660134089736979,-0.2644128113879003,-0.025201167211954645,-0.019987257937861713,-0.010989996860000573,0.03506877611379733,0.044990816991527405,-0.03769462218540487,0.023774145616641817,0.023774145616641817,0.06190598510146428,0.22199231451374546,0.22199231451374546,0.22199231451374546,-0.07267833109017485,-0.07267833109017485,-0.0807204803202134,-0.0807204803202134,-0.0807204803202134,-0.2770199370409233,-0.012186379928315394,-0.015479876160990669,-0.008751948207648796,0.03362920365045641,0.04658227848101282,-0.018867924528301883,23.050051308119446,32.265704647760906,20.551987411887822,14.168781133269325,16.003619658041572,7.738987469345458,66.77419354838716,66.25806451612897,65.35282258064517,65.33024193548388,63.88491263440855,60.838268649193544,-0.022926022216969932,-0.020843202273803763,-0.026836158192090287,0.15830764920145723,0.15830764920145723,0.19479768786127183,0.27121771217712176
2005-01-27,0.02346395742622165,0.033463605276013775,0.027939747327502484,-0.05028058361391685,0.004034171808258158,0.08348271446863009,0.2506650901566658,0.08182050626438264,-0.2600559636236446,0.0043022876301817,0.002755147385570922,0.009755078905760772,0.055852764563674384,0.06883498786240017,-0.01378164971882978,0.04779593858345721,0.04779593858345721,0.08682250192653496,0.23967184295341348,0.2506650901566658,0.2506650901566658,-0.050919694930462,-0.050919694930462,-0.059150544807649474,-0.059150544807649474,-0.059150544807649474,-0.2591490106811416,0.011595935445307903,0.005704777751366796,0.01207989474943183,0.05695728203847117,0.0707326331772744,0.004153316720066469,27.45132746578208,33.03711825767464,21.834716060989795,15.099718101822727,16.318829411755072,8.107228894514373,66.90322580645167,66.38709677419348,65.44556451612904,65.36234879032259,63.94758064516124,60.87657510080645,0.002131691141639136,-0.021055067098565416,0.010267430754536733,0.16556473829201113,0.19824412347776832,0.23785839672322995,0.3074783683559952
2005-01-28,-0.002127156700543642,0.021286889211417304,0.04556711243189682,-0.05293853746074473,0.010773282259995076,0.06000502134069796,0.23342097575226428,0.11193047142480905,-0.2607249168271757,0.009232975767173857,-4.440825993812236e-05,0.005814343038794689,0.05033448781189365,0.06566755075278685,-0.014543442048243427,0.04556711243189682,0.04556711243189682,0.08451066015926023,0.23703486668619966,0.24800472953000297,0.24800472953000297,-0.03958143767060973,-0.05293853746074473,-0.061151879030464706,-0.061151879030464706,-0.061151879030464706,-0.2596878835700509,0.010531354715174635,-0.0009465215333648302,0.005477494641581204,0.05391912131802279,0.06616161616161609,0.0020173252640320882,36.690017461324196,33.10592672317398,22.268522133289892,15.660219192119623,16.23439106867349,8.259620275702227,67.03225806451618,66.516129032258,65.54435483870968,65.39490927419355,64.00995463709673,60.91576360887097,-0.023137436372050013,-0.006120527306967993,0.18097902097902097,0.17637224853719702,0.2160138248847927,0.24653085326247415,0.2755287009063443
2005-01-31,0.023685457129322574,0.021507917749940875,0.055691255495847525,-0.016833484986351288,0.05286236297198532,0.06874381800197837,0.2545718432510884,0.12026956972524627,-0.2421532526740312,0.03542658641032581,0.020362391548130132,0.027510939740418072,0.07155917810766388,0.08991112713488825,0.01006936266320646,0.07033184744923227,0.07033184744923227,0.11019779090675574,0.2663346029885729,0.27756429204847777,0.27756429204847777,0.0,-0.030506953790937597,-0.03891483211029578,-0.03891483211029578,-0.03891483211029578,-0.22461428058844646,0.03446625179511731,0.021628649095851493,0.024656235182551,0.07834331337325362,0.08729559748427662,0.025750563664411752,45.23777608945674,34.43503936751288,22.943475629822792,16.609490929257394,16.508431265071263,8.664735872354438,67.41935483870972,66.90322580645154,65.87701612903227,65.49531250000001,64.19531249999996,61.03862147177419,0.0174199623352167,0.031996179560649374,0.20996640537514,0.20793739519284515,0.26596367896895123,0.27229908743008546,0.3014152363745859
2005-02-01,-0.017121702915317005,0.006158218853623776,0.02757619738751793,0.0028328611898016387,0.003780718336483746,0.03609756097560979,0.24465279812481677,0.09146968139773892,-0.2378902045209904,0.01733273462056606,0.00265533722782596,0.008808970753029888,0.04981638870761573,0.07049917804443395,-0.006021519528806474,0.052005943536403976,0.052005943536403976,0.09118931415360887,0.21025641025641018,0.25569021578480644,0.25569021578480644,-0.017121702915317005,-0.0471063257065949,-0.055370246831220826,-0.055370246831220826,-0.055370246831220826,-0.21911764705882353,0.016754427955959716,0.004136626876255711,0.005800876050668924,0.058559681036630895,0.06666666666666643,0.008187967248130867,43.859143516216655,33.81897033151727,22.653723230028447,17.165124807294095,16.127579083952593,8.66001706733533,67.54838709677423,67.03225806451606,66.00000000000001,65.52968750000001,64.25651041666663,61.08133820564516,0.014326647564469885,0.18825174825174806,0.19024936957130856,0.18725544997205135,0.22456039204381661,0.24355971896955508,0.2508833922261482
2005-02-02,-0.014124293785310549,-0.031004164738546836,-0.010163082013708302,0.017492711370262537,0.0009560229445506607,0.04569288389513115,0.19316239316239314,0.09347258485639709,-0.1939953810623556,0.0008065238820686993,-0.011564786405477312,-0.006788604630480477,0.032285893648733355,0.054635810447910105,-0.01915708812260386,0.03714710252600306,0.03714710252600306,0.07577703570511174,0.16592427616926497,0.23795447827372174,0.23795447827372174,-0.031004164738546836,-0.060565275908479044,-0.06871247498332211,-0.06871247498332211,-0.06871247498332211,-0.23014705882352937,-0.004042806183115255,-0.010046093842335346,-0.00840535101219364,0.03998013409485979,0.050545591370877,-0.0053437833986462735,44.72521286192944,33.358507537897864,22.836852542688842,17.668777433857517,15.855290574558186,8.606454148627492,67.64343317972354,67.14429723502298,66.12053571428572,65.56026785714288,64.31529017857139,61.123874927995395,0.17146853146853158,0.17245240761478176,0.15371900826446305,0.16236469608659454,0.1969134038296656,0.2438372438372438,0.23321554770318031
2005-02-03,-0.14637058261700098,-0.15842749529190203,-0.15324490762671716,-0.11466072313026254,-0.14145052833813643,-0.10647338165458631,-0.013520971302428353,-0.049454932198883306,-0.273669240146282,-0.13370085418307354,-0.1488475216880214,-0.14948032058049454,-0.11864406779661052,-0.09940229124967848,-0.1616905784536513,0.0,0.0,0.0,0.0,0.05675436003547163,0.05675436003547163,-0.1728366496992133,-0.19807088380439652,-0.20502557260395815,-0.20502557260395815,-0.20502557260395815,-0.3428308823529411,-0.149821640903686,-0.15494622385060863,-0.1535456375044394,-0.1122423640427116,-0.10322337890380018,-0.14972053751932457,14.302200254601289,16.387802714537138,16.348271642604807,14.824806456049298,13.286080615456815,7.1961009020169495,67.70449308755764,67.23934331797228,66.23257488479264,65.58705357142858,64.37165178571425,61.16623163882489,0.0008398656215005129,0.0016811431773606778,-0.00390080802451942,-0.010791366906474864,0.016202387720295697,0.07843137254901955,0.03563151796060238
