,dayVec1,dayVec2,dayVec4,dayVec8,dayVec16,dayVec32,dayVec64,dayVec128,dayVec256,movAvg8,movAvg16,movAvg32,movAvg64,movAvg128,movAvg256,movMin8,movMin16,movMin32,movMin64,movMin128,movMin256,movMax8,movMax16,movMax32,movMax64,movMax128,movMax256,movMed8,movMed16,movMed32,movMed64,movMed128,movMed256,movSTD8,movSTD16,movSTD32,movSTD64,movSTD128,movSTD256,AAPLtrends8,AAPLtrends16,AAPLtrends32,AAPLtrends64,AAPLtrends128,AAPLtrends256,Stockstrends8,Stockstrends16,Stockstrends32,Stockstrends64,Stockstrends128,Stockstrends256,Apple stocktrends8,Apple stocktrends16,Apple stocktrends32,Apple stocktrends64,Apple stocktrends128,Apple stocktrends256,dayVec1Forward,dayVec2Forward,dayVec4Forward,dayVec8Forward,dayVec16Forward,dayVec32Forward,dayVec64Forward
2008-03-31,0.0034263338228095463,0.022954091816367317,0.01787487586891756,0.08065366367949389,0.18634259259259256,0.14910313901345296,-0.278676988036594,-0.063071297989031,0.534431137724551,0.029374843083103563,0.08068926888735128,0.11954944961174152,0.011042869142386946,-0.09861632109045448,0.02743413595099331,0.10691144708423339,0.19883040935672502,0.20446533490011753,0.20446533490011753,0.20446533490011753,0.5903801396431341,-0.010617760617760541,-0.010617760617760541,-0.010617760617760541,-0.2819614711033275,-0.2819614711033275,-0.2819614711033275,0.020408163265306145,0.09362496665777553,0.13604876697146007,0.09743040685224846,-0.13410770855332632,0.07470511140235914,26.00576392558498,16.53076411223933,17.589472865456525,4.983642530854277,4.563828263170938,3.8959760950825064,1.0242550242550237,1.0534568781183193,1.1166686477535293,1.1134496315653175,0.982058781085153,1.0216828950850305,0.9960585585585562,0.9915919282511183,0.982775424388352,0.9644926054658207,0.9304668812519747,0.9677377305611687,1.039548022598869,1.0887573964497044,1.2015988290266302,1.1677905593018636,0.9131513647642687,0.9065609422814135,-0.04026217228464413,-0.027052681537731438,-0.06264288980338373,-0.07155797101449268,-0.1044124071647008,-0.22961292747087558,-0.1429765886287626
2008-04-01,0.04195121951219516,0.04552129221732737,0.030888030888030826,0.1533477321814254,0.2233676975945016,0.1552190373174689,-0.24709199859005992,-0.02108157653528875,0.5602629656683711,0.053774050320671396,0.11174002146969841,0.1608301348459631,0.05917902468504588,-0.06065374387587541,0.0689311392345675,0.12184873949579833,0.24912280701754375,0.2549941245593419,0.2549941245593419,0.2549941245593419,0.6570985259891386,0.0,0.0,0.0,-0.25183887915936953,-0.25183887915936953,-0.25183887915936953,0.05299482376139997,0.12391475927387541,0.1837073981712385,0.14346895074946464,-0.09778247096092929,0.11686274509803929,30.754027179108327,16.250602285987014,16.40171679915886,5.528685327730485,4.795458151537677,4.122881469012901,1.024088093599449,1.053078556263271,1.1162790697674423,1.1212206838089853,0.9879401833092142,1.029051202947803,0.9960541149943607,0.9915824915824887,0.9827586206896556,0.9646842051387031,0.9294859545193959,0.9665011147777768,1.0391061452513954,1.0877192982456143,1.2000000000000017,1.1823599523241948,0.9230769230769238,0.9176865110721368,0.013763644992880852,-0.013850415512465353,-0.040862146385271636,0.016175071360609028,-0.08207993124194246,-0.21180811808118083,-0.14388777555110221
2008-04-02,-0.013576779026217234,0.027804878048780513,0.051397205588822326,0.1066176470588236,0.23216374269005846,0.15705656232839105,-0.26199649737302977,-0.04531037607612143,0.5447214076246334,0.02661550642548316,0.08266426873916122,0.13953488372093004,0.0508891971508294,-0.07308858201414625,0.05288924198267808,0.05720020070245857,0.17055555555555557,0.23795534665099893,0.23795534665099893,0.23795534665099893,0.634600465477114,-0.013576779026217234,-0.013576779026217234,-0.013576779026217234,-0.2554770318021201,-0.26199649737302977,-0.26199649737302977,0.029562667969704304,0.08134462406979726,0.16763646439456914,0.12794432548179868,-0.11003167898627242,0.10054844606946989,40.79056934674844,16.809361405038594,15.032622864906624,5.804704915823226,4.7129168449734395,4.0758558776077,1.0142541795718607,1.0420626060355678,1.103766777312744,1.1166041459147218,0.9830650085156981,1.025168379240695,0.9955061411367958,0.9909933319053726,0.982145746804035,0.9642346184430908,0.9279262062199796,0.9646655489529558,1.019068285701093,1.0647627776839772,1.1724989707698659,1.1708585031397323,0.9128936613510706,0.908682026132018,-0.02723915050784853,-0.03657978966620945,-0.03481447549244154,-0.001894836570345726,-0.1268130957314546,-0.21380597014925373,-0.12317935913441536
2008-04-03,0.028001898433792194,0.014044943820224809,0.0602055800293686,0.0868038133467135,0.1907641561297415,0.21685393258426955,-0.2346289752650177,-0.011861313868613221,0.6261261261261262,0.044358727097396855,0.10071462601238679,0.16385129462336678,0.08593541917997194,-0.04704814804630575,0.080612942893725,0.08083832335329344,0.20333333333333337,0.27262044653349005,0.27262044653349005,0.27262044653349005,0.6803723816912335,0.0,0.0,0.0,-0.222262118491921,-0.24133099824868653,-0.24133099824868653,0.0509461426491995,0.08381285964473362,0.1970157502072396,0.1595289079229123,-0.08511087645195359,0.13107049608355092,36.432358997643206,16.31922945369904,14.236566922143012,6.4130283346928465,4.872058317723665,4.243308299760983,1.0059137311041797,1.0319151726006812,1.0918390469716102,1.111806492475989,0.9781973477185887,1.0212333407407528,0.9950341534397117,0.9904411015057258,0.9815502911782489,0.9637434822505971,0.9263662194360559,0.9628327778314157,1.0021582403453173,1.043786020039697,1.14656474513049,1.1591016218871772,0.9027811172557513,0.8995854812822508,-0.009602194787380003,-0.02739110911540188,0.001386962552011095,0.02169811320754711,-0.10680412371134018,-0.17422798322531452,-0.10864197530864195
2008-04-04,0.00969529085872578,0.03796867584243002,0.06682926829268299,0.0858987090367429,0.21500000000000008,0.2532951289398282,-0.21415738411785834,-0.02060008956560666,0.6333084391336818,0.04360274381151252,0.09789156626506013,0.16647776518434565,0.10160714004627924,-0.03765684623053389,0.08928964023822017,0.09131736526946121,0.20895522388059717,0.2849588719153937,0.2849588719153937,0.2849588719153937,0.6966640806826998,0.0,0.0,0.0,-0.214721723518851,-0.2339754816112084,-0.2339754816112084,0.04666188083273526,0.0886012941762071,0.20529071369523266,0.17077087794432555,-0.0762407602956705,0.13846954711087966,33.05692553194078,16.107739814452223,13.419280883221099,6.932712562706844,4.927999351988407,4.31940079585426,0.9990141754767645,1.022600344485622,1.0804709688686274,1.106830122591944,0.9733371835595347,1.0172466013032306,0.9946383351960024,0.9899258696065358,0.9809722798731721,0.9632107023411364,0.9248059941129245,0.9610027873000271,0.9881835669139865,1.0246473856674743,1.1220844059599047,1.147095179233621,0.8927368927368937,0.8903986102997213,-0.017961383026492972,0.001832340815391742,-0.009510869565217295,-0.004098360655737654,-0.1113368549370174,-0.17658132530120474,-0.12589928057553956
2008-04-07,0.018289894833104725,0.02816251154201299,0.04260299625468167,0.07480694980694991,0.21827133479212235,0.25890333521763687,-0.20035906642728907,-0.016342756183745588,0.6782215523737753,0.05295508274231708,0.10414923615630123,0.1788136434313694,0.1267035573122539,-0.019931030451809106,0.10727374781259313,0.11127744510978044,0.23106688778330575,0.3084606345475911,0.3084606345475911,0.3084606345475911,0.7276958882854925,0.0,0.0,0.0,-0.13413685847589418,-0.21996497373029777,-0.21996497373029777,0.04972896535470195,0.09785555829430614,0.22127776254455722,0.19218415417558887,-0.059345300950369606,0.1550829875518671,27.559330333911156,15.802150691947247,12.69818170464177,7.622609345469131,5.036073857684273,4.44317963325208,0.9866199697376691,0.9993542220959382,1.0495028913233175,1.0912955969153528,0.9588014981273412,1.0049815485174685,0.993910281462951,0.9886029918471604,0.9793432045777183,0.9615069840753703,0.9201238863610289,0.9555293588209252,0.9627062248717582,0.9771336100752833,1.056402844863653,1.1102612857051284,0.8629906091981707,0.8623141162956748,0.020155748969308274,0.029588534442903436,0.05946717411988578,0.009062075215224175,-0.1095561775289885,-0.12529457973291447,-0.1317738791423002
2008-04-08,-0.019757521329142436,-0.0018289894833105613,0.03607024205030851,0.089321357285429,0.2067440574903261,0.2574884792626728,-0.15124416796267504,-0.03235815602836878,0.631539611360239,0.021346277560091664,0.06993413999081,0.14704192049391618,0.1078494342285774,-0.03905358002613668,0.08361836951547752,0.06852667645619182,0.20607734806629807,0.28260869565217384,0.28260869565217384,0.28260869565217384,0.6935608999224203,-0.019757521329142436,-0.019757521329142436,-0.019757521329142436,-0.14726562500000007,-0.23537653239929957,-0.23537653239929957,0.014876801487680114,0.06669924260933291,0.18641304347826093,0.16862955032119897,-0.0779303062302007,0.13167444271643336,31.876956101378788,16.29023939218172,11.986374679059683,7.787222275943886,4.915504636245871,4.362496812774522,0.9852008456659611,0.9930911215756381,1.0401598473529785,1.0860670353460005,0.9541198057382753,1.0007934523403597,0.9938217122683117,0.988236626417335,0.9788352740758399,0.9609523003748422,0.9186197413371971,0.9537103504569117,0.9595375722543342,0.9643024454230303,1.036820631642574,1.0979274168258393,0.8533289113672174,0.8527842547291089,0.009246417013407227,-0.011322463768115965,0.0341070582662244,-0.05128205128205143,-0.12152917505030192,-0.13681296955318312,-0.12294094013660117
2008-04-09,-0.009161704076958266,-0.028738212842388866,-0.0013850415512466352,0.058737151248164476,0.19502762430939202,0.26713532513181004,-0.1477541371158393,-0.03091397849462374,0.6022222222222222,0.004936407456879399,0.04879083580823074,0.1280864449044119,0.10097346821912678,-0.04763149657219723,0.07200065048583171,0.055121951219512244,0.16792656587472998,0.27085781433607514,0.27085781433607514,0.27085781433607514,0.678044996121024,-0.028738212842388866,-0.028738212842388866,-0.028738212842388866,-0.15507812500000007,-0.24238178633975482,-0.24238178633975482,-0.0006930006930007115,0.04949053857350805,0.16666666666666674,0.15792291220556742,-0.0863780359028512,0.12130637636080865,38.668879649083856,18.05253658742872,11.704953408957133,8.047275733140719,4.859580080474768,4.340108265329866,0.9851380042462837,0.9875390477498209,1.0312774461830763,1.0808140643982365,0.9495917247411921,0.9965564536994036,0.9938107869142326,0.9879077415970824,0.9783449505478694,0.9604042442701974,0.9171721359346283,0.9518940528177893,0.959064327485379,0.9528628994470998,1.0182765009263441,1.0855659219949203,0.8438524420100426,0.8431734580306268,-0.020380434782608647,0.02901998097050429,0.020283018867924607,-0.09950041631973361,-0.15869311551925325,-0.1642194744976816,-0.1426872770511297
2008-04-10,0.020804438280166426,0.011452130096197832,0.009602194787379892,0.07707317073170716,0.16394306800210856,0.2904734073641144,-0.09730171708912516,-0.04249783174327848,0.639198218262806,0.016516084479484716,0.06061424840133278,0.14230284217673872,0.12600997625460275,-0.027490167335941673,0.0924819964514747,0.04793545325106785,0.1922246220302375,0.29729729729729715,0.29729729729729715,0.29729729729729715,0.7129557796741659,-0.008531656937584287,-0.008531656937584287,-0.008531656937584287,-0.13750000000000007,-0.22661996497373038,-0.22661996497373038,0.015405840423085904,0.05671213208901649,0.1766586730615507,0.18201284796573858,-0.06737064413938765,0.14374514374514358,56.54753490709548,19.092528585678824,11.72981214476087,8.466195134380536,4.981018068314053,4.478549101613763,0.9850746268656709,0.9826836485269534,1.0228401812216843,1.0755371589840073,0.9452149298519702,0.9922711563495435,0.9937998228520788,0.9876164616940821,0.9778722731306175,0.9598628261681199,0.9157808344286671,0.9500804520680666,0.9585798816568035,0.9427666314677932,1.0007098823089864,1.0731769996787655,0.8345550146056482,0.8334837404698919,0.050428163653663205,0.0459497868308858,0.005464480874316724,-0.035386631716907035,-0.14584139264990337,-0.17085993240705977,-0.10425963488843815
2008-04-11,-0.04800724637681153,-0.02820157189089223,-0.056129321957790745,-0.015917602996254665,0.13498920086393085,0.2350176263219741,-0.17890625000000004,-0.12380158399333052,0.5535846267553586,-0.030386899613676688,0.0021752733990880735,0.08047675651363773,0.07587971849008435,-0.07323054878132806,0.038531536417271584,0.0,0.10399159663865554,0.22923976608187124,0.2350176263219741,0.2350176263219741,0.6307214895267648,-0.056129321957790745,-0.056129321957790745,-0.056129321957790745,-0.17697729052466715,-0.2637478108581437,-0.2637478108581437,-0.03334099793055867,-0.001187930624851563,0.10602473033412263,0.12526766595289085,-0.1072414525376939,0.08771021992238026,46.388114456286516,22.041935929277415,11.316723873597574,8.498486889079844,4.692054407486576,4.243590832628498,0.985010706638115,0.978513530900203,1.0148337595907932,1.0702367969112354,0.9409872406237921,0.9879381780884571,0.9937888198757738,0.9873629205694655,0.9774172832120773,0.9593280568567266,0.9144456218685374,0.9482695344172751,0.9580838323353281,0.9339766976579971,0.9840659681319371,1.060760850151812,0.8254306702203739,0.8237171586117412,-0.00426338228327805,-0.008490566037735792,-0.04757589487992753,-0.09669101847872796,-0.20348616900341043,-0.21332335329341312,-0.15378421900161032
2008-04-14,0.004281636536631828,-0.0439311594202898,-0.03298213467704991,0.0018984337921215122,0.10871848739495804,0.20147979510529312,-0.1698780967361384,-0.11968306922435368,0.5777279521674139,-0.026459906612094186,0.00029615589646381224,0.07896754408382334,0.08423215202876344,-0.06834144171789736,0.04142449703229811,0.004281636536631828,0.05920722528850986,0.2345029239766081,0.24030552291421858,0.24030552291421858,0.6377036462373933,-0.052088010776829785,-0.052088010776829785,-0.052088010776829785,-0.17345340642129992,-0.2605954465849387,-0.2605954465849387,-0.029202115428834108,0.0009483167377903889,0.0833974852450603,0.13008565310492504,-0.09959479633184054,0.09180243082492878,47.42988900468706,27.05657306623771,11.45258387411593,9.08584540106223,4.715244580067087,4.296202018942841,0.9848156182212575,0.9700436809139406,0.9932733151308509,1.054199789316178,0.9291791014752595,0.9747122755056382,0.9937555753791234,0.9868302144242522,0.9761588865784869,0.957763755337549,0.9107746778648689,0.9428527428217723,0.9565217391304334,0.9152388027510845,0.939197580198946,1.023351068019562,0.7990396962176276,0.7940702545923294,-0.004245283018867951,-0.03870673952641168,-0.08257279443720134,-0.12515540820555326,-0.20847394075740544,-0.20847394075740544,-0.1287659925711928
2008-04-15,0.00426338228327805,0.008563273073263655,-0.01987979657882566,-0.02123730378578026,0.06372303060712481,0.14224137931034497,-0.1406566680178355,-0.11036508602601758,0.575037147102526,-0.019709843361655266,0.0007966246717610037,0.07901768672859144,0.09189528492447474,-0.0635202197635335,0.04430684210323799,0.008563273073263655,0.05788423153692612,0.23976608187134496,0.24559341950646307,0.24559341950646307,0.6446858029480216,-0.048046699595868936,-0.048046699595868936,-0.048046699595868936,-0.16992952231793268,-0.25744308231173385,-0.25744308231173385,-0.024390243902438935,0.00212715670054342,0.0607955966975231,0.13490364025695922,-0.09012875536480691,0.09560723514211866,44.242824831230344,29.98377025575462,11.405443425645165,9.605174210817909,4.738450372514962,4.349070666491035,0.9847494553376901,0.9685574804510318,0.986869153736107,1.0488104316951503,0.9255288076992548,0.970299740050367,0.9937444146559401,0.9867291625668612,0.9757751063698045,0.957255696813123,0.9096620837379212,0.9410524205502038,0.9559748427672943,0.911522185950913,0.9257935777000071,1.0108280482998309,0.7905522131781426,0.7841999193873432,-0.03460837887067403,-0.039420027186225726,-0.11740216486261446,-0.12577319587628866,-0.18711656441717783,-0.21364985163204753,-0.1413527744025922
2008-04-16,0.03584905660377369,0.0402652771198484,-0.005434782608695565,0.004115226337448652,0.09036742800397213,0.22956326987681974,-0.14017227877838678,-0.05263157894736836,0.6598639455782314,0.014904679376083418,0.03113719735876752,0.11045795012799853,0.13430667538316388,-0.029539710817417353,0.07993015308308071,0.044719314938154175,0.09580838323353302,0.28421052631578947,0.2902467685076382,0.2902467685076382,0.7036462373933281,-0.013920071845532012,-0.013920071845532012,-0.013920071845532012,-0.0906832298136645,-0.23082311733800354,-0.23082311733800354,0.01058444546709647,0.03195488721804507,0.09308113489298164,0.17558886509635974,-0.05487411233053574,0.13400464756003094,45.106583691832796,32.80210433075794,11.736220384718282,10.737557529825986,4.943903996898076,4.5740042806614,0.9846827133479206,0.9677419354838723,0.9808402179644933,1.0434000449741396,0.9220187749790877,0.9658940307792173,0.9937332139659778,0.9866666666666639,0.975409255190986,0.956754346856887,0.9086048123576588,0.9392547130883168,0.9554140127388522,0.9090909090909094,0.9131075110456565,0.9982788296041301,0.7822110077274883,0.7743496672716268,-0.004984141368373329,-0.04563233376792697,-0.0406290956749672,-0.10767980495733431,-0.16944024205748864,-0.17412561113200453,-0.10513447432762835
2008-04-17,0.005009107468123775,0.04103773584905657,0.049952426260704064,-0.008980691513246541,0.06515444015444016,0.2691201840138011,-0.08612836438923388,-0.0761825031393889,0.6757782839787396,0.021168305378832075,0.03221280327389642,0.10782745098039204,0.14190549335058145,-0.024065335000794885,0.08348722905244377,0.049952426260704064,0.10129740518962072,0.29064327485380104,0.2967097532314924,0.2967097532314924,0.7121799844840961,-0.0004528985507245009,-0.008980691513246541,-0.008980691513246541,-0.04251626898047722,-0.22697022767075303,-0.22697022767075303,0.015646571560055333,0.026750407071412186,0.08799605619916195,0.1814775160599571,-0.04106017814468821,0.13674993561679116,48.88833327836355,32.57331976343406,11.87790987126978,11.23916575115611,4.975928420560551,4.636660079609565,0.9846153846153838,0.967602591792658,0.975178176456132,1.037969121377354,0.9186476273947235,0.9614950666737342,0.9937219730941679,0.9866429207479939,0.9750613884433597,0.9562597186158448,0.9076027718507849,0.9374596069084532,0.9548387096774182,0.9079754601226997,0.9011096926249642,0.9857036228971687,0.7740112398646161,0.7645183421445574,-0.04085180356366802,-0.08118234804329727,-0.05156854318865489,-0.1175529788084767,-0.15795497901564293,-0.16654078549848939,-0.06443408223823655
2008-04-18,0.04259175351155431,0.04781420765027322,0.09000473709142587,0.05405405405405417,0.14820359281437145,0.29269662921348316,0.008768084173608193,-0.035220125786163514,0.7851047323506595,0.05744485294117707,0.06691395948648116,0.14564889296883488,0.1903487855150967,0.017796791739523865,0.1274467958864549,0.09467174119885824,0.1262848751835537,0.34561403508771926,0.3519388954171565,0.3519388954171565,0.7837209302325583,0.0,0.0,0.0,-0.0017353579175705125,-0.19404553415061288,-0.19404553415061288,0.055746730901582886,0.06306306306306309,0.1243586611287566,0.2317987152034262,0.000652315720808927,0.18121149897330602,33.56787991989893,33.21384822756907,12.128018487697746,11.716071998230301,5.232929842438969,4.914197808304818,0.9845474613686526,0.9674620390455545,0.969875529951291,1.0325181550343892,0.9154141152688684,0.957102766992943,0.9937106918238967,0.9866190900981239,0.9747315639564534,0.955771825642562,0.9066558907734302,0.9356670885255525,0.9542483660130707,0.9068322981366462,0.889773551058524,0.9731026408969131,0.7659482200133805,0.7547047895969626,-0.0420482930890923,0.005242463958060384,-0.04641525072523822,-0.07404426559356136,-0.1439732142857142,-0.13038548752834467,-0.031565656565656575
2008-04-21,0.04389395914819638,0.08835523334843676,0.13301886792452833,0.11049468331021739,0.1757219774840919,0.35095613048368945,0.045256744995648246,-0.008666941807676465,0.8392036753445635,0.0889102963676549,0.10227729019675347,0.18443639725710725,0.2415542041205323,0.06254903112763777,0.17447117358876185,0.14272121788772596,0.17170731707317066,0.4046783625730992,0.4112808460634547,0.4112808460634547,0.8620155038759689,0.0,0.0,0.0,0.0,-0.1586690017513135,-0.1586690017513135,0.0910742675448557,0.10462175212692593,0.16545366327025723,0.2858672376873661,0.04457490758860616,0.23084806559057136,22.239187735143663,27.434001046009296,12.101890332356431,12.00420587153432,5.507716630808266,5.207202372452402,0.9843400447427286,0.9670329670329684,0.9560608051868406,1.016049966407047,0.9065287599821391,0.9439650511473001,0.9936766034326984,0.9865470852017909,0.9738509593931283,0.9543487000177621,0.9041457968240549,0.9303049259398593,0.9523809523809511,0.9032258064516129,0.8595123158806791,0.9351471964298558,0.7425348196861553,0.7253592390204406,0.04936653560506765,0.03223033949290932,-0.009484536082474238,-0.06573317775184762,-0.11495946941783353,-0.11234294161123426,0.03758099352051847
2008-04-22,-0.04704412989175688,-0.0052151238591916504,0.042349726775956276,0.03668478260869579,0.11658536585365864,0.3246527777777777,-0.00694143167028205,-0.07252836304700161,0.7730441518202944,0.03294223826714826,0.04327018943170513,0.11904179907113144,0.18329927384635414,0.01318910843840082,0.11708984430850089,0.08896289248334921,0.08896289248334921,0.3385964912280701,0.3448883666274971,0.3448883666274971,0.7744186046511627,-0.04704412989175688,-0.04704412989175688,-0.04704412989175688,-0.04704412989175688,-0.19824868651488614,-0.19824868651488614,0.03974562798092207,0.047597254004576595,0.09678965021562069,0.22537473233404715,-0.0019620667102682177,0.171743025339135,20.296413049730187,27.193740857858135,11.67976925160745,11.426005885070229,5.209189981756251,4.955346281754231,0.9842696629213474,0.9668874172185444,0.9521363550701458,1.0105238034860562,0.9038357728803093,0.9395986071322572,0.993665158371038,0.98652291105121,0.9735939318422752,0.9538878918855147,0.9034192489670586,0.9285226247342965,0.9517241379310333,0.9019607843137256,0.8506132796480641,0.9224452751906985,0.7349745919000107,0.7156052503646081,-0.016330038676407366,-0.05138831330294236,-0.06989028850060941,-0.11450676982591879,-0.13979706877113862,-0.1368778280542986,-0.03621052631578947
2008-04-23,0.01660113586719092,-0.03122398001665283,0.054372451291345714,0.10704091341579458,0.08941947565543074,0.3327605956471935,0.04678362573099415,-0.06131504638967322,0.8024786986831913,0.03692976104272283,0.05485040797824148,0.12761027908596678,0.20193370834577684,0.03055088469549405,0.13339637251973469,0.10232117479867364,0.10704091341579458,0.36081871345029226,0.36721504112808456,0.36721504112808456,0.8038759689922479,-0.03122398001665283,-0.03122398001665283,-0.03122398001665283,-0.03122398001665283,-0.18493870402802104,-0.18493870402802104,0.03514234875444844,0.06182979694273327,0.10572582561178412,0.2457173447537473,0.014606496620884979,0.1905858275773853,21.653036235805672,26.063750953760625,12.026412038898133,11.42853209602734,5.320311736357347,5.094926763342821,0.9841986455981933,0.9667405764966752,0.948545311794094,1.004980092050978,0.9012760255767749,0.9352384278267337,0.9936536718041677,0.9864986498649837,0.9733552731706708,0.9534338930015371,0.9027478113867254,0.9267428445275243,0.9510489510489498,0.9006622516556293,0.8422840161324568,0.909718668233224,0.7275296122434126,0.7058632714297295,-0.03564028180687939,-0.04041237113402063,-0.06957217113154746,-0.11822660098522175,-0.14132841328413293,-0.10292983808789524,0.02420774647887325
2008-04-24,0.03695745595186928,0.05417212756662293,0.04867448935245533,0.14306016106110842,0.14523018509729457,0.411111111111111,0.2143935581278309,-0.009034907597536002,0.8705426356589145,0.05746370857299388,0.08443345879444997,0.15696733593047618,0.24208375893769274,0.06871877205851762,0.17277804990108625,0.1382075471698112,0.14795432921027585,0.3405555555555555,0.4177438307873089,0.4177438307873089,0.856153846153846,0.0,0.0,0.0,0.0,-0.1548161120840631,-0.1548161120840631,0.05141612200435719,0.0960708607767431,0.144144144144144,0.29175588865096347,0.05210377152823176,0.23269476372924625,22.586868793886303,24.149087375831755,12.635769771797825,11.285046468149938,5.555285717805796,5.359460739106165,0.9841269841269833,0.9665924276169278,0.9452846428132302,0.9994193346667127,0.8988490052758277,0.9308844340515054,0.9936421435059012,0.9864743011722245,0.9731350564199686,0.9529867194334817,0.902131536465217,0.9249655720829925,0.9503546099290767,0.8993288590604028,0.8345135854552768,0.8969675986035364,0.720195912706153,0.6961321482203007,-0.004948453608247472,-0.019504266558309613,-0.028973843058350157,-0.09523809523809534,-0.0996268656716418,-0.09012066365007543,0.041882556131260795
2008-04-25,0.004973062577704246,0.04211431027073487,0.009575353871773551,0.14386792452830188,0.11957525392428447,0.3331500824628917,0.25193598347960755,-0.026495383380168658,0.8653846153846154,0.04525862068965547,0.08195532751457035,0.152258486027381,0.2433805209059383,0.07427891104665996,0.17609837699181763,0.10428051001821492,0.1536631779257851,0.3472222222222223,0.4247943595769683,0.4247943595769683,0.8205705705705706,0.0,0.0,0.0,0.0,-0.15061295971978983,-0.15061295971978983,0.0479688850475366,0.0985277463193659,0.14630111084849906,0.29817987152034253,0.057335949422280263,0.23692935475643973,26.13316662805741,21.755399846930153,12.479055576934968,10.802961569269849,5.592955285990254,5.430062061440375,0.9840546697038718,0.9664429530201355,0.9423520098513505,0.9938420348058902,0.8965543212201096,0.9265365468706926,0.9936305732484049,0.986449864498642,0.9729333572839951,0.9525463876825887,0.9015704976155398,0.9231907942044059,0.9496402877697827,0.8979591836734694,0.8272934040940112,0.8841922910350792,0.7129696177719703,0.6864107251675802,-0.01462819991873221,-0.030387844862055258,-0.05678724231816412,-0.07016871165644167,-0.07548608463591311,-0.06116918312040254,0.09927470534904814
2008-04-28,0.014845360824742304,0.01989225031081654,0.07514198339886402,0.12067395264116576,0.12528577960676723,0.3672222222222221,0.32525578890683904,-0.0744640842421963,0.8420658682634732,0.045843293492696,0.08969143489691467,0.1579984413369211,0.2557624078134355,0.09097457920620577,0.1910195624721156,0.11508835523334837,0.1707897240723122,0.3604201216141514,0.44594594594594605,0.44594594594594605,0.8475975975975976,0.0,0.0,0.0,0.0,-0.13800350262697025,-0.13800350262697025,0.040812010995982195,0.10980834272829765,0.15648496240601495,0.30904255319148954,0.07303248310442534,0.25273606515652847,27.652586846056217,19.75128034093555,12.540627096175651,10.459128988497818,5.714350448874978,5.559298338637334,0.983833718244803,0.9659863945578245,0.935509293285281,0.9770159257391975,0.8904622231212708,0.9135287390859784,0.9935956084171976,0.9863760217983624,0.9724401630554484,0.9512666149411282,0.9002198507421525,0.917881296598327,0.9473684210526301,0.8936170212765959,0.8088840568455394,0.8457232131232906,0.6918976368799514,0.6572930676121771,-0.015993602558976527,-0.00965794768611683,-0.04796905222437142,-0.06921331316187607,-0.07341867469879515,-0.005656565656565693,0.09670231729055256
2008-04-29,0.016253555465258085,0.03134020618556699,0.07477438762354982,0.13321250566379716,0.12303547373147738,0.36816192560175054,0.34679590737749066,-0.05835843373493965,0.8776276276276278,0.04649824781630851,0.09906891153286312,0.16528829353523578,0.2696539196789072,0.10930228528856256,0.2077088925399091,0.09261686325906515,0.18981921979067562,0.3825317855168602,0.46944770857814344,0.46944770857814344,0.8362701908957417,0.0,0.0,0.0,0.0,-0.12399299474605951,-0.12399299474605951,0.03883696780893042,0.11229708694685359,0.16352640148871855,0.3271424781109049,0.09047307608458688,0.26922100989596576,31.540210635008357,17.84743052980327,12.507713555296938,10.129025646559674,5.843613998120875,5.699171523530098,0.983758700696055,0.9658314350797282,0.933879233016866,0.9713775039129426,0.8886954427229149,0.9092044936242331,0.9935838680109963,0.986351228389442,0.9723133456545879,0.9508538242972694,0.8998809172136131,0.9161163658142362,0.9465648854961817,0.892086330935252,0.8038267506600109,0.8328532345150031,0.6850637958976821,0.6475988412419923,0.006438631790744553,-0.027226760015558127,-0.05229253505115572,-0.04578405188859214,-0.01767478397486255,0.01584077985377741,0.09500875656742558
2008-04-30,-0.006397441023590522,0.009752133279154807,0.02983837546622481,0.07996523250760545,0.13834173156207075,0.37368711995577675,0.3225119744544973,-0.04825737265415542,0.824522760646109,0.029891726674610375,0.08305412546648161,0.14654824384335896,0.255496348924414,0.1026870369792583,0.1974460908324296,0.08562691131498479,0.18220742150333025,0.3729281767955801,0.4600470035252646,0.4600470035252646,0.7599150141643061,-0.006397441023590522,-0.006397441023590522,-0.006397441023590522,-0.006397441023590522,-0.12959719789842383,-0.12959719789842383,0.02728400165357603,0.08278867102396514,0.14807114807114807,0.3130779392338179,0.08349683889252235,0.2595032944754181,32.60876588109003,16.758339392748603,12.505862664118077,9.645231880791496,5.814728249061066,5.687994013005264,0.983682983682983,0.9656750572082394,0.9325759094655711,0.9657250656572506,0.8870609051274314,0.9048859635612981,0.9935720844811726,0.9863263445761139,0.9722054654311933,0.9504479646361137,0.8995979088747104,0.9143538642070231,0.9457364341085256,0.8905109489051095,0.7993131233075763,0.8199601665761356,0.6783191110737461,0.6379084967320257,-0.033450019447685664,-0.03868471953578334,-0.06824146981627299,-0.07552083333333326,-0.017398181099248622,-0.01623119556611241,0.09423161602818153
