,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2015-06-03,47.37,0.958628527197,1.0117471166168304,0.996005046257359,0.9905897114178167,1.1384282624369142,1.109887535145267,1.0810132359653126,1.1650270536153469,-1.33884209969,0,0,0,0.0018,-0.0424787878788,-0.02435,0.155943058161,0.00839936708861,-0.0162072032843,0.996403104689,0.995371951187,1.06046699053,1.06408638261,0.395420000002,0.618910192305,9.41227746835,7.15435672563,0.998734977862,0.997263157895,0.969306322897,,,1.00937566589,1.01174711662,1.01174711662,,,-1.089,-1.01855151515,1.23962819549,0.775180253283,0.490549913561,0.593635192598,0.994736798696,0.99961057793,1.00617705492,1.01459879212,59.1595039468,204.934987116,456.862494935,1142.50090095,-17.3374,-18.5481272727,11.6295281955,5.87175612101,2.86247559482,5.23111753395,0.990145621045,0.995509675343,1.00069549437,1.0059058712,11044.5451567,20047.4377877,30060.3283859,62495.4554143,0.9666455562592359,0.965378931813384,0.9934557736964325,,45.41023333333335,0.9693063228974831,1.13678905687545
2015-06-04,46.79,0.970765120752,0.9850526315789474,0.9873391010761764,0.9836031112045407,1.1285576459237818,1.107717803030303,1.066560291771142,1.1558794466403162,-0.789370183364,0,0,0,-0.0538,-0.0249393939394,-0.02815,0.154666322702,0.0106771199602,-0.0163348759961,0.986360857558,0.982601299915,1.04592549541,1.05129677817,0.320758947371,0.538977179484,9.33520481013,7.09143144261,0.986506430529,0.985052631579,0.957438101085,,,1.0,1.0,1.0,,,-1.5048,-1.23196363636,1.20873045113,0.772590666041,0.489977937471,0.592650417405,0.995770796647,1.00042577356,1.00665032084,1.01533523433,63.6148449995,204.909178462,436.387589871,1148.84012376,-17.147,-20.4412,10.6206481203,5.90475553471,2.85845613279,5.20707636611,0.993605808198,0.998473778708,1.00347351079,1.00891126647,11631.0377883,20018.2604309,29279.2134209,62556.7670993,0.9972216285531096,0.9878179098097885,0.9944432571062193,,45.42210000000002,0.95743810108451,1.122870170386369
2015-06-05,46.31,0.981048729576,0.9763862534261016,0.9794839255499154,1.0008644910309055,1.1226666666666667,1.083528310715957,1.0769767441860465,1.165324609964771,-0.206189967983,0,0,0,-0.1096,-0.017096969697,-0.0306984962406,0.152779737336,0.0129177889123,-0.0164552584452,0.978883510537,0.972189420539,1.03376881393,1.04081887791,0.262283157897,0.484256346151,9.2193493038,7.01589417846,0.977622968123,0.974947368421,0.947616124412,,,1.0,1.0,1.0,,,-2.597,-1.45171515152,1.13619398496,0.766579315197,0.488688261838,0.591604871437,0.988262819447,0.99245940891,0.998338754668,1.00700629379,97.8851249995,211.525112244,432.479702213,1150.09086884,-23.663,-21.9914424242,9.25188533835,5.89819692777,2.84832808544,5.18214178227,0.985358179865,0.989448751835,0.994241966109,0.999629682886,15331.6248222,20926.8764063,29398.8394648,62457.4340605,0.9980565752537248,1.0103649319801338,1.0107968041459727,,45.43236666666669,0.9476161244117046,1.111351091912647
2015-06-08,46.3,0.981936645068,0.9838504037399064,0.9788583509513742,0.9737118822292324,1.1121787172711985,1.085580304806565,1.0886433106042792,1.1636089469716009,1.56367759002,0,0,0,-0.1698,-0.0446848484848,-0.036865037594,0.143443198874,0.0194121937998,-0.0167734900533,0.984383803378,0.974439381662,1.02990448915,1.04127134058,0.186341842108,0.570163846151,8.99209833861,6.86136099056,0.989527676854,0.976175416403,0.947411499898,,,1.0,1.0,1.0,,,-3.487,-2.03673333333,0.685137593985,0.728137030957,0.480301744902,0.587974617386,0.989072103788,0.991833399066,0.996905604223,1.00561774178,176.734777631,229.331852309,423.964827704,1152.81516963,-30.0914,-24.2778,3.25917142857,5.66787183396,2.7802710443,5.10115901912,0.98542471351,0.987132204187,0.9912884353,0.996667616391,23001.007578,24058.9290412,29572.4052957,62164.9366993,0.9816414686825056,1.0006479481641468,1.0116630669546438,,45.46366666666668,0.9474114998976877,1.1095135394200815
2015-06-09,45.76,0.993675699301,0.9750692520775623,0.9771513986760624,0.9623554153522608,1.1053140096618357,1.072667604313174,1.0592592592592591,1.1318327974276527,2.04071908165,0,0,0,-0.1726,-0.0619333333333,-0.0398417293233,0.139060389306,0.0215063408345,-0.0168666002578,0.974591612889,0.964566514197,1.0169877627,1.02926725719,0.258190526318,0.607516923074,8.92602238924,6.83960424135,0.988123515439,0.964790217162,0.936361776141,,,1.0,1.0,1.0,,,-3.8904,-2.27664242424,0.465516917293,0.706173710131,0.475827068683,0.586560270329,0.983932250571,0.985852029731,0.990649422927,0.999249056454,232.170444999,252.312663527,427.971910378,1152.81715566,-34.533,-25.2462060606,0.708510150376,5.50331545497,2.74389235672,5.07191708404,0.982355834369,0.982931142719,0.986839181919,0.992136890259,26391.2842872,26499.6187155,30265.8964294,62251.4033988,0.9910402097902099,1.0080856643356644,1.0222902097902098,,45.47060000000001,0.9363617761407816,1.072416217483009
2015-06-10,45.79,0.993149159205,0.9666455562592359,0.9780008543357539,0.9773745997865528,1.0954545454545455,1.0555555555555556,1.0633999071063631,1.1127582017010935,2.45004344049,0,0,0,-0.1716,-0.0799515151515,-0.0434413533835,0.134083653846,0.0235632193507,-0.0169522928447,0.976780400397,0.96662004908,1.01674216183,1.0300781585,0.317908157897,0.639154807689,8.85726734177,6.8182724489,0.988771323688,0.966645556259,0.936975649683,,,1.00065559441,1.00065559441,1.00065559441,,,-4.2664,-2.49613333333,0.231919548872,0.679522959662,0.47049657173,0.585040112926,0.985938980481,0.986897334096,0.991680560989,1.00023730836,272.277873684,260.202992244,430.980310378,1152.80488145,-39.1868,-26.1953454545,-1.90897706767,5.2935174015,2.70042616327,5.04153056452,0.983684475986,0.98297193173,0.986886104371,0.992126186034,28989.6936412,27761.0146153,30956.8075145,62336.8094211,0.9986896702336754,0.997379340467351,1.006114872242848,,45.476300000000016,0.9369756496828321,1.0731192875556597
2015-06-11,46.66,0.974779968567,0.9972216285531096,0.9823157894736841,0.9682506744137788,1.1173371647509578,1.0611780759608824,1.051848512173129,1.125965250965251,2.42870305133,0,0,0,-0.1218,-0.0924060606061,-0.0470266917293,0.128603119137,0.0255916549461,-0.0170292408883,0.996018912832,0.985984690401,1.03497418664,1.04964941856,0.309992368423,0.612299423074,8.82955132911,6.8182724489,1.0,0.985011610724,0.97248853689,,,1.01966783217,1.01966783217,1.01966783217,,,-3.121,-2.56282424242,0.00886052631573,0.648798874296,0.464886708861,0.583452092153,0.99841012062,0.998586326924,1.00366102734,1.01216666145,251.704783157,248.426614809,430.60164859,1153.87423697,-29.654,-25.7304363636,-4.35351240601,5.0431309803,2.65465691368,5.01036054225,0.997534656204,0.995828299338,1.0000841192,1.00523718498,26248.8054728,26707.7714871,30722.247379,62348.5587131,0.9905700814402058,0.9864980711530219,0.9708529789969996,,45.48323333333335,0.9547779824022917,1.0878992772207974
2015-06-12,46.22,0.984177845089,0.9980565752537248,0.9744887202192705,0.9623152196543826,1.1017878426698449,1.0593628237451294,1.027111111111111,1.1193993703075806,2.61757848506,0,0,0,-0.055,-0.101660606061,-0.0509601503759,0.122623897749,0.0275843105368,-0.0170980417021,0.987765133301,0.977906134129,1.02423755575,1.03981563632,0.31675657895,0.599440448715,8.77688449367,6.80726726022,0.99057008144,0.975723031455,0.971825063078,,,1.01005244755,1.01005244755,1.01005244755,,,-1.0068,-2.4914969697,-0.197765037594,0.614314587242,0.459024963373,0.581798434021,0.999517417436,0.998913127458,1.00420720806,1.01259092938,227.871461842,236.01887795,431.229500694,1155.15080107,-9.6494,-23.950230303,-6.54678609023,4.75583625704,2.60710862928,4.97846768044,1.00014545388,0.99749658407,1.00205636422,1.0070923209,23028.4379275,25518.5946153,30581.5461917,62405.5621685,1.0123323236694073,0.9876676763305928,0.8751622674167028,,45.488700000000016,0.9457745037855535,1.012264564169952
2015-06-15,45.45,1.00110084342,0.9816414686825056,0.9657883552911177,0.9300184162062616,1.0907127429805616,1.052570634553034,1.018601523980278,1.1018181818181818,2.83547878985,0,0,0,0.00559999999999,-0.1038,-0.0629857142857,0.102403142589,0.0333255816338,-0.0172549680285,0.97499758664,0.964609752215,1.00366298344,1.02271145108,0.385952368423,0.676003846151,8.32532833861,6.77554732311,0.974067723961,0.974067723961,0.956842105263,,,1.0,1.0,1.0,,,3.5094,-1.71605454545,-0.785457518797,0.503146364916,0.440312960033,0.576482707393,0.993768218795,0.991379575971,0.995962507227,1.00434503104,161.039057631,235.949446155,389.856912403,1133.69000565,37.5482,-14.3598121212,-12.0451011278,3.79986275797,2.45615077795,4.87939821447,0.99441984084,0.989556665919,0.993610023272,0.998708175054,13429.2792346,25914.8800915,28362.8991109,61460.3498375,1.0193619361936193,0.9909790979097909,0.9364136413641364,,45.50003333333335,0.9300184162062616,1.0
2015-06-16,45.35,1.00330907755,0.9910402097902099,0.9663328361389304,0.945185493955815,1.0867481428229093,1.0422891289358769,0.9683963271407219,1.134884884884885,3.2416502947,0,0,0,-0.0484,-0.0973636363636,-0.0660932330827,0.0950919793621,0.0351460545593,-0.0172908981125,0.974388724163,0.962957457877,1.00028674151,1.02055168301,0.462353684213,0.737148461535,8.10305924051,6.76582962264,0.981176979662,0.971924560652,0.954736842105,,,1.0,1.0,1.0,,,2.0392,-1.34581212121,-0.951077067669,0.465076712007,0.434108138479,0.574573252739,0.990895264882,0.987973023738,0.992422532609,1.00070851672,181.332935789,229.892234616,368.24383696,1096.43062846,22.5568,-10.8399818182,-13.4348710526,3.45937030957,2.40596552977,4.84499360717,0.989384908037,0.983913238728,0.987793284304,0.992797096162,15285.9119149,26632.8819897,27567.7453792,59726.2535812,1.017199558985667,0.9858875413450937,0.9263506063947078,,45.50006666666668,0.9279721710660938,1.0
2015-06-17,45.73,0.995036810263,0.9986896702336754,0.965378931813384,0.9615222876366694,1.0634883720930233,1.0464530892448511,1.0004375410194706,1.1504402515723269,3.42872777018,0,0,0,-0.1002,-0.0895636363636,-0.0688428571429,0.0875731472795,0.036910866444,-0.0173175182014,0.984425285501,0.971965397777,1.00738798922,1.02925082221,0.440508157897,0.777445128202,7.87654922468,6.74265268868,0.989398528775,0.980068581226,0.962736842105,,,1.00837927233,1.00837927233,1.00837927233,,,0.0276,-0.944509090909,-1.09195488722,0.42743510788,0.42786845552,0.572664200018,0.997732102699,0.994139511085,0.998431827954,1.00681559047,162.887903947,225.856394296,343.119976643,1080.47829378,0.3976,-7.23784848485,-14.5245575188,3.11503234052,2.35522527836,4.81047979938,0.996857237846,0.990702939304,0.994413793931,0.999504100958,13748.9681591,26825.7811889,26270.8630045,59060.2784711,0.998687951016838,0.9722282965230703,0.9453312923682484,,45.50303333333334,0.9357479025987313,1.0083792723263505
2015-06-18,46.22,0.984550699553,0.9905700814402058,0.9878179098097885,0.975311247098544,1.0831966252636511,1.046885617214043,1.007849978194505,1.1575256699223642,3.31928864569,0,0,0,-0.1216,-0.0780121212121,-0.0707605263158,0.0799320825516,0.0386124765588,-0.017334015733,0.996270989158,0.983074820672,1.0167487468,1.04048275969,0.389337894739,0.787496858971,7.64755884494,6.69913487028,1.0,0.99057008144,0.973052631579,,,1.01918412348,1.01918412348,1.01918412348,,,-1.7458,-0.517690909091,-1.20109022556,0.389948686679,0.42125019632,0.570762858535,1.00017442302,0.996009242652,1.00019864003,1.00870672395,143.949497631,219.54312795,325.965890488,1080.0917629,-19.039,-3.56327272727,-15.2561285714,2.76620734052,2.30051983855,4.77592667777,0.999317392079,0.992625632482,0.996208676028,1.00144733422,12301.9483462,26747.7754176,25306.1423898,59064.1843252,0.995889225443531,0.9623539593249675,0.938987451319775,,45.50593333333334,0.9457745037855535,1.019184123484013
2015-06-19,46.79,0.972659400157,1.0123323236694073,1.0103649319801338,0.9896362098138748,1.0909302867801351,1.0646188850967007,1.0075366063738158,1.1570227497527201,0,0,0,0,-0.059,-0.0615272727273,-0.0713571428571,0.0722881801126,0.0402539806024,-0.0173394549103,1.00925346735,0.995600759627,1.02758942543,1.05343586641,0.339956842107,0.781114807689,7.38719841772,6.67045163129,1.0,1.0,0.985052631579,,,1.03175303197,1.03175303197,1.03175303197,,,-1.288,-0.0208787878787,-1.26101052632,0.352566205441,0.414473533462,0.568899291629,1.00942209142,1.00488316089,1.00923339138,1.01786642846,144.713732631,213.938380514,327.03901264,1086.3350283,-18.3854,0.566793939394,-15.4785710526,2.40663466229,2.24378797175,4.74160818459,1.00890866916,1.00186654345,1.00563156066,1.01095324465,12094.8493083,26230.2612663,25409.1133133,59307.6423612,0.9756358196195768,0.9395169908100022,0.9309681555888011,,45.51073333333334,0.95743810108451,1.031753031973539
2015-06-22,46.33,0.982593711778,1.0193619361936193,1.0006479481641468,0.979492600422833,1.0146736749890495,1.0531939077062968,1.000215889464594,1.1879487179487178,0,0,0,0,0.2136,-0.00374545454545,-0.0646545112782,0.049730065666,0.0447864187764,-0.0172878690635,1.0009614242,0.98722026007,1.01248671699,1.04338621955,0.250478684213,0.745192243587,6.47449049051,6.60228578616,0.990168839496,0.990168839496,0.976807927472,,,1.00237992211,1.02160970232,1.02160970232,,,5.1356,1.26190909091,-1.2192424812,0.252520473734,0.393762262658,0.563548175283,1.00500743468,1.00040927987,1.00417797456,1.01312448821,164.887520789,213.270660962,275.233915884,1078.48069135,41.1958,10.2761575758,-14.0755721805,1.39415440901,2.06645969585,4.64063457569,1.00374795755,0.997096080583,0.99996169915,1.00567104916,12973.0946578,26067.3337407,22263.4077137,59153.8033154,0.9721562702352687,0.9570472695877402,0.9102093675804015,,45.52356666666668,0.9480253734397381,1.0216097023153252
2015-06-23,46.13,0.986942698172,1.017199558985667,1.0080856643356644,0.985052316890882,0.9767097183993226,1.0453206435531384,0.9827439284192587,1.1794937356174893,1.0629972049,0,0,0,0.1724,0.00983636363636,-0.0608721804511,0.0423787054409,0.0461660908931,-0.0172484516912,0.99797721938,0.983954481707,1.00661182272,1.03885721203,0.185802894739,0.728238397433,6.14243898734,6.60579477594,0.985894421885,0.985894421885,0.972591187012,,,1.0,1.01719955899,1.01719955899,,,5.163,1.57779393939,-1.11954924812,0.224274061914,0.387273234587,0.561859945304,1.00977812951,1.00518699898,1.00886677411,1.01791723543,184.145257631,213.125101539,255.239586058,1059.134929,42.9176,12.4622,-12.8607661654,1.09006364916,2.00824165641,4.60778676169,1.00869982152,1.00222128935,1.00488983099,1.01074252205,14139.4360978,26101.5718153,20977.2825934,58752.9582551,0.9692174290049859,0.9633644049425536,0.9182744417949273,,45.52766666666668,0.9439328831594026,1.017199558985667
2015-06-24,45.67,0.996950587548,0.998687951016838,0.997379340467351,0.9754378470739,0.9558392632900795,1.0457980306846806,0.9739816592023885,1.1609049313675648,1.58208955224,0,0,0,0.0434,0.0176727272727,-0.0575507518797,0.035128119137,0.0474710809306,-0.0171992368781,0.989224021227,0.975807787019,0.995214059823,1.02857754167,0.181735526318,0.658043525638,5.80083150316,6.59512577044,0.976063261381,0.976063261381,0.962892683955,,,1.0,1.00705622933,1.00705622933,,,3.7636,1.81486666667,-0.990804135338,0.199217424953,0.381188818565,0.560244520538,1.00959537113,1.00525249197,1.0085683518,1.01766458611,201.441647105,213.802286924,234.061329096,1034.88828645,31.78,13.9696787879,-11.3908086466,0.810752063789,1.9533393958,4.57556634701,1.00947669615,1.00333574523,1.00554387614,1.01146074575,15111.7834686,25434.0159473,19674.8334838,57482.8643938,0.9735055835340486,0.9798554850010948,0.9505145609809502,,45.53073333333335,0.9345201555146307,1.0070562293274532
2015-06-25,46.03,0.989221522196,0.995889225443531,0.9864980711530219,0.9690526315789474,0.9447865353037768,1.0567033976124884,0.9731501057082453,1.1490264603095357,1.93440486533,0,0,0,-0.079,0.0239696969697,-0.0545413533835,0.0280955206379,0.0487131636779,-0.0171396523973,0.997324146598,0.984993981543,1.00150672041,1.03658038818,0.181455526318,0.558534294869,5.40610575949,6.60659709119,0.98375721308,0.98375721308,0.971712054043,,,1.0078826363,1.01499448732,1.01499448732,,,1.594,1.97052727273,-0.845411278195,0.17594739681,0.37560584271,0.558681930813,1.00288370179,0.999065903022,1.00194944594,1.01090020214,199.882253684,211.361112757,213.333698669,981.976299629,11.1586,14.6835151515,-9.81247593985,0.539141439962,1.90122289909,4.54374204788,1.00026198502,0.994753615654,0.996410923708,1.00219845243,14890.0754767,24881.7305873,18697.6536564,55110.1070829,0.9663263089289593,0.9778405387790571,0.9300456224201608,,45.53386666666668,0.9418866380192348,1.0149944873208379
2015-06-26,45.65,0.997496896678,0.9756358196195768,0.9876676763305928,0.9624710099093401,0.9373716632443531,1.061381074168798,0.9550209205020921,1.1409647588102974,2.28515369523,0,0,0,-0.162,0.0247878787879,-0.0522868421053,0.0211773686679,0.0498851895804,-0.0170702265286,0.989798462723,0.978548040492,0.992148659295,1.0279737208,0.192362894739,0.464576346151,5.16513765823,6.61118735849,0.985322685085,0.97563581962,0.963690099219,,,1.0,1.0,1.00661521499,,,-0.3994,1.96904242424,-0.691760150376,0.1525869606,0.370452084798,0.557160835232,0.999216117517,0.995819690435,0.99833456199,1.00705071884,195.739762894,210.707418206,205.438319602,926.279146386,-8.8578,13.892,-8.21799210526,0.258681402438,1.85100786305,4.51219537851,0.995565035628,0.990538976283,0.991689927258,0.997256597933,14993.1694464,24797.2462089,18667.6457874,52710.8372018,0.9629791894852137,0.9853231106243154,0.9485213581599123,,45.53573333333335,0.9341109064865971,1.0066152149944874
2015-06-29,45.04,1.01106053878,0.9721562702352687,0.9909790979097909,0.9570760730981724,0.9271305063812268,1.0457394938472253,0.9410781445883828,1.122352354846748,2.84521127534,0,0,0,-0.1404,-0.0103090909091,-0.0463172932331,0.00159064258912,0.0529386266409,-0.016803685874,0.978726178318,0.968893860517,0.975710146497,1.01432017859,0.255841052634,0.474106666664,4.36546170886,6.60034011006,0.978492287638,0.962598845907,0.962598845907,,,1.0,1.0,1.0,,,-3.5496,1.06482424242,-0.226812030075,0.0846150328329,0.357370651664,0.552620174433,0.99643518136,0.994809511231,0.99612007143,1.00424204371,148.678122105,197.690987116,184.700288036,782.796597475,-38.9838,4.26107878788,-3.75316691729,-0.603299038462,1.71160183281,4.41764656142,0.997500540063,0.994613802891,0.994175788327,0.999204275898,12396.3018262,21690.0998094,18679.6070541,46658.3545613,0.9844582593250445,1.0091030195381883,0.9815719360568385,,45.53816666666668,0.9216288111315736,1.0
2015-06-30,44.71,1.01853649445,0.9692174290049859,0.9858875413450937,0.9526955039420414,0.9243332644200951,1.0397674418604652,0.9139411283728536,1.1188688688688688,3.25368682684,0,0,0,-0.1466,-0.0310242424242,-0.0450695488722,-0.00455471388368,0.0537696583451,-0.0166984385071,0.972696616991,0.963126120838,0.967754154514,1.00706278516,0.340194736844,0.534584038459,4.13071892405,6.58603314072,0.979408543264,0.95554605685,0.95554605685,,,1.0,1.0,1.0,,,-5.0604,0.477121212121,-0.117763533835,0.0581102954971,0.35293185947,0.551029932138,0.979121831003,0.977807685424,0.978525110255,0.986205224815,221.023497631,248.536212244,207.931356897,757.421336469,-46.4366,-0.537230303031,-2.72987255639,-0.920115783303,1.66318892698,4.38563106954,0.979221893493,0.976867814706,0.975750345058,0.980412507759,17530.9212136,24587.9860191,21039.2076253,46209.6617547,0.993961082531872,1.0216953701632745,0.9644374860210243,,45.538766666666675,0.9148762021690199,1.0
2015-07-01,44.46,1.02424276503,0.9735055835340486,0.9722282965230703,0.9385687143761875,0.9297365119196989,1.053804219009244,0.9138746145940391,1.1117779444861215,3.83053486045,0,0,0,-0.1838,-0.0587333333333,-0.0445248120301,-0.0104979362101,0.0544925325246,-0.0165868263287,0.969578017664,0.959207779809,0.961606570762,1.00170245483,0.421247368423,0.608314807689,3.90342783228,6.56116823506,0.973932092004,0.959637383984,0.950203034837,,,1.0,1.0,1.0,,,-6.6546,-0.32183030303,-0.0472766917293,0.02896608818,0.348119251055,0.549356843193,0.98279771175,0.981301273377,0.981426084033,0.988888401169,293.474994473,276.150612245,224.695615172,741.18504095,-54.117,-6.83885454546,-2.06118082707,-1.25678278612,1.6118073488,4.35305336268,0.982337428105,0.979867928724,0.978081913207,0.982510575683,23059.9659728,26122.425322,22958.4774638,45849.6030899,1.0065227170490327,1.0348627980206926,0.9703103913630229,,45.53783333333334,0.9097605893186005,1.0
2015-07-02,44.48,1.02373501199,0.9663263089289593,0.9623539593249675,0.9506304765975635,0.9350430943872188,1.0502951593860683,0.9105424769703172,1.1192752893809763,4.34428339583,0,0,0,-0.2226,-0.0879696969697,-0.0445845864662,-0.0161751641651,0.0550935624707,-0.0164687341608,0.971858066772,0.961101117647,0.9612387186,1.00255964883,0.505774736844,0.669848653843,3.64499049051,6.5052142728,0.974370208105,0.964231519618,0.950630476598,,,1.00044984256,1.00044984256,1.00044984256,,,-7.035,-1.20672121212,-0.00624661654136,-0.00234087711077,0.342747168015,0.547618272076,0.988733219315,0.987150835468,0.986803767727,0.994120606605,323.538815526,280.276966924,234.379994919,737.442838336,-51.1064,-13.5797939394,-1.64923383459,-1.60644875704,1.55611598101,4.32011427985,0.990061633473,0.987541361375,0.98522195766,0.989501635544,24461.7645841,25286.5743909,23863.8952581,45951.0735316,1.0119154676258992,1.0465377697841727,0.9763938848920863,,45.53573333333334,0.9101698383466339,1.0004498425551056
2015-07-06,43.96,1.03544206855,0.9629791894852137,0.9395169908100022,0.9492550205139278,0.9500756429652042,1.0389978728432994,0.9052718286655683,1.0910896003971209,4.32559188275,1,0,0,-0.1142,-0.171866666667,-0.0493883458647,-0.0358730769231,0.0562847764299,-0.015934245814,0.966663734717,0.955465235063,0.947385718634,0.991854876921,0.813983157897,0.913178461536,2.80227276899,6.33545811321,0.988309352518,0.962979189485,0.93951699081,,,1.0,1.0,1.0,,,-0.9312,-3.98029090909,-0.108237969925,-0.137744441839,0.316415525375,0.539963989438,0.988730630436,0.98736026986,0.98539622085,0.991920216891,409.624781842,296.595171732,271.998881628,710.948735034,-2.1536,-32.5214181818,-2.33871466165,-3.05265600375,1.2981948825,4.18468707609,0.99011674925,0.988096109637,0.984096788991,0.987508894653,28151.1188949,22536.7020256,27301.2129365,45568.3925542,1.0232029117379435,1.061191992720655,0.982484076433121,,45.51803333333333,0.9162150896206753,1.0
2015-07-07,44.34,1.02638174711,0.9844582593250445,0.9570472695877402,0.9576673866090714,0.9324921135646689,1.0728284539075734,0.908420405654579,1.1046337817638268,4.24370980481,0,0,0,-0.0718,-0.171848484848,-0.0519823308271,-0.0398784709193,0.0563452165377,-0.0157861672148,0.976512173367,0.965382103201,0.954888311017,1.0002030182,0.87342394737,0.921199999997,2.57156702532,6.31963924528,0.996852517986,0.9713033954,0.94763838427,,,1.00864422202,1.00864422202,1.00864422202,,,0.263,-4.09912121212,-0.194989849624,-0.17477195122,0.309054600328,0.537808096416,0.987274797258,0.985870203665,0.983484498953,0.989691461169,449.042699736,307.267916924,287.423882514,692.227903525,5.1264,-32.2526909091,-3.01732142857,-3.43602185741,1.23067943624,4.14927500339,0.988326296355,0.986335414119,0.981985523186,0.985008040875,30567.3608433,22927.9653335,28551.1645205,44116.5176112,1.0250338294993233,1.0550293188994135,0.9916553901668921,,45.509766666666664,0.9322960470984021,1.0086442220200182
2015-07-08,44.44,1.02389963996,0.993961082531872,0.9633644049425536,0.9711538461538461,0.9345951629863302,1.0918918918918918,0.8934459187776437,1.081265206812652,4.12639656924,0,0,0,-0.0492,-0.162872727273,-0.0552285714286,-0.0434140947467,0.0563478697843,-0.0156326619814,0.980636619408,0.96913657651,0.956328764912,1.00196294778,0.879419736844,0.914702499997,2.3333426424,6.24648251179,0.999100719424,0.986678507993,0.949775593075,,,1.01091901729,1.01091901729,1.01091901729,,,0.5652,-3.91827878788,-0.304908646617,-0.212083184803,0.301974786099,0.53554208221,0.991723860423,0.99025502048,0.987498999655,0.993360891895,464.090897631,306.128968206,296.254631501,643.7378229,7.0556,-29.6541454545,-3.86475037594,-3.8208874531,1.16736355632,4.11310191316,0.992981810478,0.990977625047,0.986334691556,0.988940611505,31297.1986538,22582.4428822,29215.797329,40722.1534144,1.0279027902790279,1.0225022502250225,0.9966246624662467,,45.5021,0.935578947368421,1.010919017288444
2015-07-09,44.75,1.01664581006,1.0065227170490327,0.9798554850010948,0.9772876173837083,0.9551760939167556,1.079093320472631,0.9056871078729003,1.1076732673267327,3.84900557778,0,0,0,-0.02,-0.147012121212,-0.058819924812,-0.0464163227017,0.0562883892991,-0.0154734126882,0.989704857847,0.977324968742,0.962218154745,1.00849757806,0.771299736844,0.87783532051,2.08499542721,6.19765987028,1.0,1.0,0.956400940372,,,1.01797088262,1.01797088262,1.01797088262,,,-1.3868,-3.6930969697,-0.456118045113,-0.250170262664,0.294683494491,0.533124400489,0.980059848903,0.977769392765,0.974423075952,0.979918174421,522.902139736,349.866861475,328.307888843,621.917364016,-10.6818,-26.9653575758,-5.03124699248,-4.20118020638,1.10326171033,4.07583158821,0.981806231159,0.979036138035,0.973846720252,0.976170390328,34169.176878,25156.5718755,31712.6789607,40030.4772892,1.0281564245810055,1.0116201117318437,0.9720670391061452,,45.4949,0.9421052631578948,1.0179708826205642
2015-07-10,45.01,1.01063245205,1.0119154676258992,0.9778405387790571,0.9646378054007716,0.9340112056443246,1.0879864636209815,0.9161408508039893,1.1185387673956262,0,0,0,0,0.0294,-0.125018181818,-0.0624654135338,-0.0489441838649,0.0561693243085,-0.0153081690203,0.997418368364,0.984303841759,0.967286129512,1.01386290269,0.634708157897,0.820499935895,1.9570328481,6.1496224489,1.0,1.0,0.961957683266,,,1.02388535032,1.02388535032,1.02388535032,,,-3.0722,-3.42041818182,-0.641079323308,-0.290052790807,0.28725009523,0.530559366577,0.983104080949,0.979999018922,0.976144498146,0.981259272735,543.326241052,380.461338398,360.56051821,598.483372141,-25.459,-24.1518909091,-6.45169774436,-4.58850150094,1.03900165553,4.03751363154,0.985059131752,0.981529927872,0.975874988606,0.977833034751,34325.545417,26728.0705294,34114.6127666,39177.9493947,1.0342146189735615,1.0199955565429903,0.9691179737836036,,45.488566666666664,0.947578947368421,1.0238853503184713
2015-07-13,44.98,1.01094782866,1.0232029117379435,0.9853231106243154,0.9731717871051493,0.9364980220695398,1.0856867004586048,0.9243732018084669,1.1158521458695112,0,0,0,0,0.146,-0.0442787878788,-0.0712447368421,-0.0535225609756,0.0554745311767,-0.0147773555608,1.001469475,0.987079961596,0.965660859391,1.01158783081,0.314856842107,0.683600961536,1.67755924051,5.96159113207,0.999333481449,0.999333481449,0.961316520624,,,1.0051396648,1.02320291174,1.02320291174,,,-3.1962,-2.51613939394,-1.27371766917,-0.415149155722,0.265305562881,0.521991440858,1.00027410962,0.994739315703,0.989903015889,0.993868712852,446.693336842,444.63488968,426.361489555,497.481249688,-24.4032,-16.8587333333,-11.1635037594,-5.72434312852,0.857356499063,3.91651585197,1.00155402654,0.995784077015,0.9892184019,0.990097185001,25983.2340307,30408.1688207,39142.4174429,33370.3630936,1.037127612272121,1.0213428190306804,0.9644286349488663,,45.472433333333335,0.9469473684210525,1.0232029117379435
