,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2015-08-20,22.73,0.926270714181,0.9570526315789474,1.1071602532878713,1.1686375321336762,1.0726757904672015,1.0257220216606497,1.1142156862745098,1.1716494845360825,0,0,0,0,-0.0808,0.207672727273,0.142440977444,-0.00813466228893,-0.0149055877872,0.00664817885342,1.02022038197,1.08019484377,1.07769171047,1.05845236848,1.895405,2.52402948718,1.55155125,1.20356471698,17.452,-10.7010606061,1.08990413534,7.71035916979,0.182166974332,0.315749427773,0.999469477383,1.00236290333,1.02303173585,1.02181674879,4961.46118429,5729.77771795,34317.8266262,31053.1178804,15.054,-8.24806060606,-21.3195879699,-6.11218046435,-2.41330231921,1.92809134344,0.991173036934,0.981218539501,0.975621245565,0.969520882742,15984.6451896,62821.2441683,55738.2000766,55382.3803723,0.9696436427628684,0.9916410030796304,1.2309722833260008,,21.054133333333322
2015-08-21,22.0,0.957551515152,0.9361702127659575,0.9795191451469278,1.1116725618999495,1.0471204188481675,0.9932279909706547,1.092896174863388,1.1156186612576064,0,0,0,1,-0.1544,0.153981818182,0.150920676692,-0.00376498592871,-0.0146496190811,0.00644805314661,0.983262195803,1.04260461589,1.04322879311,1.02462595331,1.640005,2.49501948718,1.54529226266,1.19788018868,13.257,-11.8206969697,0.915261278195,7.45411866792,0.314516408814,0.282260439708,0.97817015146,0.980358718356,1.00061757304,0.999677536124,6025.63844745,5678.52605128,34315.2700471,30507.0577908,-9.3216,-6.92518787879,-20.9551635338,-6.38692115385,-2.56811704612,1.86446063143,0.973035525923,0.961933263537,0.956375478507,0.949996897539,24633.6358202,74355.3570514,62606.8781325,60444.0753785,1.0286363636363636,0.995,1.2936363636363637,,21.066133333333322
2015-08-24,20.27,1.04074987667,0.8625531914893617,0.8882559158632778,1.052987012987013,0.9652380952380952,0.920108942351339,1.0069547938400398,1.042159383033419,0,0,0,1,-0.3344,-0.028503030303,0.160635714286,0.00910429174484,-0.0138470244374,0.0058581614211,0.898234108081,0.95544478618,0.961945721489,0.945178372109,1.06258184211,2.42967173077,1.55009137658,1.17667751179,-36.993,-12.2635151515,-0.125319548872,6.46502521107,0.69372521097,0.184874682757,0.953928991901,0.953035808785,0.970702282105,0.971298979529,13937.5716053,8932.79166667,32956.4722848,29878.4108874,-120.4516,-20.6241212121,-20.361525188,-7.58351869137,-3.06360037213,1.6678260073,0.94972275435,0.936345620771,0.92881315633,0.921331630178,74447.6316262,120578.258534,95156.0991513,82724.0275715,1.1159348791317218,1.0991613221509622,1.407498766650222,,21.095999999999993
2015-08-25,21.62,0.976190255936,0.9310938845822567,0.922748612889458,1.1167355371900827,1.0546341463414635,0.9660411081322611,1.0908173562058527,1.1087179487179488,0,0,0,0,-0.3444,-0.0848909090909,0.157815413534,0.0131548780488,-0.0135878941045,0.00566425513448,0.956467881791,1.01698104332,1.0262556739,1.008607217,0.956772631579,2.38550666667,1.54249011076,1.1562890566,-60.074,-14.6001818182,-0.982840225564,6.03781719043,0.809222962084,0.152964175847,0.931612965457,0.928500197309,0.944195318631,0.945076396766,26393.6781317,15659.198524,33994.2033529,30495.0610667,-173.5368,-35.3590181818,-21.3670195489,-8.19000208724,-3.25311617587,1.59878009685,0.920846788936,0.906324919921,0.89750710366,0.889618702019,174919.38587,184883.869621,136888.604158,107299.185101,1.0097132284921368,1.0522664199814986,1.314523589269195,,21.105233333333324
2015-08-26,20.94,1.00823782235,0.9084598698481562,0.8994845360824743,1.063484002031488,1.0345849802371543,0.9212494500659921,1.083290222452147,1.0705521472392638,0,0,0,0,-0.3246,-0.13023030303,0.151566541353,0.0170256801126,-0.0133350181669,0.00547192920134,0.925545315919,0.984045677765,0.994614877662,0.977456989734,0.875668157895,2.35442025641,1.53100998418,1.14324854953,-76.597,-18.6842121212,-2.18995112782,5.55647854128,0.916986550633,0.121116971885,0.934827550705,0.929405574783,0.943357088084,0.944546209512,36674.0077567,22016.4493574,35100.0432215,31068.3271964,-225.164,-55.8615333333,-23.3284086466,-8.93476981707,-3.46305969585,1.52757969135,0.913846796615,0.897695465959,0.887262557131,0.878816646985,291098.347279,259547.979841,187183.787251,136567.063299,1.0577841451766952,1.055396370582617,1.345272206303725,,21.112499999999986
2015-08-27,22.04,0.958359044162,0.9696436427628684,0.9279999999999999,1.1064257028112447,1.069383794274624,0.9782512205947624,1.1384297520661157,1.1461258450338012,0,0,0,0,-0.2398,-0.164684848485,0.142819924812,0.0207882035647,-0.0130810302391,0.00528292502271,0.975070232486,1.03340757238,1.0469562739,1.0292151884,0.891760789474,2.33241410256,1.52697493671,1.12073671384,-83.935,-23.6971212121,-3.65034022556,5.03002169325,1.01874339252,0.0894484409792,0.947606176335,0.940002444947,0.952466219375,0.953922992914,42252.5641053,26473.7174215,35738.3131013,31571.7973738,-236.8156,-75.9404909091,-25.7230169173,-9.74427471857,-3.68446905327,1.45517950237,0.952498623643,0.935036384034,0.922766592841,0.913507735697,323873.662833,281940.185303,210578.056613,151518.283327,1.0226860254083485,1.013157894736842,1.381578947368421,,21.122233333333323
2015-08-28,22.63,0.933890116365,1.0286363636363636,0.9629787234042553,1.125870646766169,1.1098577734183424,1.0216704288939051,1.1354741595584545,1.1792600312662844,0,0,0,0,-0.0804,-0.182345454545,0.132204511278,0.0245180816135,-0.0128195382091,0.00509822985029,1.0007960375,1.05795864938,1.07443411791,1.05700740326,0.890637894737,2.33448967949,1.55186322785,1.10495949686,-74.208,-28.484030303,-5.2340056391,4.48255476079,1.11572567979,0.0581497861245,0.967448324179,0.957929593852,0.968989335984,0.970994916588,42620.4698948,28464.1090769,34894.663576,31678.4104681,-193.3494,-92.0236424242,-28.2588191729,-10.5674478893,-3.91273096431,1.38216389202,0.975967673418,0.957949114272,0.94413369172,0.934350316018,327608.997528,283079.176302,222839.753147,160066.212209,0.9673000441891295,1.0057445868316395,1.380468404772426,,21.13393333333332
2015-08-31,22.62,0.935595343354,1.1159348791317218,0.9625531914893617,1.1248135256091498,1.117037037037037,1.02771467514766,1.1315657828914458,1.2109207708779444,0,0,0,0,0.2946,-0.135666666667,0.0922127819549,0.0354335834897,-0.0119738250117,0.00457818789919,1.0021931282,1.04708891229,1.07189186308,1.05683032664,0.850152368421,2.20666147436,1.63423087025,1.08654400943,6.31,-38.1890606061,-10.3122800752,2.73988871951,1.37837753458,-0.0330873740185,0.971649996592,0.956487089491,0.962946774361,0.966250509144,38462.1430527,34136.7113317,32809.8143509,32274.1679209,81.9888,-106.665442424,-36.4030394737,-13.1094625469,-4.64177472896,1.16192024631,0.982007503268,0.962722658832,0.945742429162,0.934776418454,312161.515205,280330.140333,253807.121415,184130.115584,0.9849690539345712,1.0035366931918654,1.3704686118479221,,21.16316666666666
2015-09-01,21.83,0.969694609864,1.0097132284921368,0.9401378122308355,1.0796241345202768,1.0887780548628427,1.0390290337934316,1.1003024193548385,1.168629550321199,0,0,0,0,0.2474,-0.100903030303,0.0770101503759,0.0388333020638,-0.0116706106423,0.00441517426828,0.970308471864,1.00774388625,1.03429079064,1.02008749949,0.846985263158,2.08552557692,1.63826677215,1.08155595912,17.868,-39.2173939394,-12.0638984962,2.13741733114,1.45572365067,-0.0627643148292,0.962878536809,0.9464730309,0.950909665737,0.954600355099,40043.0372303,37150.5343189,32296.8574051,32868.922205,120.6622,-100.144745455,-39.0988958647,-13.9977079503,-4.90030589252,1.08870445833,0.97833672936,0.958542280682,0.940837586712,0.929416506574,308553.117289,284990.48302,265062.218575,193794.862101,1.0421438387540083,1.049015116811727,1.4122766834631242,,21.168433333333322
2015-09-02,22.15,0.9559834462,1.0577841451766952,0.9609544468546637,1.0613320555821752,1.1255081300813008,1.078383641674781,1.1388174807197944,1.1992420140768814,0,0,0,0,0.1094,-0.063,0.061277443609,0.0420700515947,-0.0113355162916,0.00425645105766,0.988045320724,1.01973873511,1.04908560231,1.0345753687,0.764122105263,1.99817532051,1.6493955538,1.08107289308,8.474,-38.5327575758,-13.8610300752,1.52680171201,1.52757268958,-0.0919841786117,0.960227909331,0.942709912095,0.945228304613,0.949228697116,42978.3603356,40838.8781026,32143.2872532,33652.2439146,78.94,-90.4496787879,-41.9650695489,-14.9464950985,-5.16781156675,1.0150791866,0.954329228088,0.93356730337,0.91538965311,0.903531583747,326996.100142,313063.685904,290489.507482,212370.691769,0.997742663656885,1.0609480812641083,1.3742663656884877,,21.17503333333332
2015-09-03,22.54,0.939751552795,1.0226860254083485,0.9916410030796304,1.0979055041402823,1.129258517034068,1.1005859375,1.1338028169014085,1.2111767866738312,0,0,0,0,0.0222,-0.0225636363636,0.045692481203,0.0452139774859,-0.0109697828762,0.00410262061628,1.00759946357,1.03441945847,1.06658464596,1.05234592254,0.700863157895,1.91488205128,1.67461061709,1.08838159984,-13.012,-36.2791212121,-15.7179530075,0.906170731707,1.59372556259,-0.120807120609,0.955750332394,0.936981631335,0.937542750745,0.941717603905,46510.7772369,45280.7112035,32770.2658034,34673.5364165,5.9142,-75.9793151515,-44.7061270677,-15.9074719278,-5.43961362957,0.94154871162,0.975545343793,0.953249831241,0.933847996684,0.921172403672,317470.750615,322615.525723,306161.34374,224719.094169,0.9906832298136645,1.0199645075421473,1.350044365572316,,21.181999999999988
2015-09-04,21.89,0.967875742348,0.9673000441891295,0.995,0.9746215494211932,1.1134282807731435,1.0433746425166825,1.1185487991824221,1.193565976008724,0,0,0,0,-0.0722,0.0118303030303,0.0301421052632,0.0481841697936,-0.0105814023676,0.00395277296599,0.982076762601,1.00217465949,1.03530023825,1.02176024926,0.638962894737,1.8097474359,1.68161580696,1.08907279481,-30.422,-32.5846666667,-17.5884530075,0.281920145403,1.65440434541,-0.1491778344,0.962708983944,0.942544096856,0.941219928294,0.945617209108,48068.5900724,48721.9199423,33254.8615661,35561.982816,-53.9746,-58.4294727273,-47.2622684211,-16.8643628518,-5.71514559306,0.868176288198,0.979017784156,0.955573637711,0.935215838871,0.9220123918,301912.51088,329481.621909,321755.775344,236803.137993,1.0397441754225674,1.065326633165829,1.379168570123344,,21.18679999999999
2015-09-08,22.28,0.952148414123,0.9849690539345712,1.0991613221509622,0.9763365468886942,1.116791979949875,1.0604474059971443,1.108457711442786,1.2168214090660843,0,0,0,0,-0.0516,0.0435757575758,-0.0204259398496,0.0573826923077,-0.00881863572433,0.0033934249751,1.01164665017,1.00879526391,1.05312913594,1.0390670316,0.359434473684,1.21021480769,1.69770278481,1.09564053066,-25.294,-19.2422424242,-23.7746334586,-2.30535635553,1.83329199631,-0.260689501879,0.950163886554,0.920213300188,0.913614583045,0.917765142036,37881.614704,69439.5366603,42531.738538,40707.1523962,-11.1584,-6.70123636364,-53.1622240602,-20.7735408068,-6.85738974889,0.572157179755,0.977102139611,0.947426287077,0.924790052982,0.90916123459,160952.76482,360592.230937,373883.505865,288334.363348,1.018850987432675,1.0332136445242368,1.3680430879712746,,21.21386666666666
2015-09-09,22.75,0.932921611722,1.0421438387540083,1.0522664199814986,0.9709773794280837,1.142641888498242,1.0640785781103836,1.142641888498242,1.2284017278617712,0,0,0,0,0.0056,0.0334,-0.028442481203,0.0589366557223,-0.0083105060361,0.00326356360966,1.03294058889,1.02699530516,1.07483065512,1.06048555088,0.360941842105,1.11591897436,1.72198099684,1.10567892689,-23.297,-18.8300909091,-24.829387218,-2.98428224672,1.8588922146,-0.288458324025,0.978128538885,0.944832458176,0.936659934135,0.940863515505,28607.1313882,72632.1919087,44619.670038,41739.4102467,2.6204,-3.4193030303,-53.4251545113,-21.7781300891,-7.1506505201,0.497287347559,1.00362389132,0.972451110109,0.948568004507,0.931851804531,120377.899108,351470.609289,377937.381941,297552.736455,1.0065934065934066,1.007032967032967,1.3367032967032968,,21.22396666666666
2015-09-10,22.1,0.960742081448,0.997742663656885,1.055396370582617,0.9493127147766324,1.1139112903225807,1.04,1.0865290068829894,1.183083511777302,0,0,0,0,0.034,0.0209212121212,-0.0345041353383,0.0601295731707,-0.0077774979489,0.00313715995986,1.0032002542,0.995405819296,1.04400406264,1.02989491344,0.361183947368,1.0054574359,1.72601037975,1.10762540881,-22.874,-18.7952727273,-25.61375,-3.673059803,1.87687513918,-0.316173467164,0.973676351606,0.938975306824,0.929442624002,0.933444661939,25008.5571777,76539.5511394,47480.1743794,43049.8152451,0.501000000001,-2.73232727273,-53.2339195489,-22.7859952627,-7.44592876524,0.421877089498,0.990494734829,0.959701041053,0.935250818954,0.918066442764,105255.024609,347585.580989,389116.226735,310866.861099,1.0633484162895928,1.034389140271493,1.409049773755656,,21.232399999999995
2015-09-11,22.33,0.951258396776,0.9906832298136645,1.013157894736842,0.9402105263157894,1.123804730749874,1.0533018867924528,1.0803096274794386,1.2063749324689355,0,0,0,0,0.0714,0.00781818181818,-0.0383112781955,0.0609732645403,-0.00721680291842,0.00301458107494,1.01288215549,1.00324606036,1.05455167976,1.0402496972,0.365604210526,0.889397371795,1.7376734019,1.11166691824,-16.159,-18.7115454545,-26.0267406015,-4.36811948874,1.88845467065,-0.343674317722,0.991448835221,0.954887521094,0.944089438002,0.947901370831,18997.5706514,78208.4913317,49396.0954585,43838.8502546,-10.9854,-4.31664242424,-52.5349609023,-23.7932941604,-7.74167982741,0.346084924613,0.997244484955,0.966330308521,0.940941988206,0.922908962238,86592.118896,338380.763804,395487.190341,322643.098142,1.0295566502463054,1.0626959247648904,1.4039408866995076,,21.241599999999995
2015-09-14,22.76,0.934522554189,1.0397441754225674,1.0057445868316395,0.9685106382978724,1.1312127236580518,1.0812351543942993,1.1037827352085354,1.2055084745762714,0,0,0,0,0.0474,-0.00630909090909,-0.0360992481203,0.0616983348968,-0.00536850679794,0.00266960193147,1.02418719766,1.01547075948,1.07218777419,1.05915578164,0.192461842105,0.597201987179,1.7997069462,1.12854512186,19.213,-16.877,-25.3006109023,-6.45529022045,1.88082446964,-0.424832667109,0.995070093129,0.959918638517,0.944713084792,0.948031425968,10534.7840198,77332.0072676,54946.6048224,45602.5869888,6.925,-16.2473818182,-47.0529030075,-26.7121455206,-8.62761870312,0.115581709888,1.00527908923,0.978870227114,0.951237510122,0.931107145646,53880.6205421,311383.077245,412332.757405,354822.824654,1.0246045694200352,1.0373462214411246,1.3905975395430579,,21.26973333333333
2015-09-15,22.7,0.937374449339,1.018850987432675,1.0035366931918654,0.9659574468085106,1.1310413552566019,1.0783847980997625,1.1182266009852215,1.2171581769436999,0,0,0,0,0.0452,0.00690909090909,-0.0311127819549,0.0613634615385,-0.00470431756915,0.0025624180571,1.01745814751,1.01034828085,1.06829185075,1.05611175244,0.109741842105,0.505352564102,1.82603542722,1.13678251179,23.504,-13.3474545455,-24.5396973684,-7.13480182927,1.8621301424,-0.451357025665,1.00211461382,0.969091990987,0.952138280707,0.955427375215,10541.5371777,74405.2930705,56350.1532275,45695.6018926,13.5234,-12.7459818182,-44.2848684211,-27.6031295263,-8.92231544333,0.0376430142537,0.998950809512,0.976492441377,0.948323989886,0.927733190051,27656.9292031,301202.824995,417966.543081,364851.652878,1.0140969162995594,1.0374449339207048,1.362114537444934,,21.278399999999994
2015-09-16,22.9,0.929628820961,1.0065934065934066,1.049015116811727,0.9862187769164513,1.1648016276703967,1.09360076408787,1.1524911927528936,1.2239444147514698,0,0,0,0,0.0614,0.0240181818182,-0.0253714285714,0.0607519465291,-0.00401673552508,0.00245899055505,1.02444807301,1.0187512512,1.07650090198,1.0650915095,0.122234473684,0.510023333333,1.85918922468,1.14837584906,20.036,-8.49503030303,-23.5850018797,-7.7971695591,1.83481733474,-0.477686590388,1.00328556726,0.972166591796,0.953570989284,0.956860975583,10413.5148422,70994.2025897,57669.7227215,45526.4119304,24.133,-6.06448484849,-41.0498304511,-28.4275778377,-9.21406353288,-0.0408511032534,1.01121035919,0.990626383645,0.961780718879,0.940449883288,28809.5901505,291147.846526,418668.438705,371482.341499,1.0004366812227075,1.0449781659388646,1.3585152838427947,,21.288499999999996
2015-09-17,23.5,0.906316312057,1.0633484162895928,1.0609480812641083,1.019522776572668,1.1959287531806617,1.1319845857418112,1.2163561076604554,1.2533333333333334,0,0,0,0,0.1174,0.0429515151515,-0.0184984962406,0.0599715290807,-0.00330807548054,0.00236023645333,1.0492476671,1.04423559732,1.10276218464,1.09269608228,0.185401052631,0.536076666666,1.91300884494,1.16655766903,,,,,,,,,,,,,,,38.0872,1.95536363636,-37.3299774436,-29.1755284475,-9.50156950012,-0.119661452596,1.01937649573,0.999905717908,0.970652163591,0.948709991301,31385.8350999,279749.142307,416065.992322,376071.706024,0.9727659574468085,1.048936170212766,1.3272340425531914,,21.298433333333325
2015-09-18,22.99,0.926779759316,1.0295566502463054,1.0199645075421473,1.0114386273647162,1.1820051413881747,1.1015812170579777,1.170570264765784,1.2080924855491328,0,0,0,0,0.1548,0.0585515151515,-0.0109109022556,0.0590048780488,-0.00258579612049,0.00226545873374,1.02565246487,1.02097234404,1.07709245942,1.06884558052,0.200710526316,0.541889679487,1.93303772152,1.17354336085,14.188,1.61203030303,-21.1869699248,-9.01977075516,1.75440914352,-0.529611635068,1.01113898155,0.982122565841,0.95986285915,0.963540816066,7383.64480927,62463.6610881,59723.5645629,44906.4730965,59.5814,9.87012121212,-33.2347763158,-29.8196646576,-9.7853197609,-0.198844229755,1.01544069397,0.997224279372,0.967628000974,0.945549311155,32029.5694473,267813.540674,418432.356661,381284.29097,1.032187907785994,1.0456720313179644,1.3666811657242282,,21.306666666666658
2015-09-21,23.32,0.914771297885,1.0246045694200352,1.065326633165829,1.06,1.1783729156139464,1.0677655677655677,1.2070393374741202,1.2190277051751177,0,0,0,0,0.0744,0.084096969697,0.0129838345865,0.0549783067542,-0.000349830051571,0.00199785062405,1.03524815768,1.03589196873,1.0875153748,1.0836903327,0.24299368421,0.531216410256,2.01119226266,1.20008276337,11.409,10.9523939394,-16.5306334586,-10.6050605066,1.56959830638,-0.606083291065,1.00646459599,0.981888474684,0.955678553555,0.959207548473,4795.47823033,49364.4849936,62604.2718984,43401.1847994,36.9996,24.4645575758,-19.66505,-31.1856280253,-10.6177023002,-0.440190046181,0.999245302141,0.984981598724,0.954399085572,0.931713579839,33119.2649255,224434.710269,423906.005133,399184.611225,1.0124356775300172,1.0703259005145798,1.3722126929674099,,21.332466666666654
2015-09-22,23.02,0.927064871127,1.0140969162995594,1.0332136445242368,1.1356684755796744,1.195844155844156,1.0397470641373079,1.1649797570850202,1.191511387163561,0,0,0,0,0.0326,0.0878121212121,0.0202947368421,0.0533433630394,0.000417969116268,0.00191415753545,1.01996056625,1.02339538761,1.07188172982,1.06956281852,0.246405,0.49819326923,2.02751740506,1.20913229167,9.798,12.4864545455,-14.6290075188,-11.061836773,1.49052957982,-0.631163222471,1.01995152394,0.997080722038,0.96977976064,0.973372163262,5680.60486848,46854.5519087,63050.3830238,42427.975248,4.455,26.6986181818,-15.1434139098,-31.4810782833,-10.8920874853,-0.522353886748,1.00231175673,0.990639443393,0.959446884107,0.936286770436,26013.6008886,210460.619784,425909.913486,405931.920419,1.0230234578627282,1.0925282363162467,1.4248479582971327,,21.34103333333332
2015-09-23,22.91,0.931873999709,1.0004366812227075,1.007032967032967,1.0596669750231267,1.1833677685950414,1.028738212842389,1.1426433915211969,1.1778920308483292,0,0,0,0,0.0048,0.0840666666667,0.0268842105263,0.0515716932458,0.00119207835209,0.00183255595922,1.01425535683,1.01917345078,1.06519742883,1.06432524404,0.252101052631,0.47645025641,2.03759740506,1.2152225,0.642000000001,12.5343333333,-12.7037481203,-11.4949338649,1.4013336703,-0.656244661809,0.987977442621,0.967392755267,0.939862816341,0.943117881533,5985.87542112,45479.4764808,65127.4076836,42520.9698742,-29.2332,26.2595818182,-10.8873601504,-31.706112758,-11.1671829553,-0.605713526071,0.993608691199,0.983536116626,0.952016038215,0.928652880875,26312.5807947,196550.289477,430143.48746,414266.944006,1.0445220427760804,1.1265822784810127,1.4299432562199912,,21.349233333333324
2015-09-24,22.86,0.934184893555,0.9727659574468085,1.034389140271493,1.0916905444126073,1.1609954291518536,1.0278776978417266,1.132804757185332,1.1949817041296393,0,0,0,0,-0.022,0.0764848484848,0.0325676691729,0.0496895403377,0.00197621747539,0.00175299434914,1.0098734345,1.01767350755,1.06126286102,1.06174344683,0.227876578947,0.45318051282,2.03964162975,1.22485872642,-7.266,11.5031515152,-10.7248721805,-11.8878930582,1.30369295007,-0.681180863083,1.00097562093,0.981855119625,0.952904060002,0.956108949516,5987.99575664,43007.6828462,66450.7598038,42437.0160373,-60.5952,22.7870242424,-7.02666165414,-31.8608703799,-11.4435124956,-0.690336728821,0.989348494356,0.980679856823,0.948620286366,0.924955311571,27767.6492013,182252.085937,435887.176105,423599.47098,1.0783027121609798,1.1334208223972004,1.4186351706036746,,21.355466666666654
2015-09-25,23.73,0.900320269701,1.032187907785994,1.0626959247648904,1.076678765880218,1.1912650602409638,1.0786363636363636,1.159257449926722,1.2555555555555558,0,0,0,0,-0.0022,0.0706727272727,0.037772556391,0.0478139540338,0.00277911392405,0.0016767525709,1.04406362056,1.05613351878,1.09930453816,1.10160418498,0.252571315789,0.466734294871,2.07007150316,1.25366053066,,,,,,,,,,,,,,,-74.7856,16.2450545455,-3.66794172932,-31.9420441604,-11.7213697799,-0.776255498506,0.986681981837,0.979320369406,0.94660544766,0.9226170005,30216.3209147,167094.990211,442757.906576,433537.032609,1.013063632532659,1.0969237252423094,1.4218289085545723,,21.36459999999999
2015-09-28,23.61,0.90611605252,1.0124356775300172,1.0373462214411246,1.0433053468846665,1.1746268656716417,1.094575799721836,1.1642011834319526,1.285247686445291,0,0,0,0,0.1248,0.0643454545455,0.0486838345865,0.0425264540338,0.00527044508908,0.00147353940217,1.02745985465,1.04927504028,1.08634136241,1.094639235,0.248398947368,0.530221474359,2.08986101266,1.33079716981,-7.504,0.839424242425,-3.54061842105,-13.0776468105,0.835285037213,-0.779209839282,1.00453463538,0.996034573176,0.96193879816,0.964107361801,3053.71091454,23162.7082756,70304.1738667,42603.0533333,-47.9734,-12.7346,2.34808909774,-31.6651122655,-12.5526743832,-1.04148492736,0.993662782553,0.991544155887,0.955805614718,0.930516523662,30381.0060423,94475.9588318,459639.792014,461837.267912,1.0571791613722998,1.105463786531131,1.3850063532401526,,21.393399999999982
2015-09-29,23.55,0.90882661005,1.0230234578627282,1.0374449339207048,1.0411140583554377,1.1710591745400298,1.069482288828338,1.1544117647058825,1.2600321027287318,0,0,0,0,0.1286,0.0606,0.0505879699248,0.0409118902439,0.00611739187764,0.00141421521593,1.02306790043,1.045655866,1.08116173238,1.09142731349,0.261114736842,0.556650705128,2.07481188291,1.35298484277,-4.844,-1.82960606061,-2.32230075188,-13.2578099203,0.702730888127,-0.803456030082,0.984971232124,0.978754060811,0.943774138562,0.945467547676,3367.11181585,17360.1377548,72095.8950154,43434.7158238,-35.771,-23.3353393939,2.70126240601,-31.3788744841,-12.8289957806,-1.13256942459,0.976185165862,0.974600457381,0.938626564816,0.913383068159,38397.355836,78080.6856282,470549.938144,475297.35369,1.0679405520169851,1.1099787685774947,1.424628450106157,,21.40286666666665
2015-09-30,23.93,0.894787574871,1.0445220427760804,1.0449781659388646,1.0961978928080625,1.1834817012858556,1.078413699864804,1.1395238095238096,1.2949134199134198,0,0,0,0,0.1198,0.0600121212121,0.0523827067669,0.0394213180113,0.0069775726676,0.00135986803073,1.03546007226,1.06025697829,1.09592177875,1.10838671951,0.251531315789,0.598133333333,2.07331873418,1.38698175708,-0.324,-3.37178787879,-1.26103571429,-13.3767052064,0.565375879044,-0.827436857275,1.00637926378,1.00259345643,0.966100925886,0.967565162918,2714.56592112,14137.7740881,72661.5686705,43621.1480187,-33.3088,-32.4472242424,2.41223533835,-30.9967537758,-13.1062226046,-1.22510110051,0.980144407142,0.979361986995,0.94291134642,0.917186918426,43180.1472978,72490.2588716,479290.795113,486936.616738,1.0785624738821562,1.1044713748432928,1.3710823234433767,,21.412266666666653
2015-10-01,24.65,0.869150777552,1.0783027121609798,1.048936170212766,1.1128668171557563,1.1811212266411115,1.1322921451538814,1.1204545454545454,1.3558855885588559,0,0,0,0,0.1182,0.0653151515152,0.0544695488722,0.0380946294559,0.00785381944444,0.00131155715311,1.06128775321,1.08896128997,1.12586638044,1.1409296957,0.330045,0.696234294871,2.12509310127,1.44322260613,8.7,-3.85884848485,-0.349088345865,-13.4276091698,0.424698641878,-0.851038184475,1.01619174898,1.01449363329,0.977063615582,0.978266818922,3301.75249349,10988.1575897,72798.5977211,43702.6410572,-22.0404,-38.4459454545,1.60430338346,-30.5185290572,-13.3817126905,-1.31871390273,0.993824547929,0.993953481507,0.956980477692,0.930431898712,43597.423241,63430.3046949,478789.820668,494401.206201,1.0511156186612576,1.1119675456389453,1.3245436105476673,,21.42456666666665
2015-10-02,24.04,0.891632002219,1.013063632532659,1.0456720313179644,1.0665483584738242,1.1709693132001948,1.112962962962963,1.0804494382022471,1.3318559556786702,0,0,0,0,0.1072,0.0724060606061,0.0562631578947,0.0368770637899,0.00873702092124,0.00126839824065,1.03122855182,1.05962600139,1.09542226045,1.11210700098,0.31488,0.73371275641,2.13083719937,1.47807533019,,,,,,,,,,,,,,,-12.5532,-41.1098484848,0.217163909774,-29.964473288,-13.6552837172,-1.41339754592,0.992799596242,0.993820852792,0.956989986091,0.929864924155,44232.6755107,53815.5178636,473716.434316,501928.934608,1.0827787021630617,1.1447587354409319,1.3527454242928454,,21.434833333333316
2015-10-05,24.96,0.86015224359,1.0571791613722998,1.0703259005145798,1.1402466879853814,1.1113089937666965,1.1625523986958548,1.1207903008531657,1.3967543368774482,0,0,0,0,0.1088,0.0955878787879,0.0656142857143,0.0338893292683,0.0114232272621,0.0011695333558,1.05877112982,1.08793723439,1.12884989372,1.15247761332,0.354573421052,0.63587051282,2.1763635443,1.61501159984,27.409,3.63212121212,2.46638721804,-13.0329472326,-0.16400644632,-0.941947868295,1.01426652877,1.01709849613,0.982047619776,0.981087181105,4858.30354612,7849.53883974,70735.5651895,44011.6704708,32.0168,-28.3995393939,-3.39894473684,-27.944162758,-14.4572525448,-1.70303560991,1.00813719771,1.00718705885,0.975096069086,0.945559536869,46069.4047381,36162.5192462,440420.718022,519527.952386,1.0456730769230769,1.1197916666666665,1.3197115384615383,,21.469399999999982
2015-10-06,25.15,0.854247846256,1.0679405520169851,1.0925282363162467,1.128815080789946,1.1021034180543383,1.1665120593692022,1.1252796420581654,1.4184997179921037,0,0,0,0,0.1284,0.106703030303,0.0698642857143,0.0331820825516,0.0123413663268,0.00114841158956,1.0617638367,1.09251637146,1.13421763224,1.16024600445,0.447948421052,0.733735833333,2.23908732595,1.68983943003,28.065,7.39333333333,3.31095864662,-12.7985897045,-0.312046384201,-0.96368869069,1.03279869947,1.03677263483,1.0024393027,1.00083626294,7453.55173691,9364.60874359,69335.0854806,44003.5493863,59.7062,-16.6205151515,-3.6696537594,-27.1432505159,-14.7098657686,-1.80053119433,1.02420322942,1.02302083837,0.992148189168,0.961594826105,51828.220961,39652.5818655,422371.63911,519764.118848,1.0393638170974155,1.0950298210735587,1.3137176938369781,,21.484333333333314
