,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2016-02-26,74.3,0.868244952894,1.1469589379438097,1.2344243229772387,1.1437807881773399,1.0689109480650265,1.05885706142226,1.2935236768802227,1.201876415399547,0,0,0,0,1.4348,0.661860606061,0.01975,-0.102944817073,-0.0593074103376,0.0506645460089,1.14731315627,1.15948813983,1.13089371806,1.0981681801,17.5013894737,10.7220769231,10.9011822152,10.8254757075,-12.444,-2.53987878788,-13.3350300752,-12.2023228189,-4.66030289645,-2.06310024043,0.979823289486,0.961236489507,0.926468821504,0.900535006888,13654.4360198,22103.7242564,70584.0093528,76974.5981096,23.2128,63.3209454545,2.60740413534,-28.9993547139,-10.229052851,-3.41360820555,1.03202646229,1.03424707698,1.00179634846,0.984145209249,110951.199003,76733.8779362,437705.515925,473047.915455,0.9644683714670256,0.9617765814266487,0.9477792732166892,,64.5105999999999
2016-02-29,75.0,0.862074222222,1.1284983448690944,1.2295081967213115,1.1529592621060722,1.078205865439908,1.0706638115631693,1.3050287106316338,1.2011531069827035,0,0,0,0,1.2712,0.966890909091,0.109671052632,-0.0728939962477,-0.0625753735935,0.049255218435,1.12688753662,1.15281748594,1.13798656038,1.10609680559,28.2752263158,17.5894369231,13.3940625158,11.6743776101,-23.437,-1.60509090909,-14.9456917293,-12.6450402205,-4.98998990565,-2.14240939862,0.988069637965,0.964960913564,0.929751573178,0.902403941777,5370.55592109,25127.0090449,77409.8537559,84440.2477908,44.5548,64.3401090909,6.21666240602,-25.1297191604,-11.7605683442,-3.32039260436,1.02247623328,1.02667583305,0.999009040195,0.979339037406,139001.660953,94064.2806408,408628.320629,470430.864814,0.9422666666666667,0.9466666666666667,0.9449333333333334,,64.65556666666657
2016-03-01,70.94,0.911910064844,1.0128498001142203,1.1355850808388026,1.0654851306698707,1.0281159420289854,1.0043890698003681,1.2252158894645941,1.095767686129132,0,0,0,0,0.7338,0.996696969697,0.149453007519,-0.061410272045,-0.0633418805673,0.048778054227,1.05934354747,1.08601302787,1.07589585316,1.04582390052,28.3353621053,17.8490182051,13.6254500633,11.7294958766,-17.52,-3.78548484848,-15.0917725564,-12.7365589822,-5.09813874238,-2.17083037729,0.989480972185,0.965643500004,0.930410145517,0.902433549088,4166.43954609,26068.1563958,79434.7191519,86977.9086694,32.5316,57.5636181818,8.12986390977,-23.6802446998,-12.2349554647,-3.28999946604,1.01544565626,1.0199921776,0.994463408681,0.974053465209,139505.976066,91897.6260973,397790.632997,468967.610955,0.9967578235128277,1.0080349591203834,1.0015506061460389,,64.6908999999999
2016-03-02,71.2,0.909137640449,1.004372972210467,1.1137181292038167,1.0773188076864881,1.0521649179843358,1.0455212922173276,1.2173021029235767,1.0881858474705792,0,0,0,0,0.17,0.98463030303,0.191071804511,-0.0494864681051,-0.063974233767,0.0482952641583,1.05455703421,1.08598665396,1.07929686538,1.04928179645,26.5433397368,18.3127269231,13.8886177057,11.798612952,0.0580000000005,-5.39272727273,-14.8509097744,-12.7803024156,-5.20244229079,-2.19979552729,1.0275871225,1.00353669592,0.967447279099,0.938018694623,4937.72154609,25902.0723958,79492.1996582,87987.0437386,25.0272,49.9676666667,10.4872176692,-22.1484535882,-12.6857366019,-3.25970034407,1.03117821647,1.03733843595,1.0133761247,0.991821640944,145192.232141,99201.7579446,387171.487408,465723.633304,1.0019662921348316,1.0106741573033706,0.9860955056179774,,64.73059999999991
2016-03-03,71.2,0.90963576779,0.9754760926154269,1.0925272364584933,1.1013147718484144,1.0706766917293233,1.0970724191063173,1.2168860023927535,1.0875210019856423,0,0,0,0,-0.2686,0.925109090909,0.233657518797,-0.0371967401501,-0.0644854401078,0.0478069029796,1.0466509375,1.08200931561,1.07874701716,1.04900932524,24.7486765789,18.6572951282,14.1521227848,11.8669048388,24.262,-5.04342424242,-14.1847650376,-12.758937969,-5.30180470581,-2.22917895871,1.03984963639,1.01801411192,0.981910811237,0.951991961665,7894.30112504,26031.935383,79556.3298038,88583.0673235,26.7368,43.2682545455,13.2319319549,-20.5137295028,-13.1112624648,-3.22947535332,1.03013533163,1.03855013075,1.01637332774,0.994217480333,135316.855761,106793.571709,382732.533427,461884.238121,1.0088483146067415,1.018679775280899,0.9969101123595506,,64.76606666666657
2016-03-04,71.66,0.904312959345,0.9644683714670256,1.1062056190182155,1.1075734157650694,1.0928778404758275,1.0611580038501407,1.2119059698968373,1.075330132052821,0,0,0,0,-0.5596,0.825854545455,0.276729699248,-0.024584521576,-0.0648709021917,0.0473137144945,1.045223492,1.08483710791,1.08508556254,1.05546784743,22.5459839474,19.0096297436,14.4710384652,11.9550393671,46.974,-2.44642424242,-13.0953195489,-12.6757501173,-5.39551160338,-2.25889993078,1.04651927899,1.02731854202,0.991673373361,0.961316208294,11903.2813882,26574.4899215,79224.2367579,88961.3351006,30.26,38.2647333333,16.2910635338,-18.7919314024,-13.5105135285,-3.19930081009,1.02918009513,1.03991535107,1.01964016044,0.996819516297,120155.179673,114735.53082,376872.33624,457959.184327,0.9972090427016467,1.0185598660340496,0.9824169690203741,,64.80306666666657
2016-03-07,70.67,0.918562803641,0.9422666666666667,1.063346373758652,1.104391311142366,1.093455051833514,1.0404888103651355,1.1915359973023099,1.0557215416791157,0,0,0,0,-0.284,0.39316969697,0.395461654135,0.0138494371482,-0.0652895657525,0.0458069635899,1.00905969116,1.05955995352,1.06879811255,1.040016041,13.5320260526,19.8647115385,15.140715443,12.1733652673,,,,,,,,,,,,,,,57.5076,36.1446545455,25.7189819549,-13.3424363039,-14.5446879659,-3.10789462802,1.02118202852,1.03840214937,1.0238897325,0.998675620974,53431.5361946,138438.149796,344107.373621,444598.719474,1.0046695910570256,1.0246214801188622,0.9998584972406961,,64.91483333333322
2016-03-08,70.71,0.918573987649,0.9967578235128277,1.0095659623072528,1.1364513018322082,1.0991761231151873,1.0384784843589365,1.1884033613445377,1.0486430372237874,0,0,0,0,-0.1418,0.23016969697,0.425316917293,0.0266933161351,-0.0651943316338,0.0452936545983,1.00476735181,1.05787967759,1.06890798223,1.04036451748,11.4730471053,20.1789342949,15.3484188449,12.2206063483,48.645,20.9686060606,-6.27688533835,-11.8434003283,-5.71235560976,-2.37871245779,1.03553471274,1.02748726782,0.994293175444,0.962450483669,22883.4475264,26139.3949215,74949.161568,90303.9988796,50.981,37.9701333333,28.7511992481,-11.4476100375,-14.8285063101,-3.07735494441,1.02219300644,1.0402980053,1.02781198157,1.00180007366,51210.6424002,145647.382105,336448.587062,438811.49242,1.0113138169990101,1.0326686465846415,0.9874133785886013,,64.95236666666655
2016-03-09,71.34,0.911009718718,1.0019662921348316,1.0063478628861617,1.1601886485607416,1.1033096195484071,1.0405484247374563,1.202832574607992,1.0609756097560976,0,0,0,0,-0.0452,0.0749090909091,0.449047744361,0.0395450750469,-0.0649794289147,0.0447760066616,1.00929502143,1.06479995821,1.07780427972,1.04934526239,9.99630631579,20.5902438462,15.6313987184,12.2909030818,26.01,26.5921515152,-4.17535526316,-11.5315843105,-5.77857997099,-2.40872665955,1.02797405145,1.02194148635,0.989640138195,0.957618125054,24370.0166514,25993.8594295,73580.8404869,90529.3734842,34.6172,38.5704545455,31.5677086466,-9.53275752814,-15.0837814829,-3.04700421168,1.01582900026,1.0339394112,1.02330464948,0.996758840751,52940.2220999,151441.432893,327846.915663,435351.831219,1.0086907765629378,1.0329408466498458,0.9722455845248107,,64.99143333333322
2016-03-10,71.83,0.905353844726,1.0088483146067415,0.9841074119742431,1.145248724489796,1.106268288926536,1.0299684542586751,1.211707152496626,1.0624168022481881,0,0,0,0,-0.063,-0.0518363636364,0.466519924812,0.0524530487805,-0.0646244784341,0.0442547865639,1.01118454857,1.06940805145,1.08437372624,1.05608571599,8.10078394737,21.0619753846,16.0002167089,12.3771030464,9.198,31.2813030303,-1.94215037594,-11.1720514775,-5.83959524437,-2.43865160718,1.03865454344,1.03499853018,1.00308504755,0.970468002932,27164.3626053,26566.4908189,72504.1765886,90501.1699566,18.767,38.5035333333,34.182468797,-7.57251517355,-15.309434038,-3.01683431357,1.01622665266,1.03474307282,1.02564376281,0.998650986857,52243.4813317,157291.047389,325967.094838,431640.716164,1.0097452317972992,1.0168453292496173,0.9625504663789504,,65.03156666666655
2016-03-11,71.46,0.910585875548,0.9972090427016467,0.9617765814266487,1.187240405382954,1.0982019363762103,1.0346025770957,1.2016142592903984,1.058039680189517,0,0,0,0,-0.0366,-0.140775757576,0.476918796992,0.0652821529081,-0.0641345654594,0.0437294758218,1.00126804868,1.06136725669,1.07815532241,1.05021727968,5.93329973684,21.3929532692,16.2871683386,12.4447257822,3.066,34.1449090909,0.34662406015,-10.7772711069,-5.89587555673,-2.46855223425,1.02868786106,1.02728451952,0.996437603085,0.963704394105,28473.7324408,26684.9124295,70849.3584331,90584.6084276,14.0928,37.530630303,36.5812345865,-5.58483628049,-15.5050252388,-2.98687885562,1.01492919068,1.03383279821,1.02636752695,0.998898539793,49914.4211294,162318.727338,322615.740543,427883.029102,1.0214105793450883,1.0180520570948783,0.9596977329974812,,65.07046666666655
2016-03-14,71.0,0.918107981221,1.0046695910570256,0.9466666666666667,1.1639344262295082,1.1153000314169024,1.0301799187463725,1.207482993197279,1.0512289013917677,-5.9362253837,0,0,0,0.0708,-0.169436363636,0.45564887218,0.102335670732,-0.0619265676278,0.0421312319634,0.986090567558,1.04807490045,1.06997404183,1.04260070137,1.87393973684,22.1998583974,16.9060120886,12.6231491785,3.176,29.7842424242,6.65646992481,-9.40154819418,-6.03690216245,-2.55679445791,1.02960315826,1.0352579315,1.00598721436,0.971964690086,31915.5372303,24736.3425577,64741.6887654,90033.2483014,11.6136,30.267030303,40.8587857143,0.332217307692,-15.9166102643,-2.89863915543,1.02093391879,1.0420824098,1.03905797497,1.00956875336,44112.4761728,187642.912939,296929.153923,421978.894321,1.0198591549295775,1.0352112676056338,0.9700000000000001,,65.18566666666653
2016-03-15,71.51,0.912101337808,1.0113138169990101,1.0080349591203834,1.1447094605410597,1.1571197411003238,1.0195323638437412,1.20529243215911,1.0795591787439616,-5.6841957748,0,0,0,0.0434,-0.130642424242,0.432639849624,0.114053001876,-0.0609794186592,0.0415935206514,0.992746329782,1.05295707039,1.07719914665,1.04989227263,1.82061973684,22.296464359,17.1361189715,12.6845113836,4.502,25.2687575758,8.63128383459,-8.88379268293,-6.07577229108,-2.58553636662,1.02569042114,1.03420483476,1.00603572194,0.971755837394,31070.7702303,25355.816524,62469.3490977,89473.4275423,21.5504,28.5062969697,41.5449654135,2.26707933865,-15.9983781484,-2.86943160899,1.01909361833,1.04126832719,1.03993651049,1.00998302429,39354.6536136,199007.959063,288865.244237,421800.747134,1.0211159278422597,1.041812333939309,0.9753880576143196,,65.22436666666653
2016-03-16,71.96,0.906967759867,1.0086907765629378,1.0106741573033706,1.125606131706554,1.1550561797752807,1.011811023622047,1.2221467391304346,1.107076923076923,-5.58472353373,0,0,0,0.0104,-0.0815636363636,0.403612406015,0.125420989681,-0.0599256548875,0.041054379413,0.999708256345,1.05648355117,1.0834228846,1.05628291825,1.76985157894,22.2808819872,17.4251878323,12.76098443,3.51,20.0328484848,10.4436597744,-8.34571611163,-6.11164989158,-2.61400738081,1.01274374503,1.02398196004,0.9970729184,0.962813782305,27840.5582303,25492.9842308,60129.9504268,88900.2549676,34.912,27.7404606061,41.7494349624,4.17291838649,-16.0529295432,-2.83998884112,1.01875288713,1.04190542377,1.04215143509,1.01174329923,36505.3384473,211306.801933,281312.178768,421925.384575,1.024041133963313,1.039188438021123,0.9633129516397999,,65.26539999999986
2016-03-17,72.53,0.900439358426,1.0097452317972992,1.018679775280899,1.1129353997237992,1.201225571381252,1.0073611111111112,1.2262045646661033,1.115846153846154,0,0,0,0,0.04,-0.031,0.369826315789,0.13646629925,-0.0587558148734,0.0405147671174,1.0088674062,1.06152467024,1.09125103438,1.06434417659,1.49443026315,22.2986189103,17.8203341772,12.8723861006,3.268,14.9184545455,12.0895394737,-7.7827087242,-6.14357190577,-2.6420987064,1.02002184585,1.03447282947,1.00840332765,0.973541393181,24577.3903356,26229.4954103,57859.7402812,88177.2605723,48.5154,27.1949636364,41.4898011278,6.05244964822,-16.0809310771,-2.81022703328,1.02117209839,1.04483142955,1.04667324728,1.01586941878,40990.5732241,225335.465665,276548.134248,422388.568391,1.0070315731421482,1.0381910933406866,0.9531228457190127,,65.3088666666665
2016-03-18,72.99,0.895381102434,1.0214105793450883,1.0185598660340496,1.1267366471133065,1.2084437086092714,1.003161077515118,1.2267226890756302,1.1244800492990294,0,0,0,0,0.1426,0.0169515151515,0.332518421053,0.147105605066,-0.0574656176746,0.0399754660216,1.01619168279,1.06475082511,1.09745370892,1.07074191126,1.24825368421,22.3222727564,18.2399825316,13.0095977634,2.337,10.2457878788,13.5026917293,-7.20287406191,-6.17162946847,-2.66981940518,1.01443052897,1.03185734116,1.00702735894,0.971899188118,20259.3666053,26812.1348574,55016.5412658,87461.0404681,59.5484,27.7526848485,40.8568244361,7.90971135084,-16.0803224757,-2.77993272241,1.0282810236,1.05280080767,1.05640072874,1.02509922647,50347.2937696,244875.599748,274937.23211,423547.974282,0.9967118783394986,1.033018221674202,0.9535552815454171,,65.3538666666665
2016-03-21,72.41,0.904394881002,1.0198591549295775,1.0246214801188622,1.0895275353596148,1.1762508122157245,1.0023532668881507,1.2078398665554628,1.1026343840414192,0,0,0,0,0.2874,0.0962484848485,0.217473684211,0.175860201689,-0.0528716200774,0.0383596151522,1.00941666841,1.0441202447,1.08652145452,1.06115547756,0.506331315786,19.8814896795,19.4507987184,13.3925974803,4.4,3.25172727273,15.8126503759,-5.38257293621,-6.23095782788,-2.75110712363,1.01426999955,1.04080255803,1.01980491908,0.983304647569,2403.71144084,29216.5763526,46185.7775123,85154.0899401,64.5748,36.6173393939,38.0882879699,13.1714890713,-15.9048109983,-2.6873804899,1.02661415651,1.05240266384,1.06321335045,1.03095256352,51984.0582833,274084.962505,266045.714815,427566.39142,1.0150531694517333,1.0491644800441928,0.9530451595083553,,65.48723333333317
2016-03-22,73.02,0.897463708573,1.0211159278422597,1.0326686465846415,1.042547115933752,1.1790731471015663,1.0204024594745666,1.2153794940079894,1.1214867147903547,0,0,0,0,0.215,0.116848484848,0.181982706767,0.184143198874,-0.0511007164205,0.0378229976635,1.01663058385,1.04806878041,1.09484905904,1.0696941952,0.569552368418,17.9697374359,19.8925916297,13.5328037736,10.572,4.01496969697,16.0828007519,-4.74786831614,-6.23942277602,-2.77713481621,1.02294023468,1.05074423206,1.03174305221,0.994544880273,2263.2085461,31678.8458397,43356.7943161,84437.9708874,58.4952,41.554769697,37.1079225564,14.7996797842,-15.7863986375,-2.65549014763,1.025125212,1.05050215821,1.06399005564,1.0315172331,57873.7981538,275405.520027,266366.856562,429395.203157,1.0202684196110656,1.039852095316352,0.9457682826622844,,65.53279999999984
2016-03-23,73.69,0.889970145203,1.024041133963313,1.0329408466498458,1.0394978135138948,1.1788513837785954,1.0212028824833703,1.2345451499413638,1.1335179203199506,0,0,0,0,0.1436,0.140181818182,0.149843233083,0.191700609756,-0.0492020012893,0.0372875514546,1.02418346074,1.05289102099,1.10392455742,1.07904589588,0.715610526312,16.3528199359,20.4413290506,13.7137872602,19.661,5.53275757576,16.2648834586,-4.10260037523,-6.24153338901,-2.80238744388,1.02330084323,1.05076909042,1.03469081246,0.997157099859,3099.87838821,32953.5553782,40572.0438762,83579.2420593,52.1678,45.7246848485,36.3257236842,16.3390877814,-15.6359267903,-2.6231434009,1.02225398134,1.04670988094,1.06315136074,1.03045966422,61803.3271475,261787.405076,266317.881134,431014.799929,1.014791694938255,1.0282263536436422,0.9316053738634823,,65.58189999999985
2016-03-24,73.04,0.898504928806,1.0070315731421482,1.0168453292496173,1.000685025345938,1.1432149006104242,1.0147263128646846,1.151687164932198,1.1464448281274526,0,0,0,0,0.0914,0.156690909091,0.121205263158,0.198503822702,-0.0471902206399,0.0367524073816,1.01417681445,1.03913471832,1.09308794726,1.06917761409,0.768704210523,14.4271917308,20.9264898576,13.8464949332,,,,,,,,,,,,,,,37.087,47.9189333333,35.7099379699,17.7802482411,-15.4567941426,-2.59051718228,1.01464658368,1.03778237008,1.05683277697,1.02426831586,61561.4157188,239908.914805,268139.015157,432067.447746,1.0309419496166483,1.0339539978094194,0.938116100766703,,65.62679999999985
2016-03-28,72.75,0.904570904926,0.9967118783394986,1.0180520570948783,0.9791386271870794,1.1199199507389164,1.007338687344226,1.1383195118134877,1.1370740856517663,0,0,0,0,0.00340000000001,0.138375757576,0.0503022556391,0.21847260788,-0.0380563320441,0.034621726221,1.00514662706,1.01925016812,1.08250270161,1.06347599504,0.626609210523,6.92342461539,22.5301340348,14.3605596855,12.654,14.3195757576,15.9627669173,-0.836343222326,-6.16415195001,-2.91761981837,1.01904277852,1.04317596144,1.03985631546,1.0024051947,6580.73812505,36283.9725625,32477.4108861,77487.6840502,-15.6606,36.9398424242,35.0880120301,22.6149954972,-14.4574978507,-2.45938902212,1.01099759152,1.03046362538,1.05748039025,1.02618176184,51535.3649643,160046.034948,302278.816101,436206.377352,1.036426116838488,1.0360137457044674,0.9413058419243987,,65.8075333333332
2016-03-29,73.5,0.895978231293,1.0150531694517333,1.0352112676056338,0.98,1.1299000768639509,1.0194174757281553,1.1547525530243519,1.1637112096263458,0,0,0,0,-0.0116,0.1242,0.0419635338346,0.221645356473,-0.0355142551571,0.0340946266517,1.01399590263,1.02676217185,1.09180035651,1.074054996,0.623994473681,6.00707121795,22.913721519,14.514401195,1.752,14.9782727273,15.5592255639,-0.185439962476,-6.1335110613,-2.93872448142,1.00039712725,1.02365003241,1.02212615588,0.98556151869,5880.68944084,35921.1144808,31641.3017781,76064.0848379,-13.8914,30.3628787879,34.8150736842,23.6292605535,-14.1393650946,-2.42659465293,1.00863796196,1.02811509893,1.05587472068,1.02528376263,45349.5144304,158851.218798,313249.924539,437249.983578,1.0336054421768708,1.0206802721088435,0.9306122448979592,,65.85439999999987
2016-03-30,74.5,0.884634451902,1.0202684196110656,1.041812333939309,1.0501832534536228,1.1189546410333433,1.0308565103085652,1.1555762370094618,1.156473144986029,0,0,0,0,0.0304,0.112260606061,0.0383872180451,0.224150304878,-0.0328602364627,0.0335716962821,1.02590231207,1.03721080788,1.10456894938,1.08814226182,0.796209473681,4.97737429487,23.4367523892,14.7410539898,-5.962,14.520030303,15.0276992481,0.455743785178,-6.09850610935,-2.95925885166,1.00561011036,1.02797769664,1.02832194212,0.991823576444,5872.29581584,35554.9720769,30944.2105661,74581.2626096,-0.1428,23.9683454545,34.4843421053,24.5786236163,-13.7927688628,-2.3938759304,1.01479983982,1.03443647436,1.06339421182,1.03328899858,41978.1403643,157734.977382,327388.472595,439233.350933,1.0191946308724833,1.0139597315436242,0.9251006711409396,,65.90526666666652
2016-03-31,74.78,0.882031291789,1.014791694938255,1.039188438021123,1.0502808988764045,1.131487365713421,1.036739220851241,1.1741246663526457,1.1728356336260979,0,0,0,0,0.1472,0.105424242424,0.0400748120301,0.225937851782,-0.0301131490272,0.0330534458133,1.02740949371,1.03749796226,1.10664478929,1.09182626851,0.942289473681,3.8633999359,24.0028639082,14.9595013207,-7.401,13.5873030303,14.4333966165,1.09427251407,-6.05883824133,-2.97910716117,1.01527382158,1.03750835851,1.03979229514,1.00338844876,5963.45489479,35712.8403061,30963.4237971,72836.0745436,18.3764,18.5443818182,34.138131203,25.4780085835,-13.4216299593,-2.36116208122,1.01641305083,1.03618757627,1.06614126038,1.03694468646,38515.3098412,156562.395847,342126.143866,440521.466548,1.0132388339128109,1.0089596148702862,0.908264241775876,,65.95829999999987
2016-04-01,75.3,0.876667552014,1.0309419496166483,1.0381910933406866,1.0575842696629212,1.1647331786542923,1.056100981767181,1.1933438985736924,1.16635687732342,0,0,0,0,0.3008,0.105545454545,0.0476503759398,0.226983255159,-0.027271633263,0.0325407576651,1.03183194705,1.04091429045,1.11220657797,1.09895823357,1.14399052631,2.69338711539,24.6530399367,15.2193072288,-5.347,12.2645151515,13.7828665414,1.72237159944,-6.01463194444,-2.99825583488,1.01391327627,1.03577696947,1.04007074723,1.0040857654,5867.51289479,35609.7691282,30745.4180028,71071.0960676,32.0114,14.3539878788,33.7303526316,26.3107640244,-13.0272987664,-2.32854897301,1.01142068358,1.03112522291,1.06188031488,1.03371418049,31178.1183083,151647.568087,355202.911516,441394.768827,1.002921646746348,0.9984063745019922,0.8884462151394423,,66.01306666666653
2016-04-04,75.4,0.877733863837,1.036426116838488,1.033018221674202,1.0521909014792075,1.1653786707882534,1.0511640875505368,1.1686298822070678,1.1529051987767585,0,0,0,0,0.3874,0.153260606061,0.0898947368421,0.225882340525,-0.0182106115213,0.03103806417,1.02475587298,1.03563604398,1.10643777296,1.09889809597,1.20007657894,2.08447153846,25.9290454272,16.0239439898,11.08,7.04018181818,11.4540206767,3.54490290807,-5.855025734,-3.05193624202,1.01401892792,1.03439518569,1.0441809143,1.00976795244,5602.892704,34049.0892244,31610.1363667,66186.8554996,30.0268,11.3326424242,31.9247966165,28.3917726782,-11.7144650463,-2.23156648618,1.01441426639,1.03361506891,1.06688258393,1.04164133568,16776.8520262,136313.376132,392658.937981,443831.960214,0.9996021220159151,0.99946949602122,0.8826259946949601,,66.18113333333321
2016-04-05,75.97,0.871934096793,1.0336054421768708,1.0491644800441928,1.0749964624310173,1.1872167526175965,1.088707366007452,1.1824124513618677,1.1630434782608696,0,0,0,0,0.3116,0.182921212121,0.105162406015,0.224566862101,-0.0150132574426,0.0305498826248,1.02969679719,1.04239846323,1.11191203644,1.10662379234,1.32090421052,2.33467692308,26.1621553797,16.3471206918,13.474,5.71524242424,10.7423026316,4.1227951454,-5.79150952297,-3.06867585129,1.01162256957,1.03146758978,1.04355776678,1.00966676566,4569.45223032,31284.976609,31985.5061452,64984.9942719,23.277,13.0723393939,31.2281315789,28.9498419559,-11.2355781016,-2.19945829601,1.00843060904,1.02708083476,1.06092193799,1.03683024449,13101.200037,128565.52011,404538.866633,444763.92841,0.9874950638409898,1.0002632618138738,0.8860076345926023,,66.2408333333332
2016-04-06,75.93,0.873160367005,1.0191946308724833,1.039852095316352,1.0738226559185406,1.220347155255545,1.0934619815668205,1.1739332096474953,1.1679741578218736,0,0,0,0,0.2226,0.21223030303,0.118757518797,0.222892729831,-0.0117363821496,0.0300691131123,1.02678873278,1.04126740331,1.10846108507,1.10546142787,1.45189368421,2.51979685898,26.3241808703,16.6645908805,9.652,4.21690909091,10.0575169173,4.66922760319,-5.72359559599,-3.08496020688,0.99821026161,1.01647403229,1.03052626968,0.99745973601,4004.84717769,27459.3112244,31890.3230237,63805.1261851,12.6554,14.8729878788,30.2553834586,29.4175454268,-10.7408354299,-2.16765539541,1.00121368109,1.01923612101,1.05319461491,1.03030481788,9704.56757144,123852.412445,413137.489735,443510.00425,0.9948636902410114,0.9996048992493085,0.8839720795469511,,66.29906666666653
2016-04-07,75.77,0.875780212045,1.0132388339128109,1.0282263536436422,1.0620970002803476,1.232232883395674,1.0955754771544246,1.1637229304254337,1.1575007638252368,0,0,0,0,0.164,0.234012121212,0.130211654135,0.220896294559,-0.00838843032114,0.0295956128047,1.02270273189,1.03854984066,1.10331270477,1.10257016571,1.55768,2.67779358975,26.393964557,16.9651066038,0.291,2.92648484848,9.42978759399,5.19498921201,-5.65089697609,-3.1007696251,0.998815500998,1.01592652682,1.03180768028,0.999386108701,3205.01905269,23346.3081987,32350.2035882,62803.4777028,3.6442,16.2160545455,29.1014473684,29.7998610694,-10.2298949528,-2.13604533008,1.00527906667,1.02253120248,1.05703625683,1.03511991205,9599.11102749,119585.588754,423134.203461,442956.714136,0.99577669262241,0.9951168008446616,0.8950772073379966,,66.35786666666654
2016-04-08,75.52,0.879446945621,1.002921646746348,1.0339539978094194,1.0513712933314772,1.2040816326530612,1.1016776075857038,1.1524492598809706,1.184627450980392,0,0,0,0,0.1224,0.243860606061,0.139038721805,0.218558348968,-0.00497869491327,0.0291291107868,1.01759090205,1.03469063408,1.09703262263,1.09839783651,1.58531026315,2.79899589744,26.444961962,17.2414917256,-9.606,1.61915151515,8.83426691729,5.69714305816,-5.57438700627,-3.11619366037,0.988295128034,1.00382974749,1.02105272713,0.989731279866,2631.94344742,18700.5168574,32562.0067959,61816.2393332,-6.0198,16.224430303,27.7144469925,30.1149970216,-9.70518568917,-2.10482853883,0.997573430257,1.01367183697,1.04794394481,1.02747687876,8993.86613801,112064.726354,424694.223256,441515.483525,0.9954978813559323,0.9882150423728814,0.8994968220338985,,66.4158333333332
2016-04-11,75.37,0.883547830702,0.9996021220159151,1.0360137457044674,1.0547159249930032,1.2522013623525503,1.1001313676835498,1.1586471944657957,1.186368644734771,0,0,0,0,-0.0334,0.210218181818,0.152780451128,0.210965642589,0.00554759728082,0.0277728250798,1.01013214678,1.02936707651,1.08616195515,1.09466781527,1.34159368421,2.92484865385,25.3282911234,18.0376572288,-21.667,-2.25984848485,7.38896052632,7.03513168387,-5.32242276869,-3.15982421143,0.993978926438,1.00488582117,1.02584718427,0.996697540267,2198.79223032,7126.11592308,33260.222354,59091.1815974,-29.4112,8.57903030303,23.1121289474,30.7097694653,-8.05682666139,-2.01303194619,0.999273776325,1.01157361984,1.04588386152,1.02950427061,8471.0582938,79288.3783435,417502.328099,437471.107511,0.9998673212153376,0.9981424970147273,0.9063287780283933,,66.59299999999986
2016-04-12,75.02,0.888409757398,0.9874950638409898,1.0206802721088435,1.0566197183098591,1.2298360655737703,1.0937454439422656,1.180859436486699,1.1957284029327382,0,0,0,0,-0.0858,0.176006060606,0.15517556391,0.208152485929,0.00914806756915,0.0273354512444,1.00454603277,1.02325232472,1.07850307741,1.08890044025,1.30067868421,2.8939948077,24.9244059335,18.2714955621,-13.128,-3.31727272727,6.91156203008,7.42876782364,-5.23037137395,-3.17318134284,1.00483817626,1.01496248139,1.0365793301,1.0080365442,2231.73959874,6781.10369231,33894.3978604,58067.3553522,-25.2942,3.81358181818,21.3948398496,30.7951145169,-7.48842793454,-1.98273886913,0.998463069415,1.00972243442,1.04370309277,1.02875282077,8505.53717775,73750.1103139,414200.203081,434456.008996,1.012929885363903,1.0063982937883231,0.902692615302586,,66.64849999999987
2016-04-13,75.54,0.883068131674,0.9948636902410114,1.0139597315436242,1.0563557544399385,1.2092204258043862,1.0865937859608747,1.253359880537581,1.196388976876782,0,0,0,0,-0.0958,0.137527272727,0.156339849624,0.205256027205,0.0128395686826,0.0269053408458,1.00981879675,1.02898358244,1.0832573005,1.09539082842,1.18146815789,2.9410025,24.536239731,18.4443537382,3.883,-3.52842424242,6.45697368421,7.80676219512,-5.13268212318,-3.1857327572,1.01822049206,1.02816678075,1.05045662096,1.02249707277,2968.04497374,7377.6665625,35122.6787959,57411.8612381,-7.1494,-0.0962484848474,19.6970281955,30.8391780957,-6.9106302054,-1.95234931186,1.00740755714,1.0183442517,1.05239721878,1.03877383871,8740.26125696,70940.2700667,413482.493391,433271.564699,1.004765687053217,1.0001323801959225,0.897934868943606,,66.70696666666653
