,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,max5D,max10D,max25D,max50,max100,min5D,min10D,min25D,min50,min100,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg,max50D,min50D
2016-08-25,96.38,1.04958290102,1.0041675349031047,1.018816067653277,1.0485204525674499,1.074829931972789,1.0466985230234578,0.8282915091096597,1.0182778658214473,0,0,0,0,0.0292,0.0721757575758,0.283534210526,0.000643151969982,-0.0464207029419,-0.0890282406356,1.00968514124,1.03491690223,1.02848255339,1.0063549782,0.675289210523,13.1932096795,12.5017245411,32.3881955818,1.0,1.0,0.995352679955,,,1.0074213442,1.01516747419,1.05645072893,,,0.1172,0.136290909091,0.737864661654,2.14112319418,0.865361130157,0.619395324219,0.996279235438,0.999503993918,1.01728510292,1.03409715897,29.3387081566,72.9489412823,2011.26206323,2447.32821999,-7.3238,0.806357575757,4.44815037594,16.744951243,5.82092269398,5.52513867879,0.99600080915,0.997900534824,1.01465319073,1.02819455145,3533.65455032,5567.73599611,132520.137448,138565.785886,1.0148371031334302,1.0278065988794356,1.2658227848101267,,101.15879999999996,0.9782785221274868,1.1281751141285261
2016-08-26,97.33,1.03907154355,1.0133263925039042,1.018842248508322,1.0673319442921374,1.070619293807062,1.0695604395604394,0.8366715378664145,1.0113258520365753,0,0,0,0,0.0638,0.0707393939394,0.273186090226,0.00544343339587,-0.0449661509611,-0.0884549915585,1.01773959962,1.04545186013,1.03915654611,1.01648471794,0.677350263154,12.8995771795,11.9551911392,32.2624510024,1.0,1.0,1.0,,,1.0173513118,1.02517379398,1.04431330472,,,-0.7352,-0.0224848484848,0.738901879699,2.12027033302,0.879949482829,0.63187209501,0.996964782864,1.00022176311,1.01774574535,1.03454631284,22.9495010513,70.7104845515,2020.91213361,2457.57347171,-14.2918,-1.85665454545,5.00170639098,16.4498358349,5.96342494579,5.61898255294,0.995648601049,0.997777992057,1.01410222801,1.02765873915,2768.36088296,5612.181272,132443.279876,138651.638255,1.005856364944005,0.9854104592623035,1.2766875577930752,,101.13283333333331,0.987921234267154,1.1392953295095398
2016-08-29,96.97,1.04189611907,1.0135883767116127,1.001445832903026,1.0629178998136577,1.0207368421052632,1.0666593334066659,0.8647997859627219,1.020307239057239,0,0,0,0,0.2834,0.0927393939394,0.218384586466,0.0202977485929,-0.0402575817511,-0.0866858827493,1.01036728315,1.03571657446,1.03538066683,1.0134195529,0.750889473681,10.6204246154,11.7435677057,31.833077103,0.996301243193,0.996301243193,0.996301243193,,,1.00612160199,1.01358837671,1.03412605311,,,-2.113,-0.448581818182,0.668871804511,2.00904390244,0.923085126582,0.668910882566,0.995042645536,0.997637484073,1.01436580811,1.03103796925,24.9843642092,61.783017372,2042.77076202,2486.41670598,-19.476,-8.04587272727,5.60987067669,15.2040221623,6.38801728639,5.89639199917,0.99346773295,0.995595191617,1.0104899213,1.02410829926,3138.3032569,5712.24681662,131647.301552,139479.817861,1.0081468495410952,1.0020624935547078,1.2799835000515625,,101.03266666666666,0.9842671538773853,1.1350813531546293
2016-08-30,97.84,1.03220496048,1.0225752508361203,1.027839058724656,1.0408510638297872,1.0277310924369747,1.101429697174378,0.8426492119541814,1.015569856757318,0,0,0,0,0.2742,0.106363636364,0.200962030075,0.0257223968105,-0.0385619418073,-0.0860632970892,1.01760845372,1.04235360546,1.04425739814,1.02263937956,0.772253684207,10.2900715385,11.9447821361,31.7582379874,1.0,1.0,1.0,,,1.00897184696,1.02268213651,1.0434040738,,,-1.6694,-0.598727272727,0.619935338346,1.95719179174,0.937199081399,0.681158880138,0.9993653804,1.00181901319,1.01827826897,1.03503501144,24.9093831566,62.0409281412,2050.9409724,2500.79347768,-14.9486,-9.61571515151,5.40540338346,14.6804383677,6.52722707454,5.98769472562,0.997377332698,0.99951113019,1.01394509123,1.02767705296,3269.24070954,5514.57179969,131389.09993,140042.711175,1.0232011447260834,0.9949918233851185,1.2452984464431724,,100.99093333333332,0.9930978481526594,1.145265129345663
2016-08-31,97.48,1.0354606073,1.0140434827837304,1.0267537392037076,1.0450257289879932,1.0257813322108809,1.0743965612256146,0.8518745084331032,0.9747025297470253,0,0,0,0,0.21,0.124751515152,0.185142481203,0.0312812382739,-0.0367879732185,-0.0854131321963,1.01234798683,1.03548457343,1.04005430731,1.01895381624,0.717988421049,9.14945615384,12.1073890981,31.7233705032,0.996320523303,0.996320523303,0.996320523303,,,1.00525935856,1.01891920142,1.03956489282,,,-1.0944,-0.713472727273,0.560863909774,1.89826446998,0.951343978551,0.693318953713,0.99676535984,0.999030183805,1.01514697828,1.03180574461,27.2112871039,60.0170512823,2052.29620365,2495.29501777,-11.058,-10.6238121212,5.0190537594,14.106315924,6.66615645804,6.07818060489,0.994654394189,0.996678692742,1.01060739119,1.02430520603,3789.14088954,5598.91003719,130729.684655,139621.031755,1.0179524004924088,0.9974353713582274,1.2593352482560525,,100.93669999999999,0.9894437677628909,1.1410511529907525
2016-09-01,97.81,1.03143611764,1.0148371031334302,1.0190664721817044,1.0494635193133046,1.0328405491024286,1.0731841123546193,0.9257927117841931,1.0244030163385003,0,0,0,0,0.1494,0.143066666667,0.17162556391,0.0369,-0.0349336790905,-0.0847349151822,1.01457393289,1.03587324029,1.04318704789,1.0224587331,0.795268421049,7.90831275641,12.2960981646,31.6966346502,0.999693376942,0.999693376942,0.999693376942,,,1.00866247293,1.02226170569,1.03612288136,,,-0.4696,-0.826127272727,0.491694736842,1.83400506567,0.965492624824,0.70538542213,0.996026134029,0.997949481832,1.0136345454,1.0303226974,30.8274957882,58.3146182053,2031.9766091,2486.40823571,-8.1714,-11.5992181818,4.43372744361,13.4915554174,6.80429622304,6.16778008852,0.99302266117,0.994680790812,1.00801669258,1.0217523664,4516.26487269,5835.64126976,128820.94946,138920.434337,1.0127798793579388,0.9927410285246906,1.1747265105817402,,100.88476666666665,0.9927933414535121,1.1449139646494204
2016-09-02,97.9,1.02996050392,1.005856364944005,1.0192608016657991,1.0440439372933774,1.0197916666666667,1.0595238095238095,0.9557746753880699,1.0272822665267578,0,0,0,0,0.119,0.159387878788,0.160984586466,0.0425764071295,-0.0330001479723,-0.0840285285802,1.01426077587,1.03370086555,1.0436265757,1.02344903108,0.857823947365,6.5171225,12.5087455696,31.6723333294,1.0,1.0,1.0,,,1.00959059503,1.01841256632,1.03707627119,,,0.0233999999999,-0.885733333333,0.419059398496,1.76675659006,0.97970594087,0.717364858765,0.998995036199,1.00065393207,1.01591239879,1.03280153,30.3154892092,56.0827856412,1991.93834239,2481.12716988,-5.4278,-12.0267090909,3.71936879699,12.8578724906,6.94235026371,6.25658386888,0.997119823164,0.998513801745,1.01129844453,1.02526007004,4403.81923059,5833.08236437,125635.68174,138521.809504,0.979673135852911,1.0204290091930541,1.1721144024514811,,100.83313333333332,0.9937068615509542,1.145967458738148
2016-09-06,97.76,1.02948411075,1.0081468495410952,1.0218459287132853,1.0192889166927328,1.0163218629795199,1.0823737821080603,0.9173313315191893,1.0682985466069281,0,0,0,0,0.064,0.158303030303,0.136163909774,0.0636515243902,-0.0246379571027,-0.0809077508826,1.00812605701,1.02376944243,1.04058532925,1.02273722919,0.743269473681,4.03528455128,13.217339731,30.9952489151,0.998569969356,0.998569969356,0.998569969356,,,1.0,1.00814684954,1.0297029703,,,0.8214,-0.562872727273,0.0962518796992,1.47861704972,1.03631909429,0.764263003926,1.00134048473,1.0021380777,1.01538469952,1.03307227258,24.7696260513,51.2060971797,1790.08395188,2476.96443799,5.9044,-8.26511515151,-0.0158969924817,10.2472035413,7.48651154038,6.60255813826,0.999798347095,1.0001229103,1.01064081121,1.02545881556,3317.18813691,5752.11578995,110007.199304,137758.667781,0.9939648117839607,1.0104337152209493,1.1717471358428804,,100.64236666666666,0.9985699693564862,1.144328690155683
2016-09-07,100.11,1.00490460493,1.0232011447260834,1.0463001672240801,1.0524600504625736,1.0530135689491953,1.1455544112598695,0.919199338903682,1.0723007712082262,0,0,0,0,0.113,0.158672727273,0.132441729323,0.0682614915572,-0.0224595698547,-0.0800472902994,1.03016613757,1.04593669111,1.06498158941,1.04748115625,1.16485552631,4.05735583333,13.6539606171,30.8291828774,1.0,1.0,1.0,,,1.02403846154,1.03238114881,1.05445544554,,,1.0814,-0.315842424242,0.0265631578947,1.40405457317,1.04993292751,0.775705098496,1.00289923184,1.00358506892,1.01640907818,1.0343864122,26.4093589461,51.072234872,1742.58741006,2495.78010183,9.0256,-5.8317030303,-0.938061654136,9.59210612101,7.61702203323,6.68637074501,1.00175837624,1.00186300336,1.0119667432,1.02707239858,3108.8723398,5721.19782694,106526.963286,138627.242886,0.9724303266406952,0.9679352712016782,1.1283588053141544,,100.601,1.0,1.1677359150822348
2016-09-08,99.23,1.01351036313,1.0179524004924088,1.032247997503381,1.051165254237288,1.0308539372532723,1.1332800365463682,0.9160819793205318,1.0466195548992723,0,0,0,0,0.1996,0.15863030303,0.130421052632,0.0725770637899,-0.0202526371308,-0.079152384401,1.01944266084,1.03456994138,1.05505745507,1.038524736,1.292725,3.8084250641,13.9786500633,30.5723033962,0.991209669364,0.991209669364,0.991209669364,,,1.01503682488,1.01795240049,1.04518643354,,,1.4456,-0.0520727272727,-0.036495112782,1.32942417917,1.06326053534,0.787004538355,1.00182717017,1.00231791413,1.01465578794,1.03286014533,25.6796410513,49.8270178848,1684.54163898,2506.518761,11.5114,-3.35616969697,-1.82375977444,8.9396157364,7.74447839311,6.7687892132,0.999806682052,0.999585211411,1.00920962213,1.0245056593,2661.01121559,5655.04673969,102701.516898,138962.362286,0.9798448049984884,0.962813665222211,1.1602338002620174,,100.57063333333333,0.9912096693637,1.1574711302927796
2016-09-09,99.06,1.01493741167,1.0127798793579388,1.0278065988794356,1.0471458773784357,1.021237113402062,1.1130337078651686,0.9459511077158136,1.0538297872340425,0,0,0,0,0.2568,0.156678787879,0.130106766917,0.0766558864916,-0.0180229562236,-0.0782231154965,1.01612506155,1.03068327247,1.05252392975,1.03700805484,1.33779578947,3.45018871794,14.2914707437,30.3066075118,0.989511537309,0.989511537309,0.989511537309,,,1.01329787234,1.01620845302,1.04339582894,,,0.8518,0.132775757576,-0.10142443609,1.25292265478,1.07612055057,0.798139070374,0.995894897248,0.996033233864,1.00780538319,1.02604565049,28.4563147355,49.7147053848,1632.25095783,2505.36224428,6.3424,-1.4817030303,-2.71380413534,8.27658937617,7.86775433954,6.84968081071,0.995831199297,0.995174900887,1.00430943484,1.01967030932,2490.86168928,5793.76926053,99695.4722263,138832.901346,0.9802140117100746,0.9665859075307894,1.1682818493842115,,100.5397,0.9895115373089601,1.1554881605039076
2016-09-12,95.91,1.04724985229,0.979673135852911,0.9854104592623035,1.0039778080184234,0.9735079171741778,1.086798866855524,0.9612146722790138,1.0261046325024072,-2.87781424101,0,0,0,0.026,0.133090909091,0.13199924812,0.088937804878,-0.0113672219292,-0.0752652711349,0.980479352276,0.993896309806,1.01566895186,1.00523395586,1.15846815789,2.81215794871,14.0063049209,29.032707783,0.966542376297,0.958046149236,0.958046149236,,,1.0,1.0,1.00250862339,,,-4.1652,-0.072696969697,-0.322980827068,1.00717000469,1.1107333348,0.830344300711,0.975875061341,0.974348054495,0.984414097151,1.0024455721,177.537541841,122.06894641,1523.15760251,2493.09669724,-31.4882,-1.85335151515,-5.25930864662,6.20251522045,8.20304521654,7.08165181794,0.977784054472,0.975296117389,0.983019851192,0.998308303913,10836.8137314,10530.176921,92916.6390228,138287.215252,1.0416015014075697,0.9944739860285684,1.2115524971327287,,100.44173333333333,0.9580461492358405,1.1187448967689255
2016-09-13,97.17,1.03295770299,0.9939648117839607,1.0020624935547078,1.0035113084787772,0.9871990246875952,1.077750665483585,0.9742330058151194,1.0227344490053678,-2.17464212679,0,0,0,-0.21,0.10963030303,0.130242481203,0.0931671904315,-0.00923592065166,-0.0742338284088,0.992832438452,1.00591884429,1.02770069553,1.01898270826,1.02759236842,2.53453788461,13.4838840348,28.4344848703,0.980920654149,0.970632304465,0.970632304465,,,1.01313731623,1.01313731623,1.01567889621,,,-6.2384,-0.560278787879,-0.407485338346,0.91620891182,1.1206972442,0.840604947428,0.990288315839,0.988099222995,0.997887666699,1.01612611811,194.464899736,135.138035641,1490.56588783,2469.34509798,-46.701,-5.09292727273,-6.05896278195,5.45318351313,8.30097227789,7.15482283552,0.991214856236,0.98807495188,0.995566108743,1.01103761532,11746.2436895,11334.3051487,91014.1581058,137234.026404,1.016568899866214,0.9780796542142637,1.2176597715344242,,100.3725,0.9706323044650884,1.0674502911128199
2016-09-14,97.35,1.03026365348,0.9724303266406952,0.9949918233851185,1.0226914591868894,1.1395294393070348,1.0807060390763765,1.0076596625608114,1.0415106451267786,-1.61534314103,0,0,0,-0.392,0.0825272727273,0.127409774436,0.0975557692308,-0.00715216684248,-0.0731807757383,0.994178921569,1.0068493682,1.02826948899,1.02133619573,0.922347368417,2.3357101923,12.9438461867,27.9536812854,0.982737734706,0.972430326641,0.972430326641,,,1.0150140757,1.0150140757,1.01756036375,,,-7.946,-1.21176969697,-0.506418045113,0.819741651032,1.12961025551,0.850583901745,0.980902489665,0.978170266839,0.987258172819,1.00525006665,289.383711578,192.930933269,1466.61486576,2452.12576604,-60.148,-9.77108484849,-6.91267443609,4.66539819418,8.3902835824,7.22559426903,0.981984534172,0.978252960889,0.985145395817,1.00040772668,17718.1290885,15408.7330951,89938.7551478,136338.045248,0.9953775038520802,0.997431946584489,1.2096558808423217,,100.29616666666666,0.9724303266406952,1.0675512665862485
2016-09-15,97.23,1.03072542768,0.9798448049984884,0.9974353713582274,1.0241204971560987,1.1218414676358601,1.0457087545708754,1.0361253196930946,1.0245521601685985,-1.03265748336,0,0,0,-0.4674,0.047303030303,0.123610150376,0.102071388368,-0.00513465336381,-0.0721061603664,0.993004136241,1.00470941392,1.02573570136,1.02060524631,0.929057894733,2.11728660256,12.4285162025,27.3697871698,0.981526347668,0.97123164519,0.97123164519,,,1.01376290272,1.01376290272,1.01630605205,,,-8.7318,-1.98762424242,-0.61767443609,0.7249940197,1.13763445704,0.860275522695,0.980874570392,0.977508915096,0.985561477519,1.00383242581,382.656683157,254.689228462,1282.34992391,2420.45241192,-68.3896,-15.6607272727,-7.82026466165,3.89527713415,8.47184872539,7.29388478938,0.980530537396,0.976128040045,0.982054733003,0.997562200389,24595.2181398,20381.2156167,78748.2059026,134700.092245,0.9826185333744729,1.0008227913195515,1.2099146354005965,,100.21743333333333,0.9712316451902907,1.0662353328215814
2016-09-16,97.1,1.03129007896,0.9802140117100746,0.9927410285246906,1.0116690977286933,1.0996602491506229,1.0116690977286933,1.0554347826086956,0.9956931911402789,-1.22895718143,0,0,0,-0.3732,0.00458181818182,0.11902593985,0.106758747655,-0.00319281381857,-0.071010027064,0.991792938965,1.00250367808,1.02305697537,1.01977721911,0.945866052628,1.88147564102,11.7916593513,26.7778140723,0.997431946584,0.969933073619,0.969933073619,,,1.01240746533,1.01240746533,1.01484113712,,,-7.292,-2.70156363636,-0.721954511278,0.637128306754,1.14497538678,0.869708279895,0.991276317673,0.987475869239,0.994549157261,1.0135056553,398.610073683,273.392588141,996.374984238,2393.08910154,-59.0288,-21.1473939394,-8.60617105263,3.18293140244,8.54759025434,7.35996205449,0.991667627458,0.986789873232,0.991838334992,1.00797401474,25491.9880169,21841.1724382,61675.3708061,133162.283235,0.9860968074150361,0.9979402677651906,1.205458290422245,,100.13826666666667,0.969933073619019,1.0648097379098584
2016-09-19,99.9,0.999881881882,1.0416015014075697,1.0204290091930541,1.0400832899531496,1.1551803885291396,1.009090909090909,1.0883538511820459,1.0183486238532111,0,0,0,0,0.0908,-0.103903030303,0.0970639097744,0.120265079737,0.00219239627285,-0.0676197255325,1.01937215247,1.02910916129,1.04999704393,1.05043935888,1.15011868421,1.81837891025,11.6230394779,25.4450943357,1.0,1.0,0.997902307462,,,1.02883625129,1.04160150141,1.04160150141,,,1.039,-3.9091030303,-1.04175037594,0.391287359287,1.16245516292,0.896396966739,0.992137596799,0.987600921228,0.992121241113,1.01144208036,423.308110262,319.429410193,690.111593653,2307.91491129,4.3276,-31.1171212121,-10.7439398496,1.20765483114,8.73566451887,7.54460173673,0.990404329826,0.984785189194,0.987436023383,1.00387064606,27344.6342577,26134.9207617,44050.208594,128568.888281,0.9547547547547547,0.980980980980981,1.174174174174174,,99.8882,0.9979023074617921,1.0950345281157514
2016-09-20,98.78,1.01036005939,1.016568899866214,1.0104337152209493,1.032507578133166,1.1522220926163536,0.9570778025385138,1.033912497383295,0.9754122642441,0,0,0,0,0.2584,-0.108951515152,0.0905304511278,0.12417912758,0.00382417223394,-0.0664598991599,1.00727567518,1.01647736774,1.03770995755,1.03929239107,1.16325552631,1.72481121794,11.7879479589,24.480676537,0.988788788789,0.988788788789,0.986714613925,,,1.01730175077,1.02992388698,1.02992388698,,,2.5764,-3.88710909091,-1.14202556391,0.311137523452,1.16650690489,0.90471106989,0.993674984644,0.988863910596,0.99275599789,1.01212320858,424.878089209,333.476413077,644.493880361,2293.76709849,15.6874,-31.5624242424,-11.3687680451,0.5640054409,8.78222395247,7.60113034817,0.992232163424,0.986359113595,0.988384442446,1.00485579342,27843.986224,27611.9164484,41904.0003884,127872.429499,0.9621380846325167,1.0446446649119254,1.2046973071471958,,99.80336666666666,0.9867146139246828,1.0598712446351932
2016-09-21,96.9,1.02902235982,0.9953775038520802,0.9679352712016782,1.0127508361204014,1.064484235966165,0.9459195626708318,1.0485878151715184,0.9692907872361709,-1.56116940002,0,0,0,0.2352,-0.107836363636,0.0824770676692,0.127523334897,0.00529301892874,-0.065290670595,0.988563675131,0.996780266014,1.01770614392,1.02039204536,1.22923052631,1.65589846153,11.8239156804,23.0871361006,0.96996996997,0.96996996997,0.967935271202,,,1.0,1.01032217704,1.01032217704,,,1.967,-3.59436969697,-1.23960526316,0.23232891651,1.1693382926,0.912738491921,0.993660639904,0.988683237846,0.99186734957,1.01129786716,427.625595788,344.435188462,598.77127264,2288.57294114,9.9916,-29.8672606061,-11.9881755639,-0.0686460600377,8.81758017024,7.65515735682,0.99229173627,0.986371080134,0.987657274505,1.00419312362,28602.039659,28518.0909692,39796.2530213,127714.397043,1.002063983488132,1.068111455108359,1.2127966976264188,,99.71226666666666,0.9679352712016782,1.0396995708154506
2016-09-22,95.54,1.04268264601,0.9826185333744729,0.962813665222211,0.993862477894518,1.044153005464481,0.9280233122875182,1.067486033519553,0.8605656638443524,-1.12231540192,0,0,0,0.1206,-0.108260606061,0.0721789473684,0.130169371482,0.00657076447492,-0.064113829947,0.975863865254,0.982787840135,1.00335141848,1.00707158414,1.53776947368,1.65503788461,11.8246334019,21.534649544,0.956356356356,0.956356356356,0.954350214764,,,1.0,1.0,1.0,,,2.7444,-2.95964848485,-1.31411954887,0.15785206379,1.17124349068,0.920516192832,1.00602682797,1.00098325923,1.00364339324,1.02346322467,416.513520788,338.93939359,548.974605551,2295.3393834,14.2112,-25.6749393939,-12.466781203,-0.668776688556,8.84357301629,7.70693971768,1.00239369435,0.996420777041,0.997094613961,1.01393115428,27291.091784,27783.0355823,37028.5999256,127947.946099,1.0185262717186518,1.0987021142976763,,,99.6179,0.9543502147637599,1.025107296137339
2016-09-23,95.75,1.0394175805,0.9860968074150361,0.9665859075307894,0.9934633741440133,1.0416666666666667,0.9433497536945813,1.085231780573501,0.8160047724561105,-0.00919967956156,0,0,0,-0.0976,-0.109515151515,0.0601417293233,0.132119652908,0.00765515705579,-0.0629288453651,0.979083904679,0.984892317583,1.00548422072,1.01027619711,1.76957342105,1.63725737179,11.8281239873,19.9665347131,0.958458458458,0.958458458458,0.956447907302,,,1.00219803224,1.00219803224,1.00219803224,,,3.2492,-2.06358181818,-1.36386729323,0.0887903142589,1.17223221988,0.92804570134,1.00721384959,1.0021875254,1.00427574689,1.02429890266,408.749931315,333.667167628,490.783605551,2302.98869368,16.882,-19.4298606061,-12.7811406015,-1.22707971388,8.86046215424,7.7565199883,1.00447306152,0.998541908516,0.998600108478,1.01562997495,26134.4822327,26892.1731028,33924.6139855,128280.245786,1.01201044386423,1.085953002610966,,,99.52423333333334,0.9564479073019678,1.0211154953609898
2016-09-26,95.38,1.04039281471,0.9547547547547547,0.9944739860285684,0.9799650672968252,1.0459480206162957,0.9407239372719203,1.183815315874395,0.8315605928509153,1.24140814886,0,0,0,-0.5456,-0.108812121212,0.0143751879699,0.133886022514,0.00984637980544,-0.0593095728532,0.978642848715,0.98110665086,1.00144762625,1.00857708205,2.398445,1.59201737179,11.8235435285,16.7764364623,0.996135770235,0.954754754755,0.95275197283,,,1.0,1.0,1.0,,,5.0298,1.10741212121,-1.38182593985,-0.0814764305816,1.16926533492,0.949199206756,1.0011079929,0.995902848098,0.996232352294,1.01660695114,360.531483157,317.963099936,313.462706184,2317.42822563,33.9904,3.44344242424,-12.8481037594,-2.6041602955,8.85283503721,7.89205642139,0.996983726043,0.990903292211,0.989074768438,1.00641187567,21497.4822148,24984.0333808,24366.0051565,128846.249014,1.0274690710840848,1.0817781505556723,,,99.23266666666669,0.9527519728298871,1.0103813559322032
2016-09-27,95.04,1.0430453844,0.9621380846325167,0.9780796542142637,0.9800969371970714,1.0417625780993094,0.9410832755718389,1.1625688073394496,0.8623536884130297,1.41139505656,0,0,0,-0.459,-0.122545454545,-0.00267406015038,0.132903822702,0.0104362063408,-0.058083699406,0.977697308863,0.977845683728,0.99800352042,1.00493532791,2.27022736842,1.6737250641,11.816644288,16.7774837107,0.992584856397,0.951351351351,0.94935570872,,,1.0,1.0,1.0,,,2.6546,1.7864969697,-1.3596037594,-0.129700492495,1.16558932548,0.95575329328,0.996214594365,0.990545337894,0.99024001914,1.01058739503,317.561594473,323.483700962,273.460404491,2317.63098063,14.4076,7.95739393939,-12.7630740602,-2.99708663227,8.82456207513,7.93262519703,0.991658690588,0.985081098368,0.982553132302,0.999849052801,19183.7400832,26093.3160284,23119.8793278,128835.023337,1.085753367003367,1.0764941077441077,,,99.13103333333336,0.9493557087204076,1.0067796610169493
2016-09-28,97.1,1.01980054926,1.002063983488132,0.997431946584489,0.9924366312346687,1.0329787234042553,0.9681922424967593,1.0910112359550561,0.8658819332976636,0,0,0,0,-0.1884,-0.135472727273,-0.0187785714286,0.131285834897,0.0109924226442,-0.0568403128845,0.999984552247,0.998770822726,1.01948812981,1.02673163485,2.04371868421,1.63972794871,11.8532088449,16.7705301848,1.0,0.971971971972,0.969933073619,,,1.02167508418,1.02167508418,1.02167508418,,,-0.0200000000002,2.22407272727,-1.31640526316,-0.17229195591,1.16056071701,0.962115695773,1.004041058,0.998100614784,0.997219515722,1.01785342618,276.548830525,315.674614359,227.437967023,2323.81459026,-8.9106,10.8229878788,-12.5653191729,-3.34479158068,8.78302024877,7.97139448511,1.0000598987,0.993221995071,0.990027432561,1.00758755304,16118.0229882,25320.501989,20964.114179,128953.904309,1.0659114315139033,1.038928939237899,,,99.02263333333336,0.969933073619019,1.028601694915254
2016-09-29,97.31,1.01658274244,1.0185262717186518,1.0008227913195515,0.9982560525235946,1.0432032590051459,0.9615612648221343,1.1131320064058567,0.8773780542782437,0,0,0,0,0.0526,-0.144503030303,-0.0334018796993,0.129028306754,0.0115460018167,-0.0555793507559,1.00305110603,1.00060667757,1.02154283832,1.02878491235,1.83606736842,1.60385025641,11.8957156804,16.8169568829,1.0,0.985118445029,0.972030766157,,,1.02388468013,1.02388468013,1.02388468013,,,-1.7976,2.48416969697,-1.24676240601,-0.210518363039,1.15437949924,0.96829644084,1.00731954262,1.00153284535,1.00025710883,1.02094018263,276.248599999,307.180384359,210.683317719,2329.67879333,-22.9686,12.6110727273,-12.1908736842,-3.65351615854,8.73038673084,8.00849191311,1.004815832,0.998079394078,0.994405125244,1.01203564214,15036.1835801,24074.8581961,20217.584237,129166.570285,1.0787175007707326,1.0071935052923646,,,98.9236666666667,0.972030766157227,1.028646934460888
2016-09-30,96.9,1.01984864121,1.01201044386423,0.9979402677651906,0.9906962478274205,1.0396995708154506,0.9688062387522497,1.118421052631579,0.868668758404303,0.397463439886,0,0,0,0.2006,-0.149072727273,-0.0464789473684,0.126194863977,0.012091934775,-0.0543017019403,0.999938084329,0.996173112064,1.01699451358,1.02431154293,1.60415157894,1.56956147436,11.9288728481,16.8499962107,0.995786661186,0.995786661186,0.967935271202,,,1.01957070707,1.01957070707,1.01957070707,,,-2.617,2.44096363636,-1.16065150376,-0.245942729831,1.14690544274,0.974276932204,1.00185759751,0.996130398939,0.994445552773,1.01491384626,263.057708157,299.869440962,201.879539222,2329.17371265,-29.1016,12.0710666667,-11.748006015,-3.94233037054,8.66506167956,8.04371591267,0.997687410648,0.990938848585,0.986800301731,1.00417510537,13550.2545735,23446.2551795,20618.9195694,129111.715782,1.0730650154798762,1.0484004127966975,,,98.82333333333337,0.9679352712016782,1.0206446176532549
2016-10-03,98.0,1.00539591837,1.0274690710840848,0.980980980980981,1.0010214504596526,1.0451103764530234,1.0080230405266406,1.101123595505618,0.9091752481677335,0,0,0,0,0.2848,-0.092096969697,-0.0713146616541,0.11325119606,0.0136938789264,-0.050371134401,1.01146672997,1.00636422683,1.02853664424,1.03540928052,1.36676736842,1.41399737179,11.9064774684,16.9712551533,1.0,1.0,0.980980980981,,,1.01135190918,1.03114478114,1.03114478114,,,-0.0655999999999,1.09055151515,-0.81545,-0.34174500469,1.11704489276,0.99108813769,1.00462852399,1.0006338539,0.998048591422,1.01797538506,201.106360788,268.579434872,201.435358921,2327.35704054,-3.4494,1.51126666667,-9.83898045113,-4.73289331614,8.39544232888,8.13908142725,1.00319960723,0.997627199842,0.992537076388,1.00933970946,10101.8988938,21268.3374474,22170.3976304,129089.847662,1.052857142857143,1.0255102040816326,,,98.52880000000005,0.9789231844970533,1.0322308826627344
2016-10-04,103.19,0.954037212908,1.085753367003367,1.0446446649119254,1.0555441898527005,1.0759044937962674,1.0875843170320405,1.144901808498835,0.9617858141485692,0,0,0,0,0.4616,-0.0158060606061,-0.0704590225564,0.107757973734,0.0143365477028,-0.0490482591483,1.06183307437,1.05781108246,1.08234399481,1.08945164496,3.35544105263,2.22408179487,12.5620287184,17.3870081604,1.0,1.0,1.0,,,1.0649122807,1.085753367,1.085753367,,,0.4746,0.628490909091,-0.673686842105,-0.369865173546,1.10478074748,0.996237551912,1.00335600663,1.00030471015,0.997616022487,1.01731140966,165.105762104,265.784029744,201.626987276,2328.71143601,3.6718,-1.6688969697,-8.96875601504,-4.97106048311,8.28296514299,8.16687793346,1.00201121567,0.997253587679,0.992052255807,1.00858701168,8964.35650824,20757.8202781,22336.8408963,129160.235655,0.9914720418645218,1.130245178796395,,,98.44710000000003,1.0,1.0868969875710974
