,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2016-08-11,54.01,0.699284083194,1.0190566037735849,1.0217555807794172,1.0110445526020218,1.1849495392716103,1.355672690763052,1.6957613814756671,1.5023643949930456,0,0,0,0,0.1298,0.172181818182,0.0188872180451,0.197170942777,0.125941252051,0.0753925414567,1.01902776337,1.02882559397,1.10977266715,1.24412963043,1.10812921052,3.79713019231,17.4868790981,39.9664819969,15.409,2.17396969697,8.4517537594,10.1079929644,6.69110268694,1.22613411535,0.99568284102,1.007276044,1.03651466931,1.07929073411,3434.65944746,11671.0317692,52795.388968,113763.566053,33.272,-2.16682424242,8.22503345865,15.2959772983,4.28239370751,4.2163902986,1.0031737509,1.00914821684,1.02493643553,1.03827641338,4719.57632533,54345.9854637,121433.584752,157485.27206,1.0125902610627662,0.9383447509720423,0.84132568042955,,37.768333333333366
2016-08-12,53.94,0.701666666667,0.9948358539284397,1.0463627546071774,1.0177358490566037,1.159252095422308,1.347152847152847,1.6500458855919242,1.567112144102266,0,0,0,0,0.0456,0.196787878788,0.00888007518797,0.197926782364,0.126715743671,0.0761170016407,1.01717927926,1.02453547839,1.10495143816,1.23875946071,1.14574631579,3.28047634615,17.2568909968,39.9472092414,10.235,1.00287878788,8.16231766917,10.2090009381,6.74173707806,1.30491909718,0.998167315045,1.00947009042,1.03836444444,1.08169242788,2747.10997377,10507.8662244,50280.378038,114103.044525,30.4764,2.24869090909,6.06801842105,15.6972445356,4.34631728053,4.30489846771,1.00712649099,1.01239469143,1.02841259646,1.04196665382,5454.30656217,50915.0158051,121032.880408,156006.931363,1.0276232851316278,0.9150908416759362,0.8446421950315166,,37.84790000000004
2016-08-15,54.43,0.699821177047,1.0139716840536512,1.0528046421663442,1.0320439893818734,1.1886874863507315,1.3439506172839506,1.6840965346534653,1.5753979739507962,0,0,0,0,0.0036,0.188024242424,0.00181390977443,0.197579760788,0.12902741151,0.0783100793427,1.02179504027,1.02472383947,1.10575018538,1.23879983442,1.16498842105,1.45540711539,16.9497870886,39.8294996502,,,,,,,,,,,,,,,16.3544,14.3778545455,1.29719022556,16.6905787993,4.5855840102,4.57683109463,1.00618861053,1.00906612084,1.02634881139,1.03982570578,7304.8764948,33260.927854,127112.906179,151921.231519,0.9937534447914753,0.9281646151019659,0.8690060628329964,,38.09126666666671
2016-08-16,54.73,0.69751568305,1.0214632325494588,1.0375355450236967,1.0086619977884261,1.193935427574171,1.3401077375122428,1.6834820055367579,1.617316784869976,0,0,0,0,0.0272,0.168078787879,0.00522293233083,0.196649718574,0.129804661861,0.0790465190291,1.02576116801,1.02910759279,1.10871112079,1.24179984968,1.26564710526,1.49229846154,16.9134208703,39.7994052673,-11.944,-0.019212121212,6.38068609023,10.5012319418,6.9358648617,1.62292331655,1.00328566296,1.01292894815,1.04065929233,1.08470414389,1465.14749351,7929.85730128,46374.9403636,114683.369591,12.2986,17.0729030303,0.451470300752,16.9350554174,4.68089946378,4.66961637805,1.00720508581,1.00952588718,1.02721990115,1.04067533638,8287.17413138,27567.483214,129193.955495,150059.510868,0.9780741823497169,0.9137584505755527,0.8435958340946466,,38.175033333333374
2016-08-17,54.29,0.704690243753,0.9872704128023276,1.039043062200957,0.9696374352562958,1.196078431372549,1.3431469569520038,1.6481481481481481,1.625935908954777,0,0,0,0,0.038,0.138418181818,0.0106789473684,0.195298874296,0.13058589135,0.0797845963832,1.0161528815,1.01920991988,1.09682861169,1.2280721597,1.29330631579,1.38288403846,16.7820455063,39.6370566038,-3.045,0.0969696969697,5.89645300752,10.5334434803,6.98248198693,1.70281005133,1.00183479227,1.01066907222,1.03822939902,1.08227416706,1468.6673422,7092.64268589,45964.255576,115150.453468,8.5122,18.3696484848,-0.0810101503761,17.1259913227,4.78319132384,4.76320559217,1.00281120638,1.00455804416,1.02244829715,1.03579459101,8413.92741559,22003.0332153,130206.431834,147745.851847,0.9648185669552405,0.9102965555350894,0.8682998710628108,,38.25763333333338
2016-08-18,54.69,0.701066008411,1.0125902610627662,1.03188679245283,0.9873623397725221,1.2022422510441855,1.3584202682563338,1.672988681553992,1.5902878743820876,0,0,0,0,0.0718,0.110866666667,0.0184090225564,0.193582152908,0.131372916667,0.0805246074981,1.0206404897,1.02489622668,1.10182403352,1.23334357549,1.16588842105,1.2819874359,16.6636878323,39.5239375943,6.274,0.194939393939,5.45680263158,10.5451050657,7.02876143489,1.78279030629,1.00488994636,1.01283640333,1.04052059585,1.08460255996,1524.37944088,6253.94791666,46153.5403149,115389.658739,2.9304,18.4857515152,-0.24949962406,17.2641030957,4.89272675076,4.85762743027,1.00406755589,1.00534314649,1.02355066958,1.0368783339,8626.7848998,16155.4032953,131366.936391,145587.812296,0.92667763759371,0.9197293837995977,0.8211738891936369,,38.34130000000005
2016-08-19,55.43,0.693260568886,1.0276232851316278,1.0223164883806715,1.0382094025098332,1.2209251101321585,1.3575802106294392,1.7436300723497955,1.6351032448377583,0,0,0,0,0.1544,0.090696969697,0.0287545112782,0.191455816135,0.132174539967,0.0812673404906,1.03071888133,1.03656398581,1.11378746512,1.24609751505,1.08788,1.22318455128,16.7908840348,39.4724105503,13.438,0.62596969697,5.11251315789,10.5369258912,7.07522031763,1.86289874742,1.01038666829,1.01760861323,1.0456222512,1.08983965858,1832.05181588,5536.67105128,46783.6701646,115852.206615,-1.8634,17.6072424242,-0.0145796992484,17.3427632036,5.0097614598,4.95289445892,1.00468752585,1.00551623542,1.02408818947,1.03735022848,8911.38291164,9942.13877707,133029.168373,143395.162086,0.8904925130795598,0.9420891214143965,0.7297492332671839,,38.42743333333338
2016-08-22,54.09,0.715081037777,0.9937534447914753,1.0076378539493294,1.0346212700841622,1.2363428571428572,1.316058394160584,1.7504854368932041,1.5494127757089662,0,0,0,0,0.1536,0.0770727272727,0.0608819548872,0.182660881801,0.134618320734,0.0834942880764,0.997501175646,1.00887827806,1.07880631248,1.20517026734,0.625331315786,1.37749128205,16.8475022152,39.208850173,16.542,3.48451515151,4.37476503759,10.4035874765,7.21403971812,2.10298339306,1.00814693776,1.01407514681,1.04139234125,1.08533173468,2572.42181588,5308.53060096,47750.6265127,117135.638383,-2.4322,9.72958181818,2.04272142857,17.2781410882,5.39829392288,5.24013546168,1.00086396444,1.00159017691,1.01971155811,1.03306034023,8416.00580506,5642.53077739,133762.245949,139393.947074,0.9339988907376594,0.9970419670918839,0.7565169162506933,,38.678733333333376
2016-08-23,53.53,0.723984058783,0.9780741823497169,0.9990668159761106,1.0326003086419753,1.230857668429524,1.3569074778200252,1.732923276141146,1.4973426573426574,-2.67374588063,0,0,0,0.0236,0.0733939393939,0.0691454887218,0.178812406191,0.135412302215,0.0842319868452,0.986010186132,0.998382035465,1.06531868263,1.1894101832,0.441078684207,1.37669942308,16.6202321361,38.8788752201,11.268,4.28190909091,4.16178007519,10.3133388837,7.25985999766,2.18255052077,1.00285173044,1.00839881589,1.03532499906,1.07881219464,2576.19542114,5032.02583974,47854.3513228,116706.700613,-1.8732,6.61688484849,2.92626503759,17.1526496013,5.53694235525,5.33565210717,1.00195803056,1.00316810143,1.02099137475,1.03442850628,6120.10669348,5509.74259893,133801.399069,138768.954636,0.9342424808518587,0.9872968428918364,0.7771343172053055,,38.754866666666715
2016-08-24,52.38,0.741312842052,0.9648185669552405,0.9525368248772504,0.9883018867924529,1.2074688796680497,1.3486096807415036,1.8263598326359833,1.4627199106394861,-1.13206145848,0,0,0,-0.1756,0.0599696969697,0.0749428571429,0.174431566604,0.136170827473,0.0849642238222,0.965378696425,0.977216016418,1.0404701781,1.1609701903,0.544455526312,1.40591891026,16.2929968196,38.5102065998,4.407,5.07121212121,3.93836090226,10.1993079268,7.30497825832,2.261815265,1.00346751893,1.00912899758,1.03569233071,1.07907244949,2404.58538825,4985.23429326,47938.9753782,116716.53091,-3.009,3.75784242424,3.75118007519,16.9767066135,5.67873050281,5.43069016447,0.999759680155,1.00143087793,1.01874615896,1.0322399942,4301.72782532,5528.13975508,133369.480388,138382.287752,0.9434898816342115,1.069110347460863,0.8081328751431843,,38.82996666666671
2016-08-25,50.68,0.767556564062,0.92667763759371,0.9383447509720423,0.9587589860007567,1.119752540874945,1.267,1.7621696801112656,1.379047619047619,1.2094171255,0,0,0,-0.4506,0.0230181818182,0.0771981203008,0.169385014071,0.136868795417,0.0856883110974,0.93710418535,0.946524538574,1.00528378985,1.12085612353,1.1853818421,1.61201224359,15.9280208703,38.0513570401,0.0519999999994,5.90618181818,3.72485526316,10.0670718809,7.34994086967,2.34079270369,1.00692215634,1.01276696296,1.03906319277,1.08251141376,2362.24710535,5034.68666506,48028.511468,116749.845896,-7.3238,0.806357575757,4.44815037594,16.744951243,5.82092269398,5.52513867879,0.99600080915,0.997900534824,1.01465319073,1.02819455145,3533.65455032,5567.73599604,132520.137448,138565.785886,0.9925019731649566,1.0710339384372534,0.835043409629045,,38.89976666666671
2016-08-26,49.36,0.789407752566,0.8904925130795598,0.9150908416759362,0.9575169738118332,1.0718783930510316,1.2184645766477413,1.7819494584837545,1.361655172413793,3.42665695557,1,1,0,-0.7572,-0.039496969697,0.0753263157895,0.163600422139,0.137492194093,0.0864021547778,0.916816033136,0.923441015112,0.978043071741,1.08949996068,2.29550815789,2.04465891026,15.5680863133,37.4949634866,-4.181,6.5133030303,3.48846616541,9.91322654784,7.39428599684,2.41939234626,1.0008716322,1.00670522721,1.03242450997,1.07547479153,2140.07523035,4898.13887019,47803.3095787,116406.979975,-14.2918,-1.85665454545,5.00170639098,16.4498358349,5.96342494579,5.61898255294,0.995648601049,0.997777992057,1.01410222801,1.02765873915,2768.36088296,5612.18127194,132443.279876,138651.638255,1.0579416531604537,1.0358589951377635,0.8670988654781199,,38.96516666666671
2016-08-29,50.52,0.774975587226,0.9339988907376594,0.9281646151019659,0.9771760154738878,1.055137844611529,1.2815829528158296,1.795309168443497,1.394424510074524,0,0,0,0,-0.8512,-0.294848484848,0.0463676691729,0.142287359287,0.13890283052,0.0884791036454,0.949151268635,0.951260156096,0.997721454615,1.10869708342,4.57961342105,2.80785410256,14.5503390981,36.0871720755,-5.199,5.19184848485,2.8157612782,9.30875480769,7.52068103903,2.65272556362,0.99847603459,1.00238873579,1.02724991741,1.06976042598,1690.86831588,3576.22948076,47054.7458541,116038.819402,-19.476,-8.04587272727,5.60987067669,15.2040221623,6.38801728639,5.89639199917,0.99346773295,0.995595191617,1.0104899213,1.02410829926,3138.3032569,5712.24681656,131647.301552,139479.817861,1.0674980205859066,1.0138558986539983,0.8339271575613618,,39.15176666666672
2016-08-30,50.01,0.78409251483,0.9342424808518587,0.9137584505755527,0.9480568720379147,1.042526579111945,1.279355333844973,1.6929587000677049,1.3701369863013697,6.65194479297,0,0,0,-0.5778,-0.375642424242,0.0280827067669,0.134232668856,0.139219711088,0.0891502895011,0.943985654287,0.944048023559,0.986444037892,1.09547631369,4.89518815789,2.90200410256,14.1579341139,35.6882534434,-3.67,3.36518181818,2.65270676692,9.07092952627,7.55888885959,2.72970825032,1.00495067001,1.00847425981,1.03303154341,1.07585824771,1738.04905272,3486.6101266,46588.6224288,116508.385217,-14.9486,-9.61571515151,5.40540338346,14.6804383677,6.52722707454,5.98769472562,0.997377332698,0.99951113019,1.01394509123,1.02767705296,3269.24070954,5514.57179963,131389.09993,140042.711175,1.0567886422715458,1.0221955608878224,0.8114377124575085,,39.21246666666672
2016-08-31,49.42,0.794598003507,0.9434898816342115,0.9102965555350894,0.9458373205741627,1.0356244761106455,1.2639386189258313,1.740753786544558,1.3644395361678632,6.44082083187,0,0,0,-0.3162,-0.443254545455,0.00699812030075,0.125761515009,0.139447209037,0.0898087093856,0.936907560476,0.934661629606,0.973759525534,1.08070135156,5.44973263158,3.21133326923,13.7733158861,35.2908494929,2.035,2.25478787879,2.61619736842,8.82678353659,7.59604921179,2.80632420593,1.01459432144,1.01854796713,1.04319179226,1.08659076858,2033.22454614,3502.4076266,46579.7957718,117468.887069,-11.058,-10.6238121212,5.0190537594,14.106315924,6.66615645804,6.07818060489,0.994654394189,0.996678692742,1.01060739119,1.02430520603,3789.14088954,5598.91003713,130729.684655,139621.031755,1.13314447592068,1.027923917442331,0.8735329825981384,,39.26903333333338
2016-09-01,50.3,0.781939695162,0.9925019731649566,0.9197293837995977,0.9490566037735848,0.9650805832693784,1.2441256492703436,1.8048080373161104,1.3849118942731278,5.84689138577,0,0,0,-0.0734,-0.485036363636,-0.0158710526316,0.117114000938,0.139596309482,0.0904555405301,0.956892287791,0.952696623893,0.989563352711,1.09793564089,5.65548842105,3.36838846154,13.1925794937,34.9259667296,10.234,1.90715151515,2.71668984962,8.58541053002,7.63236457601,2.88258173964,1.0165388805,1.02081866982,1.04527743651,1.08906505501,2620.84786851,3596.03651281,46020.1210882,118526.383785,-8.1714,-11.5992181818,4.43372744361,13.4915554174,6.80429622304,6.16778008852,0.99302266117,0.994680790812,1.00801669258,1.0217523664,4516.26487269,5835.6412697,128820.94946,138920.434337,1.0791252485089464,1.0216699801192843,0.8349900596421471,,39.33156666666671
2016-09-02,52.22,0.754509766373,1.0579416531604537,0.9420891214143965,0.9631132423459978,1.0259332023575638,1.3028942115768463,1.8517730496453901,1.3962566844919786,0,0,0,0,0.1476,-0.486418181818,-0.0388383458647,0.108474272983,0.139689618495,0.0910934580269,0.995045731707,0.989610229636,1.02539431635,1.13746914748,5.55464210526,3.36706096154,12.7035563924,34.6763667885,19.417,2.24327272727,2.94235150376,8.34421060038,7.66765819855,2.95844344109,1.01431399256,1.01887845847,1.0430879455,1.08702853037,2926.29957904,3524.12942948,45503.6853224,119441.473457,-5.4278,-12.0267090909,3.71936879699,12.8578724906,6.94235026371,6.25658386888,0.997119823164,0.998513801745,1.01129844453,1.02526007004,4403.81923059,5833.08236431,125635.68174,138521.809504,0.9791267713519725,0.9728073535044044,0.8305247031788586,,39.400500000000044
2016-09-06,53.93,0.735756845293,1.0674980205859066,0.9970419670918839,1.0046572280178838,1.0206283118849355,1.3322628458498025,1.9260714285714287,1.6093703372127723,0,0,0,0,0.5138,-0.160872727273,-0.117368045113,0.0735150093809,0.139529273617,0.0935622561855,1.03433064825,1.0217208029,1.05202582759,1.16477437626,4.80309473684,3.39475153846,11.4921681013,33.6679395873,14.544,8.74578787879,4.40163721805,7.36991135084,7.79980899115,3.25665081293,1.01602665911,1.02250509885,1.04514533247,1.08977633774,3660.03644088,4766.5306266,43840.6808193,121699.236912,5.9044,-8.26511515151,-0.0158969924817,10.2472035413,7.48651154038,6.60255813826,0.999798347095,1.0001229103,1.01064081121,1.02545881556,3317.18813691,5752.11578989,110007.199304,137758.667781,0.9497496755052847,0.9273131837567217,0.8297793435935472,,39.6793666666667
2016-09-07,52.85,0.752184799748,1.0567886422715458,0.9872968428918364,0.9863755132512132,0.9808834446919079,1.3298943130347256,1.909320809248555,1.5649985193959135,0,0,0,0,0.4994,-0.0354060606061,-0.130971804511,0.0649760318949,0.139342884142,0.0941603837674,1.01540885337,1.00064374432,1.02918624181,1.13943836576,4.47848,3.35476820513,11.1370009494,33.6635572327,13.415,11.574,4.88327631579,7.14237699343,7.8325453733,3.32992015649,1.02725058848,1.03467544096,1.05719665169,1.10264891565,5753.31907246,6465.56882051,44332.9166515,123425.828906,9.0256,-5.8317030303,-0.938061654136,9.59210612101,7.61702203323,6.68637074501,1.00175837624,1.00186300336,1.0119667432,1.02707239858,3108.8723398,5721.19782687,106526.963286,138627.242886,0.9672658467360453,0.9542100283822138,0.8843897824030275,,39.7529666666667
2016-09-08,56.0,0.711375,1.13314447592068,1.069110347460863,1.0183669758137843,1.0634257500949489,1.40597539543058,1.9424210891432536,1.5814741598418527,0,0,0,0,0.5188,0.098296969697,-0.138795488722,0.0568434803002,0.139129787857,0.0947550198494,1.07534108475,1.05805610531,1.08783806753,1.20449049111,4.697645,3.56092301282,11.0097437342,33.8293027948,16.818,14.2184545455,5.39926315789,6.93269570826,7.86499134142,3.40265115489,1.02214750295,1.03000867696,1.05189812598,1.09750386388,7218.32223036,7721.17985736,43806.1937959,124807.645855,11.5114,-3.35616969697,-1.82375977444,8.9396157364,7.74447839311,6.7687892132,0.999806682052,0.999585211411,1.00920962213,1.0245056593,2661.01121559,5655.04673963,102701.516898,138962.362286,0.9071428571428571,0.9041071428571429,0.8216071428571429,,39.83700000000003
2016-09-09,54.28,0.735359248342,1.0791252485089464,1.0710339384372534,1.0049990742455102,1.0160988393859978,1.3063778580024068,1.80092899800929,1.5651672433679356,0,0,0,0,0.4922,0.217642424242,-0.141818796992,0.0490092166979,0.13886915729,0.0953434984948,1.04346488783,1.02423790699,1.05215463455,1.16500374259,4.35782,3.55443051282,10.6274034019,33.7857941981,23.364,16.4690606061,5.95627255639,6.73394465291,7.89732326828,3.47484794969,1.02380794331,1.03223721648,1.05388313124,1.09977204525,8886.61107904,9164.5433189,44376.7210914,126286.517248,6.3424,-1.4817030303,-2.71380413534,8.27658937617,7.86775433954,6.84968081071,0.995831199297,0.995174900887,1.00430943484,1.01967030932,2490.86168928,5793.76926046,99695.4722263,138832.901346,0.9467575534266764,0.9345983787767133,0.8457995578481945,,39.91530000000003
2016-09-12,51.13,0.78501206076,0.9791267713519725,1.0358589951377635,0.9479050797182055,0.9647169811320755,1.2562653562653563,1.7066088117489988,1.4820289855072464,0,0,0,1,0.1582,0.384703030303,-0.124027067669,0.0273265243902,0.137769743319,0.0970603388133,0.986094771557,0.963439968721,0.985116323876,1.09073988398,3.9495568421,3.66371532051,8.98031012658,33.201548864,12.784,18.7108181818,7.62112030075,6.22525961538,7.98974869609,3.68806074944,0.99665053168,1.00618572831,1.02577306918,1.07134924477,10641.9874738,11599.6941282,41194.1449858,129100.668281,-31.4882,-1.85335151515,-5.25930864662,6.20251522045,8.20304521654,7.08165181794,0.977784054472,0.975296117389,0.983019851192,0.998308303913,10836.8137314,10530.176921,92916.6390228,138287.215252,0.9935458634852337,0.9763348327791903,0.919225503618228,,40.137666666666696
2016-09-13,51.22,0.784850969673,0.9497496755052847,1.0138558986539983,0.9410251699430461,0.9711793704967766,1.2572410407461954,1.720524017467249,1.521235521235521,0,0,0,0,-0.191,0.354060606061,-0.112457518797,0.0206537992495,0.137277635666,0.0976105729228,0.988936728902,0.965945790489,0.985078143218,1.09047603207,3.95224315789,3.74933788462,8.13607011076,32.594443298,,,,,,,,,,,,,,,-46.701,-5.09292727273,-6.05896278196,5.45318351313,8.30097227789,7.15482283552,0.991214856236,0.98807495188,0.995566108743,1.01103761532,11746.2436895,11334.3051487,91014.1581058,137234.026404,0.9763764154627098,0.9617336977743068,0.9019914096056229,,40.20006666666669
2016-09-14,51.12,0.787567814293,0.9672658467360453,1.0221955608878224,0.9340398319020646,0.9421304828603022,1.2471334471822395,1.6651465798045602,1.5782648965730162,0,0,0,1,-0.5024,0.292581818182,-0.0996609022556,0.0143178236398,0.136679720464,0.0981491669291,0.986586895687,0.965471002347,0.981416065121,1.08673902559,3.91037368421,3.79973275641,7.27649721519,32.3923163168,-24.454,13.8615454545,8.32986654135,5.96601864447,8.04084394778,3.82665741872,0.991098550782,1.00023764975,1.01826359611,1.06412106538,9843.09749352,10749.804101,33941.6520744,127637.374156,-60.148,-9.77108484849,-6.91267443609,4.66539819418,8.3902835824,7.22559426903,0.981984534172,0.978252960889,0.985145395817,1.00040772668,17718.1290885,15408.733095,89938.7551478,136338.045248,0.9865023474178404,0.9520735524256652,0.9131455399061034,,40.260466666666694
2016-09-15,50.8,0.793696850394,0.9071428571428571,1.027923917442331,0.9357156013998894,0.9073048758706911,1.201797965460137,1.6424183640478498,1.6893914200199533,0,0,0,1,-0.6844,0.210521212121,-0.0862642857143,0.00837797842401,0.135977090659,0.0986756300905,0.979050629252,0.960979139375,0.973564746607,1.07831730495,3.64192736842,3.8690973718,6.35327428797,32.1186821973,-35.395,9.91266666667,8.55918609023,5.86390959193,8.06373277075,3.89484506978,0.996737023724,1.00603642051,1.0235164936,1.06984795237,8985.86217773,10343.8271731,30490.2107975,126477.493729,-68.3896,-15.6607272727,-7.82026466165,3.89527713415,8.47184872539,7.29388478938,0.980530537396,0.976128040045,0.982054733003,0.997562200389,24595.2181398,20381.2156166,78748.2059026,134700.092246,0.9966535433070868,1.0143700787401575,0.9163385826771654,,40.31980000000003
2016-09-16,51.39,0.785777388597,0.9467575534266764,1.0216699801192843,0.9396599012616567,0.9277847987001264,1.2229890528319847,1.6794117647058824,1.7227623198122697,0,0,0,0,-0.7052,0.118357575758,-0.072319924812,0.00296517354597,0.135175569913,0.0991907930974,0.988487838657,0.973442945901,0.982985682725,1.08912307472,3.30799236842,3.87234461539,5.37089594937,31.8640427044,-33.926,5.58093939394,8.73535338346,5.7793429878,8.08550838754,3.9623175768,0.999580459056,1.0091084651,1.02615785023,1.07274662756,8018.78749352,9973.44083172,27907.9246456,125389.556167,-59.0288,-21.1473939394,-8.60617105263,3.18293140244,8.54759025434,7.35996205449,0.991667627458,0.986789873232,0.991838334992,1.00797401474,25491.9880169,21841.1724381,61675.3708061,133162.283235,0.9871570344424985,1.0095349289745088,,,40.381100000000025
2016-09-19,50.8,0.798484908136,0.9935458634852337,0.9728073535044044,0.9164712249684286,0.9514890428919273,1.161142857142857,1.6313423249839434,1.646143875567077,0,0,0,1,-0.1026,-0.158315151515,-0.0305530075188,-0.0110824108818,0.132166344351,0.100648906909,0.973683706132,0.966234112058,0.968368380294,1.07159572575,2.70105368421,3.86668711539,4.02592492088,30.9703299332,2.38,-5.46115151515,8.35977631579,5.58542401501,8.14181796472,4.16044790492,0.997072965159,1.00816620541,1.02337458729,1.06966301429,4652.15217773,10139.4990369,23705.1767785,122636.687478,4.3276,-31.1171212121,-10.7439398496,1.20765483114,8.73566451887,7.54460173673,0.990404329826,0.984785189194,0.987436023383,1.00387064606,27344.6342577,26134.9207617,44050.208594,128568.888281,0.9826771653543308,1.0301181102362205,,,40.56303333333335
2016-09-20,50.01,0.812254882357,0.9763764154627098,0.9273131837567217,0.9245701608430393,0.9565799540933435,1.1814316087880936,1.6153100775193798,1.686109238031018,3.5779753426,0,0,1,-0.0302,-0.225727272727,-0.0197240601504,-0.0153216697936,0.13096189053,0.101102392824,0.958000095781,0.953020709763,0.952825515376,1.05334660285,2.54748289473,3.97237942308,3.83569772152,30.5201596855,10.618,-7.63154545455,8.01729511278,5.53363602251,8.15529760754,4.22501821009,0.999778392579,1.01039825505,1.02557775572,1.07196090062,4523.50138826,9609.51535897,22803.3485823,122749.796972,15.6874,-31.5624242424,-11.3687680451,0.5640054409,8.78222395247,7.60113034817,0.992232163424,0.986359113595,0.988384442446,1.00485579342,27843.986224,27611.9164483,41904.0003884,127872.4295,0.9850029994001199,1.0327934413117377,,,40.620866666666686
2016-09-21,50.43,0.80666468372,0.9865023474178404,0.9542100283822138,0.9420885484774892,0.9728009259259258,1.156651376146789,1.6210221793635486,1.6709741550695825,3.97710112027,0,0,0,-0.0982,-0.267012121212,-0.0108556390977,-0.019295239212,0.129664272738,0.101540143597,0.965925415158,0.962634216178,0.960244488186,1.06051764112,2.52229368421,4.01672692308,3.61962960443,30.054537044,9.514,-8.93018181818,7.5972518797,5.48769101782,8.16538012775,4.28894494444,0.997310591022,1.00725833606,1.02221749645,1.06842791092,4507.81970405,9137.45857531,21736.7550439,122672.148152,9.9916,-29.8672606061,-11.9881755639,-0.0686460600377,8.81758017024,7.65515735682,0.99229173627,0.986371080134,0.987657274505,1.00419312362,28602.039659,28518.0909692,39796.2530213,127714.397043,0.9651001388062661,1.0142772159428912,,,40.68010000000002
2016-09-22,50.63,0.804668510106,0.9966535433070868,0.9041071428571429,0.966590301641848,0.9552830188679245,1.1268640106832852,1.6459687906371911,1.699563611950319,4.30435428741,0,0,0,-0.1482,-0.288206060606,-0.00394398496241,-0.0229399390244,0.128265960502,0.101962375117,0.97123509721,0.967980919515,0.963422117987,1.06315850259,2.64685763158,4.0271025,3.39127082278,29.6942703774,9.367,-8.84275757576,7.16045300752,5.44796892589,8.1728387248,4.3523033375,1.00552110835,1.01516549625,1.03029040031,1.07678669407,4541.78823036,8885.48322916,21405.9417959,122938.45883,14.2112,-25.6749393939,-12.466781203,-0.668776688556,8.84357301629,7.70693971768,1.00239369435,0.996420777041,0.997094613961,1.01393115428,27291.091784,27783.0355822,37028.5999256,127947.946099,1.017776022121272,1.0189610902626902,,,40.74036666666669
2016-09-23,50.73,0.804276890729,0.9871570344424985,0.9345983787767133,1.000986582478295,0.959704880817253,1.1407690577917697,1.632764724814934,1.678134303671849,4.25054509415,0,0,0,-0.1612,-0.28936969697,0.00107255639098,-0.0262113273921,0.126769807782,0.102369172349,0.974546153107,0.971383163075,0.964691676135,1.06368089573,2.74366842105,4.01551769231,3.16631335443,29.3278998585,10.231,-7.44763636364,6.72764661654,5.41478963415,8.17788841274,4.41509688397,1.00717547986,1.01650836404,1.03175100272,1.07822842857,4626.46954615,8642.3028189,21174.6641357,123236.720825,16.882,-19.4298606061,-12.7811406015,-1.22707971388,8.86046215424,7.7565199883,1.00447306152,0.998541908516,0.998600108478,1.01562997495,26134.4822327,26892.1731028,33924.6139855,128280.245786,1.022669032130889,1.0447466982061897,,,40.80096666666669
2016-09-26,49.92,0.820801949786,0.9826771653543308,0.9763348327791903,1.0113452188006484,0.9683802133850631,1.086398258977149,1.6265884652981426,1.6469811943253052,3.64415417347,0,0,1,-0.0078,-0.1976,0.00127443609023,-0.034415619137,0.121689571613,0.103492443858,0.965467890263,0.96142827566,0.949144163628,1.04230447004,2.85189973684,3.77776403846,3.00496196202,28.2401597327,14.14,1.76981818182,5.38057706767,5.3537619606,8.17504987107,4.60071653296,0.999692441077,1.00780331066,1.02275729757,1.0687660881,4649.67168431,7828.37301121,19486.8986547,124360.097457,33.9904,3.44344242424,-12.8481037594,-2.6041602955,8.85283503721,7.89205642139,0.996983726043,0.990903292211,0.989074768438,1.00641187567,21497.4822148,24984.0333807,24366.0051565,128846.249014,1.0482772435897436,1.0717147435897436,,,40.97443333333335
2016-09-27,49.26,0.832833265665,0.9850029994001199,0.9617336977743068,0.9750593824228028,0.9528046421663442,1.0995535714285714,1.642,1.6203947368421052,4.22727272727,1,1,0,-0.045,-0.156521212121,-0.00473157894737,-0.0369124765478,0.119783142874,0.103833622682,0.956022202383,0.951203970108,0.936960584316,1.02728798891,3.06380421052,3.74431384615,3.10894626582,27.8606103145,6.894,4.38657575758,4.83509962406,5.33927509381,8.16527716245,4.66138031896,0.995616355654,1.00233334547,1.01691733845,1.06266742482,4211.40365141,7470.7675064,18447.5629051,124624.282428,14.4076,7.95739393939,-12.7630740602,-2.99708663227,8.82456207513,7.93262519703,0.991658690588,0.985081098368,0.982553132302,0.999849052801,19183.7400832,26093.3160283,23119.8793278,128835.023337,1.0485180673974828,1.0684125050751117,,,41.025366666666685
